function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,20,1.000,4.208,5719299.413,nan,2,0,52891057,shasum,200,0.999,14.771,2543616.000,nan,3,0,18218442617,env,60,1.000,7.592,6356691.627,nan,2,0,116818167,37.667,132.347,2343208960.000,2602833100.800,29.147,32.289,nan,nan,10,0
figlet,20,1.000,3.651,2704725.333,nan,2,0,52138055,shasum,200,0.899,16.696,49135616.000,nan,2,1,20949107051,env,60,1.000,6.697,9409194.667,nan,2,0,170297071,38.067,133.200,2645078016.000,2837567829.333,32.678,35.137,nan,nan,140,1
figlet,20,1.000,4.083,7962624.000,nan,2,0,69331501,shasum,200,0.999,17.878,43726301.867,nan,2,0,15694146804,env,60,1.000,7.646,9111688.533,nan,2,0,146933788,42.267,129.147,2638233600.000,2783694848.000,32.471,34.337,nan,nan,140,0
figlet,20,1.000,2.617,2244608.000,nan,2,0,754479371,shasum,200,0.375,6.201,42724829.867,nan,2,1,21020195429,env,80,0.999,5.990,12584345.600,nan,3,0,2942117078,39.733,131.587,2675994624.000,2857857843.200,32.979,35.259,nan,nan,235,1
figlet,20,1.000,1.557,2697216.000,nan,2,0,120163070,shasum,200,0.638,9.981,2699264.000,nan,3,1,24798842257,env,80,1.000,3.524,2525184.000,nan,3,0,2677131882,40.533,141.178,2529392640.000,2843310421.333,31.181,35.094,nan,nan,255,1
figlet,20,1.000,4.214,9791897.600,nan,2,0,86594112,shasum,200,0.838,14.488,39061504.000,nan,3,1,21332308194,env,80,1.000,9.231,9932881.920,nan,3,0,1042115579,37.733,130.160,2601887744.000,2887275724.800,32.012,35.585,nan,nan,245,1
figlet,40,1.000,6.425,9484902.400,nan,1,0,8545439,shasum,0,1.000,0.067,3807095.467,nan,1,0,0,env,0,1.000,0.061,10457088.000,nan,1,0,0,38.867,55.200,2591545344.000,2589808640.000,31.970,31.950,nan,nan,255,0
figlet,40,1.000,7.103,2555904.000,nan,2,0,9585308,shasum,0,1.000,0.078,3976021.333,nan,1,0,0,env,0,1.000,0.065,10457088.000,nan,1,0,0,43.133,62.767,2628218880.000,2638540800.000,32.431,32.555,nan,nan,25,0
figlet,40,1.000,8.685,4644096.000,nan,2,0,9059843,shasum,0,1.000,0.072,4168362.667,nan,1,0,0,env,0,1.000,0.074,9856341.333,nan,1,0,0,55.200,66.133,2657955840.000,2662656000.000,32.786,32.844,nan,nan,15,0
figlet,40,1.000,6.616,7313408.000,nan,1,0,9308688,shasum,0,1.000,0.081,4312064.000,nan,1,0,0,env,20,1.000,2.493,10645811.200,nan,1,0,8164282,45.333,67.333,2673500160.000,2666227712.000,32.976,32.888,nan,nan,30,0
