function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,0.999,14.354,28124023.467,nan,2,0,7582435369,shasum,190,0.904,14.673,61105060.978,nan,2,0,19649681715,nmap,0,1.000,0.073,2858780.444,nan,1,0,0,37.600,143.989,1817059328.000,2246772394.667,21.549,26.893,nan,nan,10,0
figlet,120,1.000,16.167,28639641.600,nan,2,0,6169311044,shasum,190,1.000,16.567,2543616.000,nan,2,0,14491923755,nmap,0,1.000,0.058,3922602.667,nan,1,0,0,36.667,128.773,1993840640.000,2234902528.000,23.794,26.807,nan,nan,250,0
figlet,120,0.999,16.336,41600750.933,nan,2,0,6670887094,shasum,190,0.961,14.294,1761280.000,nan,2,0,19366212204,nmap,0,1.000,0.069,4822766.933,nan,1,0,0,35.467,125.200,2049667072.000,2291559219.200,24.402,27.435,nan,nan,255,0
figlet,120,0.531,7.091,39290489.905,nan,2,1,23882683020,shasum,190,0.094,4.992,56720257.219,nan,1,1,24873601692,nmap,10,0.010,12.860,243420189.257,nan,1,1,29810999315,35.733,150.467,2032074752.000,2753888548.571,24.196,33.026,nan,nan,250,1
figlet,120,0.496,5.864,2633728.000,nan,3,1,24230357473,shasum,190,0.298,4.409,30763690.667,nan,2,1,25724922692,nmap,10,0.017,7.504,224488672.305,nan,1,1,29885874294,35.000,146.981,2033614848.000,2649635108.571,23.983,31.669,nan,nan,240,1
figlet,120,0.447,5.808,33322227.810,nan,3,1,25245972164,shasum,190,0.313,4.422,16519850.667,nan,2,1,25628921848,nmap,10,0.023,11.690,251103778.133,nan,1,1,29827545005,36.733,150.210,2029752320.000,2597764827.429,23.915,31.045,nan,nan,250,1
figlet,120,0.999,14.924,2273280.000,nan,2,0,11238599126,shasum,200,0.914,13.468,2383872.000,nan,2,0,21138800832,nmap,0,1.000,0.067,3386299.733,nan,1,0,0,36.000,123.094,2058401792.000,2355485081.600,24.591,28.276,nan,nan,255,0
figlet,120,0.999,15.929,1968128.000,nan,3,0,10854048530,shasum,200,0.561,8.723,13303125.333,nan,2,1,22265204893,nmap,0,1.000,0.061,4357233.778,nan,1,0,0,36.000,133.867,2062911488.000,2377135786.667,24.716,28.587,nan,nan,250,1
figlet,120,0.999,17.451,2564096.000,nan,3,0,10142640632,shasum,200,0.506,10.075,30801920.000,nan,2,1,22377463450,nmap,0,1.000,0.074,5334698.667,nan,1,0,0,39.000,138.200,2063263744.000,2377020074.667,24.725,28.591,nan,nan,255,1
figlet,130,1.000,17.981,6379349.333,nan,1,0,8773869,shasum,0,1.000,0.060,3685034.667,nan,1,0,0,nmap,0,1.000,0.080,5568170.667,nan,1,0,0,35.267,81.150,2064001024.000,2069296128.000,24.415,24.478,nan,nan,255,0
figlet,130,1.000,17.871,7683754.667,nan,1,0,9594810,shasum,0,1.000,0.066,4335616.000,nan,1,0,0,nmap,0,1.000,0.067,4476757.333,nan,1,0,0,35.200,79.117,2081302528.000,2087320576.000,24.622,24.695,nan,nan,165,0
figlet,130,1.000,16.913,8934887.619,nan,1,0,9838710,shasum,0,1.000,0.064,5095355.733,nan,1,0,0,nmap,0,1.000,0.056,4681971.810,nan,1,0,0,37.467,77.683,2087811072.000,2088530944.000,24.712,24.722,nan,nan,225,0
figlet,130,1.000,17.314,9633792.000,nan,2,0,73383192,shasum,0,1.000,0.061,5722282.667,nan,1,0,0,nmap,10,1.000,38.674,132396714.667,nan,1,0,10819700746,35.467,113.500,2081550336.000,2209834496.000,24.640,26.192,nan,nan,175,0
figlet,130,1.000,17.263,9326080.000,nan,1,0,50700114,shasum,0,1.000,0.069,4427093.333,nan,1,0,0,nmap,10,1.000,36.758,137628160.000,nan,1,0,10404271106,38.533,114.767,2073653248.000,2239331840.000,24.547,26.554,nan,nan,260,0
figlet,130,1.000,17.521,9265493.333,nan,1,0,74189539,shasum,0,1.000,0.062,4702037.333,nan,1,0,0,nmap,10,1.000,40.276,154579626.667,nan,1,0,10708441113,36.533,115.217,2081515520.000,2238040576.000,24.668,26.557,nan,nan,260,0
figlet,130,1.000,16.753,2180096.000,nan,2,0,1435671727,shasum,0,1.000,0.058,4670759.822,nan,1,0,0,nmap,20,0.310,40.190,303947863.771,nan,1,1,26090655894,35.600,135.856,2083284992.000,2386085888.000,24.673,28.353,nan,nan,220,1
figlet,130,0.999,14.970,2634183.111,nan,2,0,2344351067,shasum,0,1.000,0.067,4623408.762,nan,1,0,0,nmap,20,0.385,54.951,333977088.000,nan,1,1,27703145382,37.733,142.981,2087938048.000,2493817124.571,24.805,29.727,nan,nan,480,1
figlet,130,1.000,18.421,2482176.000,nan,2,0,273401683,shasum,0,1.000,0.072,4662613.333,nan,1,0,0,nmap,20,0.142,44.377,291993053.867,nan,1,1,23297722545,36.267,131.947,2086799360.000,2387439206.400,24.799,28.444,nan,nan,340,1
figlet,130,1.000,17.290,19336362.667,nan,1,0,9567911,shasum,10,1.000,1.260,5782186.667,nan,1,0,10559238,nmap,0,1.000,0.072,11495082.667,nan,1,0,0,36.667,80.967,2086590464.000,2097500672.000,24.818,24.950,nan,nan,330,0
