function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,0.627,12.293,2723840.000,nan,2,1,20002468860,shasum,40,1.000,4.890,6337188.165,nan,2,0,37212330,curl,20,1.000,13.618,2539520.000,nan,2,0,1151304025,41.467,131.598,2360418304.000,2601396906.667,29.012,31.980,nan,nan,10,1
figlet,160,0.994,14.286,2740224.000,nan,3,0,18462579153,shasum,40,1.000,6.047,9263732.053,nan,2,0,82569046,curl,20,1.000,14.448,20125887.147,nan,3,0,2689684765,40.933,131.693,2602592256.000,2732238438.400,31.982,33.606,nan,nan,150,0
figlet,160,0.786,12.873,36469186.560,nan,2,1,17632601137,shasum,40,1.000,4.746,2633728.000,nan,2,0,102351926,curl,20,1.000,14.065,22983748.267,nan,2,0,2476349594,36.533,132.000,2643838976.000,2814590976.000,32.356,34.516,nan,nan,145,1
figlet,160,1.000,22.601,18938368.000,nan,1,0,94728779,shasum,60,1.000,7.510,8550229.333,nan,1,0,15986552,curl,0,1.000,0.084,12855296.000,nan,1,0,0,40.133,107.417,2627055616.000,2602962432.000,32.352,32.060,nan,nan,240,0
figlet,160,1.000,22.195,2800384.000,nan,1,0,455696742,shasum,60,1.000,7.381,9754624.000,nan,1,0,21319896,curl,0,1.000,0.069,11680426.667,nan,1,0,0,42.400,108.200,2626639872.000,2630027264.000,32.362,32.396,nan,nan,30,0
figlet,160,1.000,20.942,2836224.000,nan,1,0,327550632,shasum,60,1.000,6.936,9771398.095,nan,1,0,27186558,curl,0,1.000,0.064,11702306.133,nan,1,0,0,42.200,103.533,2677415936.000,2668710912.000,32.969,32.859,nan,nan,30,0
figlet,160,0.784,11.764,109046442.667,nan,3,1,20815332418,shasum,60,1.000,4.374,10419871.289,nan,2,0,159014268,curl,20,1.000,9.193,2641920.000,nan,3,0,2895294610,39.533,139.978,2659700736.000,2874789888.000,32.741,35.382,nan,nan,85,1
figlet,160,0.731,13.572,52043776.000,nan,2,1,21261470872,shasum,60,1.000,6.493,9697757.867,nan,2,0,241469239,curl,20,0.998,12.218,2695680.000,nan,2,0,3245733349,36.933,139.689,2667968512.000,2820992000.000,32.684,34.611,nan,nan,200,1
figlet,160,0.639,8.888,37668864.000,nan,3,1,23469970006,shasum,60,1.000,4.932,10857631.289,nan,3,0,640946290,curl,20,1.000,7.879,23804336.356,nan,2,0,6606960712,37.467,135.200,2605957120.000,2804641109.333,32.037,34.485,nan,nan,250,1
figlet,160,1.000,20.963,23054848.000,nan,1,0,3406640920,shasum,80,1.000,9.860,11469824.000,nan,1,0,31421796,curl,0,1.000,0.073,13692586.667,nan,1,0,0,38.333,110.733,2675292160.000,2693241344.000,32.748,32.980,nan,nan,240,0
figlet,160,1.000,22.881,29563562.667,nan,1,0,1061436302,shasum,80,1.000,9.765,10408448.000,nan,1,0,21738583,curl,0,1.000,0.070,12229632.000,nan,1,0,0,37.000,110.683,2676328448.000,2676090880.000,32.815,32.813,nan,nan,235,0
figlet,160,1.000,21.190,22952448.000,nan,2,0,1098324412,shasum,80,1.000,8.702,10582528.000,nan,2,0,50789175,curl,0,1.000,0.078,12229290.667,nan,1,0,0,39.667,106.400,2654246912.000,2668279808.000,32.553,32.723,nan,nan,165,0
