function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,35.800,35.800,2539804672.000,2539804672.000,31.302,31.302,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,37.333,37.333,2551670784.000,2551670784.000,31.456,31.456,nan,nan,20,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,curl,0,1.000,0.000,0.000,nan,1,0,0,36.400,36.400,2541598720.000,2541598720.000,31.333,31.333,nan,nan,25,0
figlet,0,1.000,0.060,3662092.190,nan,1,0,0,shasum,0,1.000,0.066,3629699.657,nan,1,0,0,curl,20,1.000,16.868,6952482.133,nan,1,0,102716272,36.400,75.567,2541598720.000,2551572480.000,31.333,31.455,nan,nan,10,0
figlet,0,1.000,0.071,3843754.667,nan,1,0,0,shasum,0,1.000,0.075,3811328.000,nan,1,0,0,curl,20,1.000,21.387,7532544.000,nan,2,0,104353682,40.467,75.290,2615181312.000,2628088320.000,32.231,32.387,nan,nan,20,0
figlet,0,1.000,0.072,4018858.667,nan,1,0,0,shasum,0,1.000,0.069,3987456.000,nan,1,0,0,curl,20,1.000,18.612,8134724.267,nan,1,0,411958373,38.467,69.017,2624679936.000,2633980928.000,32.348,32.460,nan,nan,30,0
figlet,0,1.000,0.064,4191744.000,nan,1,0,0,shasum,0,1.000,0.059,4148087.467,nan,1,0,0,curl,40,1.000,31.056,2702404.267,nan,2,0,435487598,37.800,97.550,2643103744.000,2657663488.000,32.572,32.748,nan,nan,25,0
figlet,0,1.000,0.061,4390912.000,nan,1,0,0,shasum,0,1.000,0.065,4326912.000,nan,1,0,0,curl,40,1.000,31.905,2748160.000,nan,2,0,440416626,41.000,95.650,2694494208.000,2711810560.000,33.206,33.415,nan,nan,30,0
figlet,0,1.000,0.061,4566186.667,nan,1,0,0,shasum,0,1.000,0.067,4502186.667,nan,1,0,0,curl,40,1.000,30.686,4341248.000,nan,1,0,422496975,38.667,89.683,2700453888.000,2709516800.000,33.275,33.383,nan,nan,30,0
figlet,0,1.000,0.065,4767402.667,nan,1,0,0,shasum,0,1.000,0.059,4673024.000,nan,1,0,0,curl,60,1.000,37.382,2821239.467,nan,2,0,738396173,38.267,115.100,2708303872.000,2726297088.000,33.371,33.589,nan,nan,25,0
