function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,10.137,2672640.000,nan,2,0,55932124,shasum,20,1.000,2.893,5297247.573,nan,2,0,23663918,curl,60,0.967,21.350,44222081.707,nan,2,0,15636172903,42.867,133.147,2338205696.000,2422735257.600,29.057,30.077,nan,nan,10,0
figlet,60,1.000,10.960,2764800.000,nan,2,0,44480029,shasum,20,1.000,3.157,8635733.333,nan,2,0,23325102,curl,60,0.999,25.311,50118656.000,nan,3,0,13782155741,42.467,133.893,2600978432.000,2631503872.000,32.199,32.583,nan,nan,40,0
figlet,60,1.000,10.809,2670592.000,nan,3,0,110923983,shasum,20,1.000,3.063,8638054.400,nan,2,0,26944631,curl,60,0.999,25.921,2789376.000,nan,3,0,15420134155,42.800,129.440,2664751104.000,2677968896.000,32.852,33.023,nan,nan,75,0
figlet,60,1.000,10.008,2611882.667,nan,2,0,112199893,shasum,20,1.000,2.914,7463594.667,nan,2,0,28206446,curl,80,0.624,27.548,36421632.000,nan,3,1,22143623594,41.000,143.811,2642743296.000,2729710592.000,32.551,33.648,nan,nan,130,1
figlet,60,1.000,9.976,2643456.000,nan,2,0,113378422,shasum,20,1.000,3.070,7708330.667,nan,2,0,30281039,curl,80,0.408,23.509,64536576.000,nan,2,1,24276926212,41.000,140.933,2684258304.000,2742135466.667,33.015,33.747,nan,nan,120,1
figlet,60,1.000,9.920,2533376.000,nan,3,0,102686578,shasum,20,1.000,2.792,7709309.156,nan,2,0,30725026,curl,80,0.657,27.240,2674688.000,nan,3,1,23886250213,39.400,140.267,2644279296.000,2768516778.667,32.521,34.074,nan,nan,120,1
figlet,60,1.000,9.802,11065344.000,nan,1,0,12421282,shasum,40,1.000,4.945,7502165.333,nan,1,0,10320538,curl,0,1.000,0.053,3388757.333,nan,1,0,0,40.133,76.017,2671421440.000,2644236800.000,32.905,32.577,nan,nan,150,0
figlet,60,1.000,9.340,2781491.200,nan,2,0,12645903,shasum,40,1.000,5.101,8902290.286,nan,2,0,11271156,curl,0,1.000,0.049,3571985.067,nan,1,0,0,48.200,84.800,2656204800.000,2647379968.000,32.746,32.639,nan,nan,30,0
figlet,60,1.000,11.197,4238080.000,nan,2,0,13165684,shasum,40,1.000,5.388,8884394.667,nan,2,0,11460847,curl,0,1.000,0.055,3762073.600,nan,1,0,0,47.067,82.317,2621820928.000,2626467328.000,32.324,32.378,nan,nan,30,0
figlet,60,1.000,10.561,2976085.333,nan,1,0,28356343,shasum,40,1.000,5.366,8970410.667,nan,2,0,21780042,curl,20,1.000,16.631,11551402.667,nan,1,0,474585202,45.333,111.517,2674933760.000,2678443008.000,32.983,33.026,nan,nan,25,0
figlet,60,1.000,9.647,2684245.333,nan,1,0,178971186,shasum,40,1.000,5.070,9014954.667,nan,1,0,34593994,curl,20,1.000,15.407,2819993.600,nan,1,0,710819908,45.133,106.667,2674417664.000,2674650112.000,32.973,32.967,nan,nan,30,0
figlet,60,1.000,10.316,11117738.667,nan,1,0,17716091,shasum,40,1.000,5.557,9190229.333,nan,1,0,13878400,curl,20,1.000,17.797,17044480.000,nan,1,0,443369459,39.067,105.950,2686717952.000,2679576576.000,33.103,33.016,nan,nan,85,0
figlet,60,1.000,9.594,2678784.000,nan,2,0,78056151,shasum,40,1.000,5.282,9066325.333,nan,2,0,38503612,curl,40,0.999,19.853,2854912.000,nan,2,0,6243397858,40.467,112.633,2677266432.000,2698574336.000,32.989,33.249,nan,nan,60,0
figlet,60,1.000,10.398,9943722.667,nan,2,0,40142640,shasum,40,1.000,5.615,9563136.000,nan,2,0,23843260,curl,40,1.000,21.135,20635648.000,nan,2,0,4702897271,39.867,117.150,2686664704.000,2688403968.000,33.123,33.146,nan,nan,200,0
figlet,60,1.000,10.982,2717696.000,nan,2,0,43635752,shasum,40,1.000,5.806,9553510.400,nan,2,0,23234690,curl,40,0.811,22.095,2562048.000,nan,2,1,6654848115,38.933,132.733,2682558464.000,2725129011.200,33.077,33.592,nan,nan,140,1
figlet,60,1.000,9.697,2691072.000,nan,3,0,118092812,shasum,40,1.000,5.465,8852707.556,nan,2,0,41171405,curl,60,0.787,26.097,48261870.933,nan,3,1,17869906251,40.333,141.956,2659786752.000,2753769130.667,32.832,33.979,nan,nan,240,1
figlet,60,1.000,9.584,2666496.000,nan,2,0,108960403,shasum,40,1.000,5.442,8894805.333,nan,2,0,32658488,curl,60,0.946,25.406,2543616.000,nan,3,0,17903078261,41.600,142.833,2670870528.000,2766144512.000,32.897,34.074,nan,nan,230,0
figlet,60,1.000,9.568,2547712.000,nan,2,0,181074662,shasum,40,1.000,5.237,9641465.173,nan,2,0,52834132,curl,60,0.991,20.713,34664448.000,nan,2,0,17366892072,38.933,126.213,2688851968.000,2746697318.400,33.138,33.847,nan,nan,205,0
figlet,60,1.000,10.469,2547712.000,nan,2,0,113572101,shasum,40,1.000,5.881,2392064.000,nan,2,0,42150544,curl,80,0.382,20.926,8634368.000,nan,2,1,21693022992,41.933,131.267,2647068672.000,2759165132.800,32.583,33.977,nan,nan,250,1
figlet,60,1.000,9.627,2533888.000,nan,2,0,74279968,shasum,40,1.000,5.185,8976042.667,nan,2,0,35337707,curl,80,0.530,31.070,71471786.667,nan,1,1,25050095327,41.933,142.511,2663784448.000,2857872042.667,32.777,35.166,nan,nan,250,1
figlet,60,1.000,9.730,2611882.667,nan,2,0,84083058,shasum,40,1.000,5.297,9065813.333,nan,2,0,34673089,curl,80,0.499,27.205,55515818.667,nan,2,1,22456028207,38.000,141.267,2680053760.000,2853421397.333,32.936,35.100,nan,nan,285,1
figlet,60,1.000,8.008,10021922.133,nan,2,0,12999643,shasum,60,1.000,6.860,8260369.067,nan,1,0,12873038,curl,0,1.000,0.066,3704285.867,nan,1,0,0,40.000,78.183,2651582464.000,2653040128.000,32.562,32.580,nan,nan,265,0
