function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,14.158,6106965.333,nan,1,0,50693351,shasum,0,1.000,0.063,2940416.000,nan,1,0,0,curl,40,1.000,23.870,19828394.667,nan,1,0,845570502,39.000,116.567,2360926208.000,2402067968.000,28.987,29.472,nan,nan,10,0
figlet,100,1.000,14.325,2795929.600,nan,2,0,489503432,shasum,0,1.000,0.066,3170304.000,nan,1,0,0,curl,40,1.000,21.647,2846890.667,nan,2,0,5998610586,59.733,117.150,2471227392.000,2516415488.000,30.316,30.866,nan,nan,25,0
figlet,100,1.000,14.792,3017659.733,nan,1,0,261067930,shasum,0,1.000,0.058,3328585.143,nan,1,0,0,curl,40,1.000,23.560,2817467.733,nan,2,0,5396623383,44.333,119.483,2652981248.000,2653528064.000,32.541,32.555,nan,nan,20,0
figlet,100,0.999,15.140,27033217.707,nan,2,0,4625775281,shasum,0,1.000,0.072,3580723.200,nan,1,0,0,curl,60,0.422,21.464,2701462.187,nan,2,1,17766319472,52.400,136.447,2660341760.000,2754290483.200,32.625,33.765,nan,nan,25,1
figlet,100,1.000,15.268,28498602.667,nan,2,0,521055361,shasum,0,1.000,0.067,4176964.267,nan,1,0,0,curl,60,0.999,27.302,20811776.000,nan,2,0,12771003101,38.800,127.027,2664634368.000,2698406297.600,32.659,33.091,nan,nan,135,0
figlet,100,1.000,15.548,2678784.000,nan,2,0,623720302,shasum,0,1.000,0.073,4700238.019,nan,1,0,0,curl,60,0.998,26.800,15269888.000,nan,2,0,13579196752,37.933,129.574,2669899776.000,2729510912.000,32.754,33.488,nan,nan,135,0
figlet,100,1.000,14.836,22705629.867,nan,2,0,1249406137,shasum,0,1.000,0.066,5391451.672,nan,1,0,0,curl,80,0.448,23.675,58735957.333,nan,3,1,20739153616,36.145,131.751,2684194816.000,2785927168.000,32.928,34.173,nan,nan,165,1
figlet,100,1.000,15.093,2619392.000,nan,2,0,1260600983,shasum,0,1.000,0.074,6447786.667,nan,1,0,0,curl,80,0.329,25.046,2680832.000,nan,1,1,21318222653,35.400,124.133,2678831104.000,2788407296.000,32.801,34.164,nan,nan,150,1
figlet,100,1.000,14.895,2625536.000,nan,2,0,2797147386,shasum,0,1.000,0.069,4343398.400,nan,1,0,0,curl,80,0.532,19.754,2547712.000,nan,1,1,18973276045,38.333,130.733,2678081536.000,2776621465.600,32.782,34.022,nan,nan,190,1
figlet,100,1.000,14.689,22022144.000,nan,2,0,11169876,shasum,20,1.000,2.575,5966336.000,nan,1,0,10655805,curl,0,1.000,0.054,3524096.000,nan,1,0,0,37.600,75.783,2634983424.000,2594130432.000,32.367,31.875,nan,nan,245,0
figlet,100,1.000,15.212,3563183.543,nan,1,0,14068660,shasum,20,1.000,2.690,8271125.943,nan,1,0,9753466,curl,0,1.000,0.059,3698756.267,nan,1,0,0,37.467,82.067,2598725632.000,2596486144.000,31.951,31.924,nan,nan,25,0
figlet,100,1.000,19.104,2888499.200,nan,1,0,12471827,shasum,20,1.000,3.335,2787089.067,nan,1,0,10198217,curl,0,1.000,0.065,3837269.333,nan,1,0,0,73.733,100.550,2616793088.000,2625975296.000,32.175,32.286,nan,nan,15,0
figlet,100,1.000,15.181,2787396.267,nan,1,0,252853520,shasum,20,1.000,2.772,2765004.800,nan,1,0,19993038,curl,20,1.000,15.640,12129109.333,nan,1,0,548623059,42.200,106.717,2651656192.000,2654386688.000,32.601,32.629,nan,nan,30,0
figlet,100,1.000,14.753,23849984.000,nan,1,0,26389519,shasum,20,1.000,2.523,2715648.000,nan,1,0,15874004,curl,20,1.000,15.229,15471957.333,nan,1,0,444405967,40.133,109.983,2662873088.000,2661843456.000,32.728,32.716,nan,nan,55,0
figlet,100,1.000,14.451,2904064.000,nan,1,0,76104602,shasum,20,1.000,2.497,2795520.000,nan,1,0,18058264,curl,20,1.000,15.366,2748416.000,nan,1,0,484977065,41.733,109.400,2684536832.000,2682390528.000,32.994,32.968,nan,nan,60,0
figlet,100,1.000,13.780,2596864.000,nan,2,0,1199253280,shasum,20,1.000,2.750,2605056.000,nan,2,0,29860559,curl,40,0.998,19.401,28352512.000,nan,2,0,6247312307,40.200,110.500,2688868352.000,2715634688.000,33.045,33.374,nan,nan,60,0
figlet,100,1.000,14.986,22165162.667,nan,2,0,334708288,shasum,20,1.000,2.842,8753834.667,nan,2,0,23300749,curl,40,1.000,20.004,40543061.333,nan,2,0,7233172360,39.000,109.883,2687602688.000,2705581568.000,33.052,33.272,nan,nan,185,0
figlet,100,1.000,12.999,23957845.333,nan,2,0,926723926,shasum,20,1.000,2.427,7408128.000,nan,2,0,22049391,curl,40,0.999,18.350,21963264.000,nan,2,0,6280683425,36.200,115.083,2686132224.000,2718385152.000,33.040,33.432,nan,nan,155,0
figlet,100,1.000,14.298,2252800.000,nan,3,0,2787589194,shasum,20,1.000,2.792,2662400.000,nan,2,0,32559972,curl,60,0.993,21.952,42612462.933,nan,2,0,17877076058,39.333,127.987,2683314176.000,2772401356.800,33.018,34.111,nan,nan,190,0
figlet,100,1.000,14.117,21790856.533,nan,3,0,4394919683,shasum,20,1.000,2.937,2662400.000,nan,2,0,30269234,curl,60,0.539,21.090,20643840.000,nan,3,1,19555323576,39.200,125.308,2669936640.000,2805153382.400,32.691,34.360,nan,nan,250,1
figlet,100,1.000,14.912,1888256.000,nan,3,0,2197383616,shasum,20,1.000,2.940,2525184.000,nan,2,0,27885366,curl,60,0.446,21.928,46656580.267,nan,2,1,19927839125,39.067,126.827,2687467520.000,2801920819.200,32.888,34.300,nan,nan,250,1
figlet,100,1.000,15.165,3919872.000,nan,2,0,14744622,shasum,40,1.000,5.012,2924544.000,nan,2,0,12590364,curl,0,1.000,0.065,3531361.524,nan,1,0,0,40.867,91.333,2673631232.000,2675201024.000,32.731,32.752,nan,nan,280,0
figlet,100,1.000,16.162,19142485.333,nan,2,0,30397385,shasum,40,1.000,5.189,8098133.333,nan,2,0,13255455,curl,0,1.000,0.073,4313258.667,nan,1,0,0,43.533,87.167,2685169664.000,2689127936.000,32.883,32.931,nan,nan,210,0
figlet,100,1.000,15.356,18554845.867,nan,1,0,13873161,shasum,40,1.000,4.929,7273369.600,nan,1,0,11043307,curl,0,1.000,0.072,5349034.667,nan,1,0,0,38.133,87.500,2680444928.000,2675397120.000,32.729,32.668,nan,nan,310,0
figlet,100,1.000,14.335,18954410.667,nan,2,0,313540052,shasum,40,1.000,4.933,7351466.667,nan,2,0,33008545,curl,20,1.000,15.372,11730261.333,nan,2,0,685426322,39.733,104.267,2657273856.000,2665373184.000,32.455,32.554,nan,nan,315,0
figlet,100,1.000,15.844,18908842.667,nan,1,0,145092485,shasum,40,1.000,5.001,7676518.400,nan,1,0,18957626,curl,20,0.825,16.698,14162329.600,nan,1,1,438376782,39.200,107.050,2680498176.000,2682711552.000,32.751,32.778,nan,nan,265,1
figlet,100,1.000,14.066,18551174.095,nan,1,0,45709465,shasum,40,1.000,4.239,7909561.295,nan,1,0,18470905,curl,20,1.000,14.915,15286637.714,nan,1,0,468998319,37.800,109.633,2683502592.000,2694868480.000,32.788,32.925,nan,nan,250,0
figlet,100,0.999,13.685,30290629.973,nan,2,0,4213133955,shasum,40,1.000,5.234,2418688.000,nan,2,0,43589270,curl,40,0.997,20.302,26138624.000,nan,2,0,10182374747,37.333,126.815,2684545024.000,2769387110.400,32.806,33.852,nan,nan,240,0
figlet,100,1.000,12.839,18752477.867,nan,2,0,4230397946,shasum,40,1.000,4.338,7788066.133,nan,2,0,38097740,curl,40,0.998,15.249,32328508.952,nan,2,0,9040933413,39.800,114.784,2681835520.000,2769853952.000,32.831,33.902,nan,nan,270,0
figlet,100,1.000,13.978,2504704.000,nan,2,0,6465660563,shasum,40,1.000,5.620,8279517.867,nan,2,0,59188016,curl,40,0.999,19.732,5341184.000,nan,2,0,10854785685,36.133,129.720,2673098752.000,2795748966.400,32.746,34.242,nan,nan,305,0
figlet,100,1.000,14.299,2736128.000,nan,3,0,4689608346,shasum,40,1.000,5.191,8290877.440,nan,2,0,32015846,curl,60,0.678,20.167,38183266.987,nan,3,1,19167108963,37.533,131.773,2688704512.000,2846407884.800,32.960,34.896,nan,nan,360,1
figlet,100,0.999,12.628,11542528.000,nan,3,0,8867622269,shasum,40,1.000,4.195,2416640.000,nan,2,0,73188640,curl,60,0.574,21.161,59085520.051,nan,3,1,23872768891,36.067,141.389,2687320064.000,2942844928.000,32.841,35.995,nan,nan,325,1
figlet,100,0.997,13.637,39997895.111,nan,3,0,11933853845,shasum,40,1.000,4.422,2701824.000,nan,2,0,148914349,curl,60,0.606,17.692,39093248.000,nan,2,1,23965913905,39.333,139.589,2687981568.000,2920783530.667,32.836,35.726,nan,nan,500,1
