function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,80,1.000,11.710,5787477.333,nan,1,0,50033130,shasum,40,1.000,4.575,5251696.152,nan,1,0,16892211,env,120,1.000,12.133,6133077.333,nan,1,0,53881293,41.400,116.400,2338772992.000,2362675712.000,29.112,29.402,nan,nan,10,0
figlet,80,1.000,11.352,2654464.000,nan,2,0,820980928,shasum,40,1.000,4.840,8719360.000,nan,2,0,44811980,env,120,1.000,10.926,11752106.667,nan,2,0,1037052516,45.667,111.900,2473447424.000,2493134336.000,30.731,30.967,nan,nan,40,0
figlet,80,1.000,12.320,17278976.000,nan,1,0,141109144,shasum,40,1.000,5.054,2806647.467,nan,1,0,35006482,env,120,1.000,12.723,2789717.333,nan,1,0,182295921,46.600,117.400,2585675776.000,2576079360.000,32.115,32.002,nan,nan,25,0
figlet,80,1.000,10.789,14013781.333,nan,2,0,504157417,shasum,40,1.000,4.651,2815658.667,nan,2,0,100630081,env,140,1.000,12.353,2694256.152,nan,2,0,2361650865,46.400,113.300,2590613504.000,2602624000.000,32.162,32.311,nan,nan,30,0
figlet,80,1.000,11.468,17997312.000,nan,1,0,298505559,shasum,40,1.000,4.884,10201429.333,nan,2,0,41325332,env,140,1.000,12.030,9142101.333,nan,1,0,1419374186,39.800,110.367,2659817472.000,2632992768.000,32.921,32.602,nan,nan,85,0
figlet,80,1.000,12.377,16430762.667,nan,1,0,122480424,shasum,40,1.000,5.293,9888597.333,nan,1,0,29097662,env,140,1.000,13.891,22292821.333,nan,1,0,599377150,37.600,115.117,2660855808.000,2641084928.000,32.972,32.734,nan,nan,85,0
figlet,80,1.000,11.394,14834858.667,nan,2,0,722782325,shasum,40,1.000,4.824,2898909.867,nan,2,0,97802950,env,160,0.999,12.173,2615637.333,nan,2,0,8010136903,44.400,114.867,2624364544.000,2688831488.000,32.558,33.339,nan,nan,30,0
figlet,80,1.000,10.912,14594764.800,nan,2,0,207715926,shasum,40,1.000,4.439,8696217.600,nan,2,0,78672273,env,160,0.999,11.723,14086724.267,nan,2,0,4407708189,38.034,113.801,2645749760.000,2676788736.000,32.654,33.050,nan,nan,170,0
figlet,80,1.000,11.640,15117994.667,nan,2,0,248755758,shasum,40,1.000,4.931,9913685.333,nan,2,0,50376875,env,160,1.000,13.271,15564117.333,nan,2,0,4149973615,37.000,111.833,2647441408.000,2687444992.000,32.752,33.244,nan,nan,145,0
figlet,80,1.000,11.445,15167658.667,nan,2,0,789899624,shasum,40,1.000,4.991,10030080.000,nan,2,0,148858082,env,180,0.999,12.835,43713194.667,nan,2,0,11710849684,38.067,111.583,2642753536.000,2711595520.000,32.723,33.584,nan,nan,235,0
