function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,0.454,8.548,36977208.889,nan,3,1,19972471427,shasum,60,1.000,5.063,11998583.467,nan,2,0,1686127792,env,180,0.775,10.790,2637824.000,nan,3,1,22150391528,38.133,141.811,2348752896.000,2795314858.667,29.404,34.838,nan,nan,10,1
figlet,100,0.935,10.058,40702577.778,nan,3,0,19354230209,shasum,60,1.000,5.562,2490368.000,nan,3,0,1400055989,env,180,0.671,6.722,26295182.222,nan,2,1,21134504807,41.600,140.500,2598213632.000,2854688085.333,32.320,35.520,nan,nan,240,1
figlet,100,0.998,11.873,28798661.973,nan,2,0,15378454591,shasum,60,1.000,5.898,15166805.333,nan,2,0,915022392,env,180,0.655,11.340,24932352.000,nan,2,1,20326472958,39.000,126.507,2579939328.000,2808453120.000,31.964,34.863,nan,nan,245,1
figlet,100,1.000,15.588,2154496.000,nan,2,0,110548193,shasum,80,1.000,9.326,13851818.667,nan,2,0,22463636,env,0,1.000,0.082,3676842.667,nan,1,0,0,47.800,95.033,2604115968.000,2579138048.000,32.318,32.018,nan,nan,250,0
figlet,100,1.000,16.265,2683562.667,nan,1,0,28314225,shasum,80,1.000,9.887,14521344.000,nan,1,0,18347889,env,0,1.000,0.072,3892736.000,nan,1,0,0,42.200,105.450,2616678400.000,2615200256.000,32.487,32.469,nan,nan,25,0
figlet,100,1.000,14.867,2870152.533,nan,1,0,256670927,shasum,80,1.000,9.402,14535168.000,nan,1,0,36700378,env,0,1.000,0.066,4050090.667,nan,1,0,0,44.133,108.783,2647990272.000,2645066240.000,32.866,32.827,nan,nan,30,0
figlet,100,1.000,14.632,16179336.533,nan,1,0,371060526,shasum,80,1.000,9.891,2631680.000,nan,1,0,172054427,env,20,1.000,2.716,6009148.952,nan,2,0,25508339,43.267,108.167,2660849664.000,2658457088.000,33.007,32.979,nan,nan,75,0
figlet,100,1.000,15.485,14422698.667,nan,1,0,50089593,shasum,80,1.000,9.630,15336277.333,nan,1,0,28337517,env,20,1.000,2.593,8679936.000,nan,1,0,20015403,37.467,107.183,2661177344.000,2657805312.000,33.018,32.978,nan,nan,145,0
figlet,100,1.000,14.646,2829038.933,nan,1,0,133857248,shasum,80,1.000,9.132,14431061.333,nan,1,0,69187335,env,20,1.000,2.411,2752512.000,nan,1,0,19287628,41.600,107.633,2676692992.000,2666950144.000,33.222,33.100,nan,nan,60,0
figlet,100,1.000,15.773,15367509.333,nan,2,0,440165449,shasum,80,1.000,9.597,14667264.000,nan,2,0,266729240,env,40,1.000,5.311,8390314.667,nan,2,0,34524066,38.733,103.737,2674665472.000,2672082432.000,33.187,33.156,nan,nan,135,0
figlet,100,1.000,13.875,17148757.333,nan,1,0,208436031,shasum,80,1.000,8.794,14609027.657,nan,1,0,133350608,env,40,1.000,4.614,8713386.667,nan,1,0,28699634,39.867,107.551,2675722240.000,2672243712.000,33.214,33.173,nan,nan,190,0
figlet,100,1.000,15.129,15440554.667,nan,2,0,583637938,shasum,80,1.000,9.599,14073685.333,nan,2,0,412067158,env,40,1.000,5.213,8960000.000,nan,2,0,29340357,37.800,101.367,2666596352.000,2660309504.000,33.107,33.031,nan,nan,180,0
figlet,100,1.000,13.075,22263632.457,nan,2,0,2504714504,shasum,80,1.000,8.992,17922389.333,nan,2,0,267887769,env,60,1.000,7.513,8951603.200,nan,2,0,75239046,40.400,108.750,2659135488.000,2678817792.000,33.037,33.276,nan,nan,235,0
figlet,100,1.000,12.719,19478528.000,nan,1,0,1165697647,shasum,80,1.000,8.419,15953100.800,nan,1,0,177254688,env,60,1.000,6.128,8197017.600,nan,1,0,88803634,39.467,110.717,2628397056.000,2643997184.000,32.671,32.860,nan,nan,265,0
figlet,100,1.000,13.725,20696064.000,nan,1,0,451049446,shasum,80,1.000,8.839,16987477.333,nan,1,0,78063962,env,60,1.000,6.652,9574570.667,nan,1,0,35658118,39.267,112.933,2660845568.000,2666478080.000,33.079,33.147,nan,nan,235,0
figlet,100,1.000,10.926,28631303.314,nan,1,0,3947880722,shasum,80,1.000,7.417,15869627.733,nan,2,0,326208382,env,80,1.000,7.814,8509171.810,nan,2,0,118158897,38.267,108.000,2644496384.000,2688817152.000,32.887,33.423,nan,nan,255,0
figlet,100,1.000,11.616,31477691.733,nan,2,0,6092271494,shasum,80,1.000,8.470,16088746.667,nan,2,0,182291151,env,80,1.000,7.693,9409852.952,nan,2,0,165892216,39.067,111.000,2662871040.000,2713916416.000,33.111,33.734,nan,nan,250,0
figlet,100,0.999,11.946,29802803.200,nan,2,0,4853498286,shasum,80,1.000,9.145,15963165.257,nan,2,0,360116895,env,80,1.000,7.507,10065066.667,nan,2,0,233929144,40.933,110.083,2655035392.000,2703792640.000,33.036,33.629,nan,nan,265,0
figlet,100,0.999,12.149,32854016.000,nan,2,0,13211628093,shasum,80,0.998,8.896,17765717.333,nan,2,0,1802960253,env,100,1.000,10.002,4147200.000,nan,2,0,3640983395,37.867,125.787,2622779392.000,2755410329.600,32.641,34.270,nan,nan,265,0
figlet,100,0.999,10.690,30026240.000,nan,2,0,9211306678,shasum,80,1.000,8.314,17701888.000,nan,2,0,1108770092,env,100,1.000,9.494,8230400.000,nan,2,0,615555893,39.800,115.617,2657927168.000,2744093696.000,33.148,34.201,nan,nan,270,0
figlet,100,0.998,7.109,20967150.933,nan,2,0,14675001456,shasum,80,1.000,6.422,24085299.200,nan,3,0,3408331948,env,100,1.000,8.099,19313868.800,nan,3,0,4785732019,41.267,126.013,2676031488.000,2775109632.000,33.371,34.591,nan,nan,280,0
figlet,100,0.999,10.217,42051373.349,nan,2,0,13484573932,shasum,80,1.000,8.254,2674688.000,nan,2,0,1439955231,env,120,0.999,9.619,23324098.560,nan,2,0,6845605549,37.800,131.720,2650152960.000,2855396147.200,32.699,35.259,nan,nan,265,0
figlet,100,0.999,9.745,37724160.000,nan,2,0,14669760030,shasum,80,1.000,8.494,2613248.000,nan,2,0,2150328254,env,120,0.999,9.820,24665770.667,nan,2,0,10196608703,39.899,124.851,2671736832.000,2840979865.600,33.103,35.184,nan,nan,380,0
figlet,100,0.992,10.258,22982656.000,nan,2,0,15989771668,shasum,80,1.000,8.157,11336362.667,nan,2,0,2461032127,env,120,0.999,10.023,19386368.000,nan,2,0,10089560678,38.933,125.480,2665136128.000,2870865100.800,33.024,35.566,nan,nan,315,0
figlet,100,0.813,7.221,18565120.000,nan,2,1,16619061119,shasum,80,1.000,5.177,2641920.000,nan,3,0,6978392195,env,140,0.803,4.474,34144256.000,nan,2,1,18638371755,39.667,126.987,2672730112.000,2903457382.400,32.966,35.846,nan,nan,270,1
figlet,100,0.996,7.003,6094848.000,nan,2,0,18079114945,shasum,80,1.000,6.403,14457719.467,nan,2,0,5488888984,env,140,0.978,7.363,2547712.000,nan,2,0,15389095291,38.733,130.227,2668572672.000,2932371865.600,33.010,36.283,nan,nan,530,0
