function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,160,0.784,16.260,42599155.810,nan,3,1,19478253262,shasum,0,1.000,0.071,2727909.994,nan,1,0,0,env,120,1.000,13.145,14661063.111,nan,2,0,1864217679,42.533,141.544,2326638592.000,2566792192.000,28.652,31.578,nan,nan,10,1
figlet,160,1.000,16.155,2519040.000,nan,3,0,15804545259,shasum,0,1.000,0.071,3429171.200,nan,1,0,0,env,120,1.000,13.452,19089544.533,nan,2,0,590423795,42.267,128.120,2610941952.000,2709815296.000,31.966,33.223,nan,nan,130,0
figlet,160,0.921,17.947,91997252.267,nan,3,0,21258474018,shasum,0,1.000,0.082,4156620.800,nan,1,0,0,env,120,1.000,14.946,25948979.200,nan,2,0,4505405137,44.800,135.720,2663817216.000,2856838348.800,32.640,35.062,nan,nan,175,0
figlet,160,0.617,13.588,24668842.667,nan,2,1,22984189889,shasum,0,1.000,0.070,4806701.511,nan,1,0,0,env,140,0.999,12.478,33859413.333,nan,2,0,12473971625,41.933,138.678,2663811072.000,2900617557.333,32.650,35.623,nan,nan,165,1
figlet,160,0.401,8.106,25259167.289,nan,1,1,23755400866,shasum,0,1.000,0.090,5976496.356,nan,1,0,0,env,140,0.999,14.713,14982144.000,nan,2,0,6102670223,45.133,136.635,2554314752.000,2766845269.333,31.282,33.966,nan,nan,240,1
figlet,160,0.580,10.284,24565760.000,nan,2,1,23549581598,shasum,0,1.000,0.071,4322099.200,nan,1,0,0,env,140,0.998,10.483,2661717.333,nan,3,0,17201501541,46.897,144.054,2615945216.000,2907942912.000,32.161,35.791,nan,nan,240,1
figlet,160,1.000,23.196,6444373.333,nan,1,0,48221197,shasum,20,1.000,2.733,6069930.667,nan,1,0,15847709,env,0,1.000,0.080,3644074.667,nan,1,0,0,44.533,102.833,2627825664.000,2586169856.000,32.101,31.600,nan,nan,240,0
figlet,160,1.000,22.692,2792277.333,nan,1,0,347820868,shasum,20,1.000,2.658,8672768.000,nan,1,0,19453277,env,0,1.000,0.073,3812181.333,nan,1,0,0,47.867,105.250,2615906304.000,2626433536.000,31.978,32.101,nan,nan,30,0
figlet,160,1.000,26.022,2826240.000,nan,1,0,43903841,shasum,20,1.000,2.980,8677034.667,nan,1,0,15729442,env,0,1.000,0.064,4075212.800,nan,1,0,0,43.067,108.367,2672662528.000,2659619328.000,32.660,32.503,nan,nan,55,0
figlet,160,1.000,25.079,2924544.000,nan,1,0,679238123,shasum,20,1.000,3.023,8655018.667,nan,1,0,18570021,env,20,1.000,3.054,6119594.667,nan,1,0,18421096,45.267,112.683,2655000576.000,2676920320.000,32.448,32.715,nan,nan,75,0
