function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,4.810,6941081.600,nan,2,0,286254276,shasum,180,0.738,11.806,70184448.000,nan,2,1,20815980189,env,60,1.000,4.996,7321452.089,nan,2,0,415926523,38.067,138.322,2337957888.000,2580178944.000,28.545,31.505,nan,nan,10,1
figlet,40,1.000,6.132,10378253.653,nan,2,0,460180886,shasum,180,0.811,8.815,3305472.000,nan,2,1,19673304209,env,60,1.000,6.588,2666496.000,nan,2,0,521595615,41.000,124.053,2675992576.000,2772634419.200,32.550,33.794,nan,nan,130,1
figlet,40,1.000,1.374,11536657.067,nan,2,0,358105774,shasum,180,0.708,8.347,44511914.667,nan,2,1,22116845324,env,60,1.000,3.589,10262254.933,nan,2,0,310876432,38.267,139.122,2667397120.000,2811785557.333,32.463,34.285,nan,nan,145,1
figlet,40,1.000,6.811,10174122.667,nan,2,0,33582921,shasum,200,1.000,19.333,17469781.333,nan,2,0,1974719191,env,0,1.000,0.067,7666346.667,nan,1,0,0,39.533,104.850,2596311040.000,2587575296.000,31.516,31.425,nan,nan,235,0
figlet,40,1.000,7.225,10073429.333,nan,1,0,31718530,shasum,200,1.000,20.416,36696064.000,nan,1,0,1471911582,env,0,1.000,0.067,7327744.000,nan,1,0,0,39.867,109.017,2680948736.000,2671319552.000,32.598,32.481,nan,nan,130,0
figlet,40,1.000,7.319,2506752.000,nan,2,0,44057598,shasum,200,1.000,21.726,2576384.000,nan,2,0,1799315619,env,0,1.000,0.071,7351091.200,nan,1,0,0,36.333,110.500,2679896064.000,2674878464.000,32.584,32.531,nan,nan,130,0
figlet,40,1.000,7.523,9713664.000,nan,2,0,41998732,shasum,200,0.999,16.883,58526822.400,nan,2,0,9037125579,env,20,1.000,2.681,8690688.000,nan,2,0,27075786,37.200,111.467,2685200384.000,2783269376.000,32.676,33.895,nan,nan,175,0
figlet,40,1.000,7.659,2549760.000,nan,2,0,97546303,shasum,200,0.998,16.192,34826240.000,nan,3,0,16279333984,env,20,1.000,3.081,9509788.526,nan,2,0,45521876,37.177,128.523,2690222080.000,2847680512.000,32.681,34.684,nan,nan,155,0
figlet,40,1.000,7.277,9644305.067,nan,3,0,154643813,shasum,200,0.999,18.198,47455300.267,nan,3,0,10602306873,env,20,1.000,3.015,8776908.800,nan,2,0,38622841,40.000,123.188,2648414208.000,2760006041.600,32.296,33.672,nan,nan,255,0
figlet,40,1.000,6.631,10441550.507,nan,2,0,200729207,shasum,200,0.980,12.524,18329600.000,nan,3,0,18003319681,env,40,1.000,5.081,9193867.947,nan,2,0,117230415,37.467,125.400,2631753728.000,2791205273.600,32.155,34.123,nan,nan,255,0
figlet,40,1.000,5.662,2717696.000,nan,2,0,103891196,shasum,200,0.995,13.784,3028992.000,nan,2,0,19590070929,env,40,1.000,4.689,2625536.000,nan,2,0,63690788,38.733,130.493,2581850112.000,2811115520.000,31.433,34.292,nan,nan,250,0
figlet,40,1.000,6.701,10058192.213,nan,2,0,79752337,shasum,200,0.831,13.843,60593329.493,nan,3,1,18312675637,env,40,1.000,5.724,9489386.545,nan,2,0,51242203,38.933,130.347,2667376640.000,2867926220.800,32.436,34.962,nan,nan,250,1
figlet,40,1.000,4.406,10439611.733,nan,2,0,849712205,shasum,200,0.433,10.726,49567061.333,nan,1,1,19192741797,env,60,1.000,4.812,11294583.467,nan,2,0,1018176042,36.000,127.067,2637541376.000,2877816832.000,32.128,35.103,nan,nan,255,1
figlet,40,1.000,1.479,2546346.667,nan,2,0,1012504160,shasum,200,0.742,9.914,26273792.000,nan,3,1,23745109400,env,60,1.000,1.512,14062341.689,nan,2,0,1375472035,38.845,142.093,2610161664.000,2883115349.333,31.833,35.229,nan,nan,255,1
figlet,40,1.000,5.292,12324372.480,nan,2,0,504645096,shasum,200,0.545,10.064,32638921.387,nan,2,1,22293952503,env,60,1.000,5.099,11284753.067,nan,2,0,340524356,38.133,132.693,2671513600.000,2876920627.200,32.655,35.209,nan,nan,245,1
figlet,60,1.000,9.749,11358037.333,nan,2,0,9068668,shasum,0,1.000,0.066,3643050.667,nan,1,0,0,env,0,1.000,0.062,9870677.333,nan,1,0,0,37.800,62.017,2642040832.000,2636344320.000,32.167,32.099,nan,nan,255,0
