function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_curl,rate_function_curl,success_rate_function_curl,cpu_usage_function_curl,ram_usage_function_curl,power_usage_function_curl,replica_curl,overloaded_function_curl,medium_latency_function_curl,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,0.999,13.438,21914487.467,nan,2,0,6501058843,shasum,0,1.000,0.069,2952513.829,nan,1,0,0,curl,40,1.000,19.116,22070784.000,nan,2,0,5309244783,39.000,109.750,2358302720.000,2447252480.000,29.229,30.315,nan,nan,10,0
figlet,120,0.999,13.865,45899005.562,nan,2,0,5231609873,shasum,0,1.000,0.078,3391253.943,nan,1,0,0,curl,40,1.000,19.623,43131221.333,nan,2,0,5120218743,41.467,111.033,2700124160.000,2686050816.000,33.381,33.217,nan,nan,80,0
figlet,120,0.999,14.482,30415189.333,nan,2,0,7058483837,shasum,0,1.000,0.065,3926406.095,nan,1,0,0,curl,40,0.844,20.004,49687040.000,nan,2,1,7153135046,40.667,114.867,2678652928.000,2711417344.000,33.101,33.511,nan,nan,125,1
figlet,120,1.000,17.842,45372984.889,nan,2,0,6755123333,shasum,0,1.000,0.073,4527965.460,nan,1,0,0,curl,60,0.834,23.623,78603776.000,nan,2,1,19228814454,41.133,141.222,2634276864.000,2778213034.667,32.540,34.342,nan,nan,140,1
figlet,120,0.999,15.193,43456488.594,nan,2,0,10042476605,shasum,0,1.000,0.079,5400642.316,nan,1,0,0,curl,60,0.799,21.972,1519616.000,nan,3,1,18591139314,41.000,127.480,2624139264.000,2720795852.800,32.443,33.651,nan,nan,235,1
figlet,120,1.000,17.243,32474999.467,nan,1,0,7454617933,shasum,0,1.000,0.063,5246566.400,nan,1,0,0,curl,60,0.992,25.796,39448166.400,nan,1,0,16853427178,42.733,126.213,2704887808.000,2773422080.000,33.354,34.226,nan,nan,220,0
figlet,120,1.000,19.038,40346282.667,nan,1,0,39792818,shasum,20,1.000,2.693,6072832.000,nan,1,0,12235478,curl,0,1.000,0.074,3197269.333,nan,1,0,0,42.400,91.650,2653759488.000,2617468416.000,32.875,32.436,nan,nan,145,0
figlet,120,1.000,17.931,2685610.667,nan,1,0,58327218,shasum,20,1.000,2.554,8555520.000,nan,2,0,11991171,curl,0,1.000,0.069,3400192.000,nan,1,0,0,43.200,91.467,2634739712.000,2628898816.000,32.659,32.583,nan,nan,30,0
figlet,120,1.000,17.111,2775859.200,nan,2,0,82488850,shasum,20,1.000,2.241,2643933.867,nan,2,0,12966491,curl,0,1.000,0.081,3608576.000,nan,1,0,0,45.067,90.650,2656393216.000,2642727936.000,32.917,32.746,nan,nan,30,0
figlet,120,1.000,13.326,2383872.000,nan,2,0,3492925593,shasum,20,1.000,2.683,2778453.333,nan,2,0,26302164,curl,20,1.000,12.068,10411485.867,nan,2,0,849644030,45.800,109.233,2678675456.000,2716097536.000,33.187,33.633,nan,nan,30,0
figlet,120,1.000,15.559,37435904.000,nan,2,0,1867317729,shasum,20,1.000,2.627,8786875.733,nan,2,0,25462904,curl,20,1.000,15.072,17096499.200,nan,2,0,751679911,42.586,109.906,2705496064.000,2693437440.000,33.489,33.345,nan,nan,145,0
figlet,120,1.000,17.168,25009152.000,nan,2,0,876189709,shasum,20,1.000,2.723,7773354.667,nan,2,0,22823029,curl,20,0.883,14.816,17601877.333,nan,1,1,784108383,43.133,112.517,2703048704.000,2699331072.000,33.469,33.425,nan,nan,145,1
figlet,120,0.998,16.102,49036083.200,nan,2,0,9927183651,shasum,20,1.000,3.065,7847936.000,nan,1,0,35156447,curl,40,0.996,21.807,39343718.400,nan,2,0,9238064463,41.133,132.507,2704457728.000,2836955955.200,33.489,35.119,nan,nan,145,0
figlet,120,0.999,15.898,13559808.000,nan,3,0,11862485619,shasum,20,1.000,3.048,2422784.000,nan,2,0,35075292,curl,40,0.999,20.806,29595374.933,nan,3,0,11110063725,43.800,133.001,2675079168.000,2792866611.200,33.024,34.491,nan,nan,235,0
figlet,120,0.616,13.165,2551808.000,nan,2,1,16279906663,shasum,20,1.000,2.841,7624906.850,nan,2,0,55191169,curl,40,0.940,16.480,1769472.000,nan,3,0,16220255030,45.707,129.736,2667532288.000,2798660403.200,32.906,34.542,nan,nan,240,1
figlet,120,0.826,13.679,43442562.844,nan,2,1,21240907118,shasum,20,1.000,2.788,2647040.000,nan,2,0,45101065,curl,60,0.411,18.726,41149098.667,nan,3,1,24431060661,40.533,140.956,2710335488.000,2975664128.000,33.334,36.689,nan,nan,235,1
figlet,120,0.997,13.656,2533376.000,nan,3,0,11750390379,shasum,20,1.000,2.504,7978143.289,nan,2,0,60710286,curl,60,0.551,19.202,2201600.000,nan,3,1,22240797252,43.733,144.578,2703208448.000,2939004586.667,33.263,36.229,nan,nan,225,1
figlet,120,1.000,17.090,16765269.333,nan,1,0,134783634,shasum,40,1.000,4.680,7659178.667,nan,1,0,15572803,curl,0,1.000,0.076,3520170.667,nan,1,0,0,44.400,93.283,2679228416.000,2670731776.000,33.032,32.930,nan,nan,250,0
figlet,120,1.000,19.552,2322432.000,nan,2,0,381622008,shasum,40,1.000,5.531,2473984.000,nan,2,0,18236791,curl,0,1.000,0.078,4448768.000,nan,1,0,0,43.200,91.267,2708137984.000,2694751744.000,33.380,33.219,nan,nan,270,0
figlet,120,1.000,17.497,20951927.467,nan,1,0,179011203,shasum,40,1.000,5.017,8730112.000,nan,2,0,17123845,curl,0,1.000,0.068,5221205.333,nan,1,0,0,44.600,98.817,2715914240.000,2700557312.000,33.482,33.297,nan,nan,205,0
figlet,120,1.000,15.543,35626325.333,nan,1,0,6946915805,shasum,40,1.000,5.211,7991022.933,nan,1,0,33179335,curl,20,1.000,15.901,13201066.667,nan,1,0,644557253,44.867,109.068,2685964288.000,2742221312.000,33.126,33.813,nan,nan,270,0
figlet,120,0.999,12.776,24258457.600,nan,2,0,6208444523,shasum,40,1.000,5.312,9121621.333,nan,2,0,91301895,curl,20,0.875,15.275,19784157.867,nan,2,1,1301478943,45.200,108.550,2710059008.000,2753162240.000,33.402,33.934,nan,nan,205,1
figlet,120,1.000,15.418,21437440.000,nan,1,0,3545907775,shasum,40,1.000,5.126,8403456.000,nan,1,0,33809747,curl,20,1.000,14.384,15965354.667,nan,2,0,646195830,41.094,114.530,2674991104.000,2719533568.000,32.992,33.536,nan,nan,260,0
figlet,120,0.738,7.792,38439253.333,nan,3,1,20597964448,shasum,40,1.000,2.071,2611882.667,nan,2,0,231875177,curl,40,0.661,7.308,29079267.556,nan,1,1,23686926904,46.133,145.056,2703747072.000,2925046442.667,33.356,36.078,nan,nan,280,1
figlet,120,0.778,9.566,19249152.000,nan,3,1,20833529746,shasum,40,1.000,4.324,2705408.000,nan,3,0,344695464,curl,40,0.452,13.592,2418688.000,nan,2,1,21749670537,43.000,141.933,2674597888.000,2923694762.667,32.994,36.065,nan,nan,255,1
figlet,120,0.617,8.753,23381333.333,nan,2,1,20263793799,shasum,40,1.000,4.271,2543616.000,nan,3,0,403374181,curl,40,0.812,16.250,2631680.000,nan,3,1,21030044192,42.533,139.722,2679658496.000,2916597077.333,33.078,35.988,nan,nan,245,1
figlet,120,1.000,17.129,6988097.829,nan,2,0,437362925,shasum,60,1.000,8.258,10309315.048,nan,2,0,79505190,curl,0,1.000,0.071,3848704.000,nan,1,0,0,45.400,102.583,2712739840.000,2717884928.000,33.492,33.555,nan,nan,300,0
figlet,120,1.000,18.820,15899477.333,nan,1,0,202427740,shasum,60,1.000,8.183,10368000.000,nan,1,0,41384955,curl,0,1.000,0.068,5011456.000,nan,1,0,0,45.707,108.870,2709755904.000,2716592128.000,33.475,33.557,nan,nan,340,0
figlet,120,1.000,19.371,15452501.333,nan,1,0,118716163,shasum,60,1.000,7.981,10097664.000,nan,1,0,24109042,curl,0,1.000,0.080,4892842.667,nan,1,0,0,49.733,110.433,2712997888.000,2715545088.000,33.522,33.553,nan,nan,385,0
figlet,120,0.970,10.824,11151360.000,nan,2,0,17958082823,shasum,60,1.000,5.435,2334720.000,nan,2,0,595809122,curl,20,1.000,7.518,17140480.488,nan,2,0,3904834773,41.667,128.333,2715004928.000,2889322496.000,33.552,35.687,nan,nan,300,0
figlet,120,0.999,9.994,29522909.867,nan,3,0,14905006905,shasum,60,1.000,6.337,13411686.400,nan,2,0,309527565,curl,20,1.000,11.637,13324253.867,nan,2,0,1258463871,41.600,111.233,2703919104.000,2823021568.000,33.414,34.873,nan,nan,330,0
