function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,120,0.997,14.326,26156885.333,nan,1,0,8851524797,shasum,120,1.000,12.924,18211840.000,nan,1,0,3329192492,env,0,1.000,0.082,2725546.667,nan,1,0,0,47.400,110.504,2330564608.000,2452833792.000,28.481,29.964,nan,nan,25,0
figlet,120,1.000,15.194,20459008.000,nan,2,0,7106595154,shasum,120,1.000,12.685,31503018.667,nan,2,0,1861815296,env,0,1.000,0.065,3467946.667,nan,1,0,0,48.933,115.433,2604292096.000,2649971712.000,31.756,32.339,nan,nan,140,0
figlet,120,1.000,16.003,51110058.667,nan,2,0,5408086534,shasum,120,1.000,13.188,25961301.333,nan,2,0,890336151,env,0,1.000,0.080,4034901.333,nan,1,0,0,43.400,116.083,2608416768.000,2621050368.000,31.936,32.100,nan,nan,140,0
figlet,120,0.975,11.058,23480975.360,nan,2,0,14356793311,shasum,120,0.999,13.291,7340032.000,nan,2,0,6156734855,env,20,1.000,3.021,6440468.480,nan,1,0,37403377,48.600,130.693,2663243776.000,2729197568.000,32.582,33.379,nan,nan,130,0
figlet,120,0.606,8.872,44689408.000,nan,2,1,21465718700,shasum,120,0.998,12.858,36257325.511,nan,2,0,14728320873,env,20,1.000,3.193,7413498.311,nan,2,0,75718589,47.800,143.344,2512080896.000,2783276714.667,30.605,33.988,nan,nan,255,1
figlet,120,0.797,10.521,32012970.667,nan,2,1,21184004183,shasum,120,0.929,11.101,17746602.667,nan,1,0,17129905346,env,20,1.000,2.409,2794496.000,nan,2,0,89558893,50.000,143.311,2617126912.000,2923575978.667,31.855,35.709,nan,nan,230,1
figlet,120,0.725,11.298,31320064.000,nan,2,1,19117621632,shasum,140,0.957,14.642,42668032.000,nan,3,0,19751118970,env,0,1.000,0.086,6033408.000,nan,1,0,0,47.000,145.556,2624751616.000,2907341482.667,31.925,35.488,nan,nan,230,1
figlet,120,0.964,11.789,38406144.000,nan,2,0,18756828375,shasum,140,0.946,10.214,27637077.333,nan,2,0,19087841042,env,0,1.000,0.066,5647200.711,nan,1,0,0,50.667,142.644,2654435328.000,2902932480.000,32.342,35.485,nan,nan,230,0
figlet,120,1.000,13.464,6680576.000,nan,2,0,10074272961,shasum,140,0.999,12.223,2617344.000,nan,2,0,7718040958,env,0,1.000,0.076,5603532.800,nan,1,0,0,44.067,115.950,2655772672.000,2761555456.000,32.552,33.882,nan,nan,230,0
figlet,120,0.991,14.066,34843784.533,nan,2,0,13494679084,shasum,140,0.998,12.494,2496512.000,nan,2,0,15810507775,env,20,1.000,2.521,2641920.000,nan,2,0,70612007,46.667,133.027,2669078528.000,2870846668.800,32.463,35.022,nan,nan,230,0
figlet,120,0.585,8.112,44614314.667,nan,2,1,21194960094,shasum,140,0.918,13.334,2740224.000,nan,3,0,20116837175,env,20,1.000,3.014,7645866.667,nan,2,0,73262127,47.867,146.444,2614665216.000,2927020032.000,31.800,35.712,nan,nan,250,1
figlet,120,0.983,11.229,11851776.000,nan,2,0,17377805663,shasum,140,0.998,9.738,2732032.000,nan,2,0,18107267314,env,20,1.000,2.704,7263532.373,nan,2,0,68517373,47.000,130.613,2604062720.000,2882031616.000,31.741,35.189,nan,nan,245,0
figlet,120,0.635,7.434,28945066.667,nan,2,1,20190005682,shasum,140,0.814,6.914,31271239.680,nan,1,1,21810406708,env,40,1.000,3.853,7595144.533,nan,2,0,181312377,44.867,131.587,2611105792.000,2916586700.800,31.791,35.610,nan,nan,250,1
