function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,0.999,18.389,52551769.722,nan,2,0,12715064019,shasum,110,1.000,11.376,7958410.971,nan,2,0,190930484,nmap,0,1.000,0.063,2869329.920,nan,1,0,0,36.800,131.173,1833160704.000,1997952204.800,21.777,23.849,nan,nan,10,0
figlet,180,0.999,20.825,24823808.000,nan,2,0,14298195665,shasum,110,1.000,11.953,12903082.667,nan,2,0,169475468,nmap,0,1.000,0.060,3653495.467,nan,1,0,0,34.867,125.120,2102106112.000,2229532262.400,25.270,26.854,nan,nan,155,0
figlet,180,0.998,18.349,58613760.000,nan,3,0,15682169521,shasum,110,1.000,11.999,13973367.467,nan,2,0,520889483,nmap,0,1.000,0.067,4547925.333,nan,1,0,0,36.733,129.493,2049470464.000,2194664652.800,24.474,26.300,nan,nan,240,0
figlet,180,0.325,7.048,55032320.000,nan,2,1,27093927647,shasum,110,0.646,2.417,42530360.889,nan,2,1,17447400613,nmap,10,0.063,9.761,30633028.267,nan,1,1,29439075776,37.067,149.724,2085232640.000,2665009444.571,24.946,32.039,nan,nan,240,1
figlet,180,0.135,8.118,58865127.619,nan,1,1,26505672008,shasum,110,0.836,6.639,29687170.844,nan,2,1,17714253354,nmap,10,0.053,17.080,244885894.095,nan,1,1,29552302666,36.133,151.019,2011535360.000,2734315227.429,23.860,32.841,nan,nan,250,1
figlet,180,0.228,6.683,53391155.200,nan,1,1,24643100308,shasum,110,0.999,7.217,25513984.000,nan,2,0,16517597775,nmap,10,0.090,9.828,156452499.911,nan,1,1,29425911348,34.600,138.522,2030610432.000,2584512170.667,24.375,31.197,nan,nan,255,1
figlet,180,0.387,17.902,17391616.000,nan,1,1,19817913595,shasum,120,1.000,13.382,2658304.000,nan,2,0,3920272068,nmap,0,1.000,0.065,3327590.400,nan,1,0,0,36.533,130.373,2056658944.000,2357964800.000,24.725,28.462,nan,nan,235,1
figlet,180,0.981,13.928,40316928.000,nan,2,0,19876009369,shasum,120,0.999,11.251,10534912.000,nan,2,0,6951944311,nmap,0,1.000,0.079,4326823.253,nan,1,0,0,38.533,123.093,2065190912.000,2292351795.200,24.869,27.660,nan,nan,260,0
figlet,180,0.934,15.015,98381824.000,nan,2,0,18672933832,shasum,120,0.998,11.615,25259294.720,nan,2,0,7002967826,nmap,0,1.000,0.066,5262064.884,nan,1,0,0,35.867,123.147,2107195392.000,2292235059.200,25.386,27.673,nan,nan,265,0
figlet,180,0.270,5.753,2314240.000,nan,3,1,26465799958,shasum,120,0.641,5.115,6202692.267,nan,2,1,21121231380,nmap,10,0.023,7.855,200206654.578,nan,1,1,29150890564,33.200,146.514,2079385600.000,2743825554.286,25.048,33.131,nan,nan,250,1
figlet,180,0.281,9.975,53249536.000,nan,2,1,26700195082,shasum,120,0.871,7.663,2666496.000,nan,3,1,19401484676,nmap,10,0.007,7.605,259485442.438,nan,1,1,26372438284,39.067,150.086,2086086656.000,2822745819.429,24.885,33.927,nan,nan,250,1
figlet,180,0.171,4.405,35693636.267,nan,1,1,26211323861,shasum,120,0.756,6.108,42725011.911,nan,2,1,20771361622,nmap,10,0.017,7.176,194331131.124,nan,1,1,29638882723,36.000,146.629,2074109952.000,2728369298.286,24.601,32.764,nan,nan,255,1
figlet,180,0.549,12.069,31366656.000,nan,2,1,22755341652,shasum,130,0.999,12.239,17196544.000,nan,2,0,8035898686,nmap,0,1.000,0.072,3669674.667,nan,1,0,0,35.867,139.944,2106310656.000,2402106026.667,24.971,28.691,nan,nan,280,1
figlet,180,0.889,12.673,3842048.000,nan,2,1,19282226621,shasum,130,0.999,10.817,71487488.000,nan,2,0,7882085489,nmap,0,1.000,0.072,4793139.200,nan,1,0,0,35.400,125.813,2097201152.000,2338278604.800,25.130,28.116,nan,nan,290,1
