function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,150,0.998,19.329,38623232.000,nan,2,0,12103809314,shasum,120,1.000,12.962,12404872.533,nan,2,0,1521993363,nmap,0,1.000,0.070,2986842.210,nan,1,0,0,39.400,136.640,1814491136.000,2009405849.600,21.667,24.099,nan,nan,10,0
figlet,150,0.612,9.928,39615601.778,nan,1,1,19915382190,shasum,120,0.999,13.045,33436672.000,nan,2,0,3348389508,nmap,0,1.000,0.071,3973006.222,nan,1,0,0,40.133,128.398,2079488000.000,2202844501.333,24.962,26.537,nan,nan,225,1
figlet,150,0.999,16.731,2293760.000,nan,2,0,15637723378,shasum,120,1.000,12.798,18448727.284,nan,2,0,2938970044,nmap,0,1.000,0.068,4899042.255,nan,1,0,0,40.667,123.893,2038630400.000,2174932172.800,24.558,26.240,nan,nan,245,0
figlet,150,0.212,6.993,24558933.333,nan,2,1,27241752312,shasum,120,0.570,8.475,49634986.667,nan,2,1,20762801125,nmap,10,0.027,12.347,262073392.762,nan,1,1,29724238411,36.333,148.743,2068000768.000,2743008402.286,24.822,33.004,nan,nan,220,1
figlet,150,0.428,7.004,33173504.000,nan,2,1,25836702651,shasum,120,0.387,3.410,25570391.771,nan,1,1,21893810440,nmap,10,0.040,15.038,255673821.867,nan,1,1,29703389387,39.200,152.219,2030462976.000,2563952932.571,24.040,30.688,nan,nan,250,1
figlet,150,0.349,5.983,75317248.000,nan,2,1,25171161715,shasum,120,0.342,2.829,20204241.676,nan,1,1,22170574141,nmap,10,0.030,17.882,264985687.771,nan,1,1,29779760166,40.533,149.257,2080960512.000,2575993124.571,24.562,30.727,nan,nan,240,1
figlet,150,0.998,17.276,46178713.600,nan,2,0,15096483623,shasum,130,0.999,14.006,28834474.667,nan,2,0,7010877848,nmap,0,1.000,0.070,3132893.867,nan,1,0,0,39.333,131.120,2027778048.000,2278525747.200,24.133,27.245,nan,nan,250,0
figlet,150,0.923,15.046,56895488.000,nan,2,0,18518687699,shasum,130,0.999,13.059,22439936.000,nan,2,0,8684925570,nmap,0,1.000,0.066,4157137.676,nan,1,0,0,40.067,132.000,2061602816.000,2331968512.000,24.628,27.960,nan,nan,255,0
figlet,150,0.999,18.576,57513984.000,nan,2,0,13173579982,shasum,130,1.000,14.461,27642265.600,nan,2,0,3088927811,nmap,0,1.000,0.067,5165056.000,nan,1,0,0,39.000,129.773,2069716992.000,2270873190.400,24.744,27.208,nan,nan,260,0
figlet,150,0.128,8.846,60335796.419,nan,1,1,23126394143,shasum,130,0.527,6.880,37084754.895,nan,2,1,22958951734,nmap,10,0.033,22.561,265442791.619,nan,1,1,29808819254,41.467,147.638,2058260480.000,2732821065.143,24.583,32.883,nan,nan,255,1
figlet,150,0.290,4.718,24609848.889,nan,1,1,26377068120,shasum,130,0.496,4.696,17619626.667,nan,2,1,22708056147,nmap,10,0.037,9.385,236030537.143,nan,1,1,29620354474,39.533,151.895,2031855616.000,2592300470.857,24.343,31.225,nan,nan,250,1
figlet,150,0.273,5.160,2321066.667,nan,2,1,26276046648,shasum,130,0.281,1.969,27022891.886,nan,1,1,22044348077,nmap,10,0.020,18.788,250323334.095,nan,1,1,29362794015,40.467,149.105,2070202368.000,2629944466.286,24.832,31.671,nan,nan,255,1
figlet,150,0.999,15.928,16388778.667,nan,2,0,14280583676,shasum,140,0.998,14.255,3895296.000,nan,2,0,11448772115,nmap,0,1.000,0.066,3111116.800,nan,1,0,0,39.533,132.240,2070300672.000,2341400166.400,24.843,28.181,nan,nan,250,0
figlet,150,0.686,12.245,24639488.000,nan,2,1,20654325137,shasum,140,0.999,15.656,43087416.889,nan,3,0,11602774137,nmap,0,1.000,0.075,4245390.222,nan,1,0,0,43.400,138.578,2085832704.000,2421499221.333,25.035,29.177,nan,nan,270,1
figlet,150,1.000,14.166,51002900.480,nan,2,0,16316563281,shasum,140,0.998,14.002,28132802.560,nan,2,0,9302878464,nmap,0,1.000,0.069,5290803.200,nan,1,0,0,40.600,131.507,2085496832.000,2338692710.400,25.095,28.206,nan,nan,285,0
figlet,150,0.263,1.166,45418382.222,nan,1,1,22390759171,shasum,140,0.449,5.200,37596956.444,nan,2,1,25343070279,nmap,10,0.030,15.317,221249251.556,nan,1,1,29356743788,40.800,148.781,2086400000.000,2749985060.571,25.077,33.228,nan,nan,375,1
figlet,150,0.741,15.949,2639872.000,nan,3,1,20063233571,shasum,140,0.999,11.941,36130816.000,nan,2,0,11160068085,nmap,10,0.120,29.264,273440540.444,nan,1,1,26608095964,38.200,140.444,2082111488.000,2698978645.333,25.053,32.586,nan,nan,325,1
