function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,70,1.000,9.443,6739626.667,nan,1,0,10712906,shasum,140,1.000,13.264,7389354.667,nan,1,0,10462779,nmap,40,1.000,182.706,132797098.667,nan,1,0,2366678402,42.533,285.317,3514562560.000,3691510272.000,30.033,30.743,nan,nan,10,0
figlet,70,1.000,10.677,3700963.556,nan,1,0,11283121,shasum,140,1.000,15.028,3543677.156,nan,1,0,10057111,nmap,40,1.000,203.101,236730197.333,nan,1,0,3096135888,44.867,309.817,3712219136.000,3906862592.000,30.853,31.625,nan,nan,40,0
figlet,70,1.000,9.529,10574730.971,nan,2,0,11430322,shasum,140,1.000,13.250,11093128.533,nan,1,0,10172265,nmap,40,1.000,199.905,299455219.810,nan,1,0,3777529493,43.000,275.633,3751053312.000,3963495936.000,31.007,31.853,nan,nan,75,0
figlet,70,1.000,9.459,10309120.000,nan,2,0,11714516,shasum,140,1.000,13.588,11114496.000,nan,2,0,10990244,nmap,50,0.999,184.816,441465344.000,nan,2,0,9636618434,43.733,284.117,3777665024.000,4197303808.000,31.118,32.793,nan,nan,85,0
figlet,70,1.000,10.250,10680729.600,nan,2,0,11308822,shasum,140,1.000,13.781,11499622.400,nan,2,0,10588570,nmap,50,1.000,201.213,409392079.238,nan,2,0,9546452959,44.333,277.583,3834329088.000,4164008960.000,31.353,32.667,nan,nan,80,0
figlet,70,1.000,11.334,3268608.000,nan,2,0,15447107,shasum,140,1.000,15.527,3829760.000,nan,2,0,14541440,nmap,50,0.999,234.261,549801301.333,nan,2,0,9388527072,43.133,368.270,3856103424.000,4364894617.600,31.446,33.474,nan,nan,75,0
figlet,70,1.000,9.237,3657090.844,nan,2,0,10054678,shasum,140,1.000,13.092,3259414.756,nan,2,0,9119779,nmap,60,0.526,168.100,286912999.619,nan,1,1,20619674846,44.533,322.676,3888302080.000,4323286454.857,31.579,33.316,nan,nan,75,1
figlet,70,1.000,10.635,3667285.333,nan,2,0,11506560,shasum,140,1.000,14.793,3413333.333,nan,2,0,10404556,nmap,60,0.975,234.510,2953216.000,nan,3,0,16060723692,44.000,364.995,3948138496.000,4556420096.000,31.817,34.252,nan,nan,45,0
figlet,70,1.000,10.299,3471360.000,nan,2,0,12446493,shasum,140,1.000,14.261,14604629.333,nan,2,0,12193067,nmap,60,0.989,236.450,3252224.000,nan,3,0,14807923484,42.200,379.589,3911604224.000,4551636992.000,31.677,34.239,nan,nan,80,0
figlet,70,1.000,9.945,3362816.000,nan,2,0,11813443,shasum,140,1.000,14.070,3682304.000,nan,2,0,10763813,nmap,70,0.922,257.542,321865728.000,nan,3,0,18853630420,42.200,381.656,3989270528.000,4633169920.000,32.009,34.579,nan,nan,85,0
figlet,70,1.000,10.129,3712682.667,nan,2,0,11313384,shasum,140,1.000,15.347,3835221.333,nan,2,0,10570504,nmap,70,0.828,230.970,518155537.067,nan,3,1,18639829127,45.533,377.178,4003518464.000,4641412096.000,32.053,34.604,nan,nan,80,1
figlet,70,1.000,10.234,3620181.333,nan,2,0,12135398,shasum,140,1.000,14.740,3716437.333,nan,2,0,10900254,nmap,70,0.809,240.429,3936164.978,nan,2,1,19180774655,45.667,383.844,4033058816.000,4774682624.000,32.184,35.143,nan,nan,45,1
figlet,70,1.000,9.767,12363025.067,nan,1,0,5166762,shasum,150,1.000,14.817,14796800.000,nan,1,0,4178352,nmap,0,1.000,0.063,3617962.667,nan,1,0,0,43.200,116.533,3990464512.000,3937769472.000,32.013,31.802,nan,nan,50,0
figlet,70,1.000,9.612,3815424.000,nan,1,0,5391592,shasum,150,1.000,16.000,14640596.114,nan,1,0,4363796,nmap,0,1.000,0.061,3982472.533,nan,1,0,0,43.267,119.050,3873257472.000,3863089664.000,31.549,31.506,nan,nan,45,0
