function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.052,3889322.667,nan,1,0,0,shasum,120,1.000,9.796,7130282.667,nan,1,0,4123811,nmap,20,1.000,76.748,12975786.667,nan,1,0,91572192,30.733,153.867,2563237888.000,2577690112.000,13.956,14.022,nan,nan,10,0
figlet,0,1.000,0.058,4278954.667,nan,1,0,0,shasum,120,1.000,10.127,3895296.000,nan,2,0,4300860,nmap,20,1.000,73.003,19217442.133,nan,2,0,96277243,32.933,132.783,2644289536.000,2656459264.000,14.299,14.347,nan,nan,65,0
figlet,0,1.000,0.054,4642542.933,nan,1,0,0,shasum,120,1.000,11.515,3835221.333,nan,1,0,4303282,nmap,20,1.000,80.872,18842760.533,nan,1,0,98855617,33.267,147.483,2686359552.000,2690382336.000,14.469,14.485,nan,nan,55,0
figlet,0,1.000,0.053,4982272.000,nan,1,0,0,shasum,120,1.000,10.500,10849280.000,nan,1,0,5049561,nmap,30,1.000,128.457,3915776.000,nan,1,0,97412651,32.600,179.183,2707214336.000,2723044352.000,14.554,14.618,nan,nan,60,0
figlet,0,1.000,0.054,5232298.667,nan,1,0,0,shasum,120,1.000,10.506,3796992.000,nan,2,0,5256211,nmap,30,1.000,121.057,3665920.000,nan,1,0,100490017,32.933,174.183,2751846400.000,2746337792.000,14.736,14.715,nan,nan,60,0
figlet,0,1.000,0.055,5520384.000,nan,1,0,0,shasum,120,1.000,9.044,3641344.000,nan,1,0,4847784,nmap,30,1.000,112.065,3567616.000,nan,1,0,93193679,32.733,186.783,2764959744.000,2768423424.000,14.789,14.804,nan,nan,55,0
figlet,0,1.000,0.047,5683985.067,nan,1,0,0,shasum,120,1.000,10.204,3713194.667,nan,1,0,5658690,nmap,40,1.000,163.612,23596782.933,nan,1,0,101384543,34.467,222.000,2808866816.000,2806340096.000,14.973,14.962,nan,nan,30,0
figlet,0,1.000,0.052,6061909.333,nan,1,0,0,shasum,120,1.000,10.932,3751936.000,nan,1,0,6213484,nmap,40,1.000,163.851,4354048.000,nan,1,0,101173293,30.800,214.867,2788833280.000,2795536896.000,14.888,14.917,nan,nan,75,0
figlet,0,1.000,0.052,6299989.333,nan,1,0,0,shasum,120,1.000,9.939,3715072.000,nan,2,0,5738820,nmap,40,1.000,158.035,23026005.333,nan,1,0,100071715,32.933,204.583,2829379584.000,2820770304.000,15.051,15.018,nan,nan,60,0
figlet,0,1.000,0.050,7119701.333,nan,1,0,0,shasum,120,1.000,9.658,3559424.000,nan,1,0,7393708,nmap,50,1.000,185.178,3870720.000,nan,1,0,109168192,30.600,270.883,2799648768.000,2800584704.000,14.936,14.941,nan,nan,55,0
figlet,0,1.000,0.052,7229527.771,nan,1,0,0,shasum,120,1.000,9.428,3562069.333,nan,1,0,7345829,nmap,50,1.000,193.269,3758762.667,nan,1,0,110810263,32.867,263.933,2828070912.000,2832939520.000,15.056,15.075,nan,nan,30,0
figlet,0,1.000,0.054,5512704.000,nan,1,0,0,shasum,120,1.000,11.184,3968938.667,nan,1,0,7747941,nmap,50,1.000,224.024,3591936.000,nan,1,0,117632781,33.933,263.867,2847752192.000,2850682368.000,15.139,15.148,nan,nan,30,0
figlet,0,1.000,0.054,5593088.000,nan,1,0,0,shasum,120,1.000,10.826,3596117.333,nan,2,0,10916531,nmap,60,1.000,249.654,324773717.333,nan,2,0,3690475539,35.133,287.433,2858018816.000,3203713536.000,15.179,16.559,nan,nan,30,0
figlet,0,1.000,0.051,5620394.667,nan,1,0,0,shasum,120,1.000,10.069,10320213.333,nan,1,0,9472610,nmap,60,1.000,243.865,231030442.667,nan,2,0,2233213318,32.800,283.083,2927091712.000,3092897280.000,15.478,16.140,nan,nan,160,0
figlet,0,1.000,0.052,5711872.000,nan,1,0,0,shasum,120,1.000,9.329,11020902.400,nan,1,0,9739799,nmap,60,1.000,230.583,330548121.600,nan,1,0,2920386274,32.467,297.600,2930489344.000,3196490752.000,15.502,16.562,nan,nan,85,0
figlet,0,1.000,0.053,5798434.133,nan,1,0,0,shasum,120,1.000,9.793,3108864.000,nan,2,0,9246817,nmap,70,1.000,255.072,385519616.000,nan,3,0,8981918894,31.133,346.200,2919845888.000,3325815603.200,15.458,17.077,nan,nan,145,0
figlet,0,1.000,0.056,5711189.333,nan,1,0,0,shasum,120,1.000,11.109,11251985.067,nan,2,0,8562061,nmap,70,1.000,226.555,141742080.000,nan,3,0,10774830324,33.400,296.480,2942363648.000,3188669235.200,15.542,16.529,nan,nan,75,0
figlet,0,1.000,0.048,5722112.000,nan,1,0,0,shasum,120,1.000,10.443,3569664.000,nan,2,0,9499013,nmap,70,1.000,224.679,3276800.000,nan,3,0,8336476318,30.533,354.747,2943764480.000,3241726771.200,15.553,16.754,nan,nan,130,0
figlet,0,1.000,0.054,5803895.467,nan,1,0,0,shasum,120,1.000,11.093,3620864.000,nan,2,0,9869827,nmap,80,0.999,282.944,569343726.933,nan,3,0,11135315219,32.133,351.507,2934411264.000,3551928320.000,15.520,17.976,nan,nan,180,0
figlet,0,1.000,0.045,5697809.067,nan,1,0,0,shasum,120,1.000,11.235,3461120.000,nan,2,0,9551282,nmap,80,1.000,267.522,527650215.253,nan,3,0,11344116104,31.133,363.933,2928609280.000,3517691904.000,15.485,17.834,nan,nan,235,0
figlet,0,1.000,0.058,5925410.133,nan,1,0,0,shasum,120,1.000,10.399,3303424.000,nan,2,0,10314261,nmap,80,0.999,286.544,307830784.000,nan,3,0,10463727716,31.667,337.653,2934171648.000,3407685632.000,15.512,17.400,nan,nan,135,0
figlet,0,1.000,0.058,5832157.867,nan,1,0,0,shasum,120,1.000,11.166,3387392.000,nan,2,0,10097250,nmap,90,0.995,279.183,344176640.000,nan,3,0,13419415257,32.333,335.840,2935437312.000,3493531648.000,15.520,17.750,nan,nan,195,0
figlet,0,1.000,0.050,5920654.222,nan,1,0,0,shasum,120,1.000,10.385,3162794.667,nan,2,0,9726013,nmap,90,0.984,289.301,3391488.000,nan,3,0,14456755327,33.867,389.144,2924777472.000,3535503701.333,15.475,17.919,nan,nan,140,0
