function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,110,1.000,13.756,8436394.667,nan,2,0,9882863,shasum,170,1.000,13.495,3192832.000,nan,2,0,8816422,nmap,60,0.998,193.500,230932480.000,nan,3,0,11638432886,32.467,318.427,3211853824.000,3576795955.200,21.113,22.585,nan,nan,10,0
figlet,110,1.000,13.378,12092074.667,nan,2,0,10874705,shasum,170,1.000,13.567,3559424.000,nan,2,0,9823298,nmap,60,0.999,199.862,406988288.000,nan,3,0,8101573431,32.600,274.683,3483387904.000,3793035264.000,22.246,23.483,nan,nan,45,0
figlet,110,1.000,13.240,12168362.667,nan,2,0,10278070,shasum,170,1.000,13.953,12960938.667,nan,2,0,9613854,nmap,60,1.000,205.837,355878912.000,nan,2,0,8255870163,31.000,278.800,3585349632.000,3896513024.000,22.658,23.901,nan,nan,80,0
figlet,110,1.000,14.766,12146469.547,nan,2,0,10606490,shasum,170,1.000,14.133,12986407.010,nan,2,0,9454266,nmap,70,0.998,245.179,3284992.000,nan,3,0,12925722595,31.000,349.747,3631144960.000,4122508083.200,22.840,24.807,nan,nan,80,0
figlet,110,1.000,14.978,12067362.133,nan,2,0,11458547,shasum,170,1.000,15.474,3571712.000,nan,2,0,10520721,nmap,70,0.999,249.383,2875392.000,nan,3,0,13037398914,32.133,350.587,3660058624.000,4101140480.000,22.967,24.733,nan,nan,75,0
figlet,110,1.000,13.028,12058350.933,nan,2,0,8509766,shasum,170,1.000,13.288,12936305.778,nan,2,0,7407407,nmap,70,0.830,196.190,412367360.000,nan,3,1,16863446924,33.667,314.589,3651995648.000,4034942976.000,22.937,24.472,nan,nan,70,1
figlet,110,1.000,13.784,12127573.333,nan,2,0,11107379,shasum,170,1.000,14.720,12959197.867,nan,2,0,9826338,nmap,80,0.924,229.443,3796992.000,nan,3,0,17470403525,33.067,366.347,3663527936.000,4185392742.400,22.992,25.087,nan,nan,65,0
figlet,110,1.000,13.728,11433164.800,nan,2,0,10374834,shasum,170,1.000,14.534,3252224.000,nan,2,0,9267999,nmap,80,0.999,231.560,552216985.600,nan,3,0,15389315819,30.400,361.213,3645548544.000,4273765171.200,22.934,25.450,nan,nan,130,0
figlet,110,1.000,11.601,12141577.752,nan,2,0,7599939,shasum,170,1.000,12.708,3618019.556,nan,2,0,6591241,nmap,80,0.349,149.694,156116671.565,nan,1,1,23173239328,30.933,282.390,3650088960.000,4097185792.000,22.954,24.745,nan,nan,130,1
figlet,110,1.000,14.295,11758250.667,nan,3,0,10793397,shasum,170,1.000,14.492,3174400.000,nan,3,0,9567090,nmap,90,0.818,267.987,724334592.000,nan,3,1,20764985118,33.104,378.511,3649304576.000,4281742336.000,22.954,25.483,nan,nan,120,1
figlet,110,1.000,11.603,12052089.905,nan,3,0,10536190,shasum,170,1.000,11.611,12942482.286,nan,3,0,9211289,nmap,90,0.660,248.462,515824480.711,nan,3,1,21082078936,31.162,376.475,3678601216.000,4264565906.286,23.078,25.433,nan,nan,120,1
figlet,110,1.000,12.455,12130889.143,nan,2,0,11184256,shasum,170,1.000,12.970,3478141.156,nan,2,0,10198257,nmap,90,0.700,272.643,523733219.556,nan,2,1,20917372919,34.267,416.133,3675342848.000,4380109092.571,23.034,25.862,nan,nan,115,1
figlet,110,1.000,15.864,11805013.333,nan,2,0,5425656,shasum,180,1.000,17.279,3743744.000,nan,2,0,4354725,nmap,0,1.000,0.056,4080981.333,nan,1,0,0,32.000,110.817,3674681344.000,3630876160.000,23.039,22.865,nan,nan,165,0
figlet,110,1.000,13.738,12296874.667,nan,2,0,5024429,shasum,180,1.000,15.010,4094976.000,nan,2,0,4077878,nmap,0,1.000,0.056,4411221.333,nan,1,0,0,32.762,101.831,3592347648.000,3595493376.000,22.722,22.734,nan,nan,30,0
figlet,110,1.000,13.342,12349269.333,nan,1,0,4835049,shasum,180,1.000,14.553,13150549.333,nan,1,0,3882398,nmap,0,1.000,0.055,4834577.067,nan,1,0,0,33.038,111.045,3605532672.000,3600714240.000,22.770,22.751,nan,nan,85,0
figlet,110,1.000,12.517,12236117.333,nan,2,0,5108856,shasum,180,1.000,13.569,13222912.000,nan,1,0,4189640,nmap,10,1.000,43.271,11906169.905,nan,1,0,107746753,33.496,146.981,3623737344.000,3632459264.000,22.845,22.884,nan,nan,90,0
figlet,110,1.000,14.587,12337834.667,nan,2,0,5245430,shasum,180,1.000,16.153,2375680.000,nan,2,0,4271879,nmap,10,1.000,46.122,16269312.000,nan,1,0,109927196,34.067,143.633,3669073920.000,3673565184.000,23.036,23.055,nan,nan,90,0
figlet,110,1.000,13.717,12448426.667,nan,2,0,5405136,shasum,180,1.000,15.214,3334144.000,nan,2,0,4472177,nmap,10,1.000,43.328,17829376.000,nan,1,0,112155119,31.600,135.783,3669135360.000,3669360128.000,23.043,23.044,nan,nan,90,0
figlet,110,1.000,13.324,12171946.667,nan,1,0,5558213,shasum,180,1.000,13.928,13273770.667,nan,1,0,4576286,nmap,20,1.000,80.189,20766890.667,nan,1,0,121066560,30.533,185.087,3687061504.000,3687322624.000,23.118,23.120,nan,nan,220,0
figlet,110,1.000,13.692,12318720.000,nan,2,0,5577195,shasum,180,1.000,15.251,13035349.333,nan,2,0,4681061,nmap,20,1.000,89.486,3047424.000,nan,2,0,112406530,31.067,177.417,3659169792.000,3664453632.000,23.009,23.031,nan,nan,90,0
figlet,110,1.000,13.353,11823104.000,nan,2,0,5561765,shasum,180,1.000,13.871,3452928.000,nan,2,0,4578409,nmap,20,1.000,85.033,19644586.667,nan,1,0,112213290,32.295,167.398,3676692480.000,3679291392.000,23.080,23.091,nan,nan,135,0
figlet,110,1.000,12.403,12245333.333,nan,1,0,6721766,shasum,180,1.000,13.503,13027669.333,nan,1,0,5748548,nmap,30,1.000,120.257,22815982.933,nan,1,0,120686227,32.933,230.567,3685152768.000,3685280256.000,23.118,23.119,nan,nan,85,0
figlet,110,1.000,14.289,11827882.667,nan,2,0,6524025,shasum,180,1.000,14.653,12699038.476,nan,2,0,5674021,nmap,30,1.000,136.119,3772416.000,nan,2,0,121346258,30.333,217.985,3684098048.000,3689552384.000,23.116,23.139,nan,nan,165,0
figlet,110,1.000,13.048,11033258.667,nan,1,0,6692681,shasum,180,1.000,14.255,11817642.667,nan,2,0,5723339,nmap,30,1.000,128.986,21047296.000,nan,1,0,120391642,33.333,274.224,3688136704.000,3675309568.000,23.134,23.085,nan,nan,300,0
figlet,110,1.000,11.937,11863552.000,nan,1,0,8290390,shasum,180,1.000,13.010,12315648.000,nan,1,0,7375956,nmap,40,1.000,171.193,25129608.533,nan,2,0,149455999,31.238,266.251,3682271232.000,3699552768.000,23.115,23.184,nan,nan,220,0
figlet,110,1.000,13.434,12283392.000,nan,2,0,8195372,shasum,180,1.000,14.715,12975104.000,nan,2,0,7352432,nmap,40,1.000,175.104,29065728.000,nan,2,0,148754279,30.991,251.079,3686586368.000,3706144768.000,23.137,23.215,nan,nan,90,0
figlet,110,1.000,12.739,11110741.333,nan,1,0,8086577,shasum,180,1.000,13.411,11809996.800,nan,1,0,7192361,nmap,40,1.000,159.126,25652736.000,nan,1,0,141593471,31.800,266.817,3683127296.000,3675370496.000,23.121,23.092,nan,nan,295,0
figlet,110,1.000,13.304,11018752.000,nan,2,0,9656831,shasum,180,1.000,14.464,11973290.667,nan,2,0,8829410,nmap,50,1.000,215.766,251951616.000,nan,2,0,3674586793,32.171,282.798,3670865920.000,3881326592.000,23.079,23.916,nan,nan,270,0
figlet,110,1.000,13.135,11044352.000,nan,2,0,9972969,shasum,180,1.000,14.485,11777024.000,nan,2,0,9113375,nmap,50,1.000,217.286,256359253.333,nan,2,0,3205362890,30.667,280.602,3684024320.000,3876183552.000,23.133,23.899,nan,nan,295,0
figlet,110,1.000,13.595,11117056.000,nan,2,0,9841432,shasum,180,1.000,15.041,11871402.667,nan,2,0,9040855,nmap,50,0.999,210.868,345113258.667,nan,2,0,4385447818,33.333,282.767,3689261056.000,3973772288.000,23.163,24.294,nan,nan,295,0
figlet,110,1.000,13.596,10994176.000,nan,2,0,10136174,shasum,180,1.000,14.424,12642304.000,nan,2,0,9369061,nmap,60,0.999,205.903,3047424.000,nan,2,0,9367245004,30.733,275.181,3667230720.000,4035326976.000,23.067,24.536,nan,nan,235,0
figlet,110,1.000,14.713,11368256.853,nan,3,0,9169443,shasum,180,1.000,15.120,3342336.000,nan,3,0,8231867,nmap,60,0.999,206.869,304324608.000,nan,2,0,11818959489,32.867,339.389,3686469632.000,4081616486.400,23.153,24.727,nan,nan,285,0
