function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,7.494,6737934.629,nan,1,0,10353863,shasum,90,1.000,7.442,7143155.810,nan,1,0,9836354,nmap,60,1.000,230.851,303764553.143,nan,1,0,4193851277,37.133,342.100,3270563840.000,3558058496.000,27.924,29.080,nan,nan,10,0
figlet,60,1.000,6.885,10595464.533,nan,1,0,11706170,shasum,90,1.000,7.049,10745134.324,nan,1,0,10225468,nmap,60,1.000,213.302,3442790.400,nan,1,0,5129507683,34.867,297.283,3487297536.000,3837678592.000,28.836,30.232,nan,nan,30,0
figlet,60,1.000,7.334,4143942.705,nan,1,0,10843414,shasum,90,1.000,8.398,4026172.952,nan,1,0,9931547,nmap,60,0.999,249.995,3723832.889,nan,1,0,4948077204,36.133,292.283,3600656384.000,3904503808.000,29.312,30.522,nan,nan,40,0
figlet,60,1.000,7.791,10593674.971,nan,1,0,15750044,shasum,90,1.000,8.558,3758421.333,nan,1,0,14487560,nmap,70,1.000,234.327,3747035.429,nan,1,0,9498656998,39.933,292.700,3619676160.000,4079020544.000,29.392,31.221,nan,nan,25,0
figlet,60,1.000,7.252,3726791.111,nan,2,0,10062854,shasum,90,1.000,7.566,4026481.778,nan,2,0,8891084,nmap,70,0.961,222.187,255681877.333,nan,3,0,13118304733,38.867,315.411,3744632832.000,4130046634.667,29.910,31.448,nan,nan,35,0
figlet,60,1.000,7.749,11376718.019,nan,2,0,10862430,shasum,90,1.000,8.539,4491946.667,nan,3,0,9832411,nmap,70,0.999,243.914,63950848.000,nan,2,0,10524854489,38.867,360.453,3660107776.000,4163714662.400,29.552,31.562,nan,nan,50,0
figlet,60,1.000,7.661,11466160.356,nan,2,0,9766894,shasum,90,1.000,7.915,3563520.000,nan,2,0,8739867,nmap,80,0.820,243.026,720719872.000,nan,3,1,16377886078,32.133,317.778,3741618176.000,4268374698.667,29.885,31.988,nan,nan,75,1
figlet,60,1.000,7.174,3751936.000,nan,3,0,11259437,shasum,90,1.000,7.645,3350528.000,nan,3,0,9728967,nmap,80,0.989,264.582,622428160.000,nan,2,0,13591971332,36.400,364.444,3731021824.000,4318534314.667,29.850,32.200,nan,nan,45,0
figlet,60,1.000,6.416,10867858.286,nan,2,0,7684937,shasum,90,1.000,6.952,3840500.622,nan,2,0,6660359,nmap,80,0.423,154.459,186888533.333,nan,1,1,21627979474,35.000,251.714,3735799808.000,3993829376.000,29.866,30.900,nan,nan,115,1
figlet,60,1.000,6.800,10631509.333,nan,2,0,4607595,shasum,100,1.000,8.026,3563520.000,nan,2,0,3720309,nmap,0,1.000,0.054,4015445.333,nan,1,0,0,32.600,80.051,3742715904.000,3686087680.000,29.902,29.679,nan,nan,115,0
figlet,60,1.000,7.555,11600281.600,nan,1,0,4671032,shasum,100,1.000,8.331,8565716.114,nan,1,0,3873705,nmap,0,1.000,0.051,4248385.829,nan,1,0,0,36.933,81.450,3607281664.000,3600356352.000,29.375,29.347,nan,nan,30,0
figlet,60,1.000,8.526,11566250.667,nan,1,0,5022665,shasum,100,1.000,10.502,3635746.133,nan,1,0,4266100,nmap,0,1.000,0.055,4456618.667,nan,1,0,0,36.800,86.000,3606992896.000,3597554176.000,29.376,29.338,nan,nan,30,0
figlet,60,1.000,7.998,3603353.600,nan,1,0,5175424,shasum,100,1.000,9.171,3965303.467,nan,1,0,4252473,nmap,10,1.000,40.552,10455381.333,nan,1,0,94868271,39.600,118.617,3618138112.000,3611309568.000,29.422,29.398,nan,nan,30,0
figlet,60,1.000,7.478,11594581.333,nan,2,0,5365782,shasum,100,1.000,8.506,3862801.067,nan,2,0,4375941,nmap,10,1.000,39.824,3783918.933,nan,1,0,101599002,37.200,130.517,3673409536.000,3671830528.000,29.659,29.649,nan,nan,40,0
figlet,60,1.000,7.053,3534848.000,nan,2,0,5008174,shasum,100,1.000,8.009,3461120.000,nan,2,0,4147929,nmap,10,1.000,41.291,3885909.333,nan,1,0,100521155,41.200,129.367,3717017600.000,3702211584.000,29.842,29.778,nan,nan,45,0
figlet,60,1.000,7.741,8243395.048,nan,1,0,5309434,shasum,100,1.000,8.574,8897145.905,nan,1,0,4490260,nmap,20,1.000,85.902,3829077.333,nan,1,0,95882491,39.533,160.400,3732926464.000,3726882816.000,29.911,29.882,nan,nan,30,0
figlet,60,1.000,7.681,11465728.000,nan,1,0,5340823,shasum,100,1.000,8.780,3793920.000,nan,1,0,4501318,nmap,20,1.000,83.962,4023722.667,nan,1,0,98260768,39.533,151.050,3706988544.000,3699681280.000,29.767,29.737,nan,nan,30,0
figlet,60,1.000,8.006,2969600.000,nan,2,0,6134930,shasum,100,1.000,9.510,3678549.333,nan,2,0,5121677,nmap,20,1.000,86.118,3965269.333,nan,2,0,104162247,41.133,180.650,3693125632.000,3697241088.000,29.712,29.729,nan,nan,25,0
figlet,60,1.000,7.044,3563276.190,nan,2,0,6273854,shasum,100,1.000,7.793,3354624.000,nan,2,0,5364362,nmap,30,1.000,115.973,3677613.105,nan,1,0,101738790,38.733,205.583,3719684096.000,3726626304.000,29.820,29.848,nan,nan,30,0
figlet,60,1.000,7.493,3970662.400,nan,1,0,6300630,shasum,100,1.000,9.529,7337847.467,nan,1,0,5560052,nmap,30,1.000,133.926,3910051.352,nan,1,0,106123539,41.333,201.550,3760226304.000,3740310016.000,29.995,29.909,nan,nan,45,0
figlet,60,1.000,7.762,11688448.000,nan,1,0,6307383,shasum,100,1.000,8.802,3843037.867,nan,1,0,5204781,nmap,30,1.000,127.200,3689642.667,nan,1,0,100144425,39.133,188.900,3724505088.000,3721044992.000,29.843,29.830,nan,nan,30,0
figlet,60,1.000,7.499,11492522.667,nan,1,0,7332551,shasum,100,1.000,8.755,3915673.600,nan,1,0,6508684,nmap,40,1.000,163.965,3607022.933,nan,1,0,106826194,39.400,287.050,3732774912.000,3743484928.000,29.880,29.922,nan,nan,30,0
figlet,60,1.000,6.792,3878912.000,nan,2,0,7504540,shasum,100,1.000,8.118,3649536.000,nan,2,0,6648067,nmap,40,1.000,154.844,3059712.000,nan,2,0,110584530,32.400,240.700,3725283328.000,3736434688.000,29.843,29.890,nan,nan,70,0
figlet,60,1.000,7.683,11553245.867,nan,1,0,7557785,shasum,100,1.000,8.608,7157760.000,nan,1,0,6472676,nmap,40,1.000,171.913,10276864.000,nan,1,0,110783255,37.000,233.667,3744045056.000,3744984064.000,29.920,29.925,nan,nan,75,0
figlet,60,1.000,7.847,11557546.667,nan,1,0,9015622,shasum,100,1.000,8.784,11914581.333,nan,1,0,8170496,nmap,50,1.000,214.570,27747157.333,nan,1,0,127677914,33.067,258.183,3748055040.000,3749730304.000,29.936,29.944,nan,nan,75,0
figlet,60,1.000,6.846,11535360.000,nan,2,0,9353142,shasum,100,1.000,7.873,11627178.667,nan,2,0,8560315,nmap,50,1.000,196.828,32090282.667,nan,2,0,197287625,32.800,282.400,3719532544.000,3737480192.000,29.825,29.899,nan,nan,70,0
figlet,60,1.000,8.019,11591850.667,nan,1,0,9661718,shasum,100,1.000,9.477,3704149.333,nan,1,0,8780455,nmap,50,1.000,223.215,10680576.000,nan,1,0,200198090,36.600,276.600,3744899072.000,3766768640.000,29.946,30.032,nan,nan,30,0
figlet,60,1.000,7.336,11503445.333,nan,1,0,10515205,shasum,100,1.000,8.496,11929258.667,nan,1,0,9377037,nmap,60,1.000,237.726,335851690.667,nan,1,0,4024365347,32.533,276.417,3716179968.000,4005173760.000,29.817,30.967,nan,nan,75,0
figlet,60,1.000,7.645,10347178.667,nan,1,0,10222440,shasum,100,1.000,8.296,11053738.667,nan,1,0,9488538,nmap,60,1.000,224.717,294296405.333,nan,1,0,3998116458,31.333,276.350,3759163392.000,4047933952.000,29.976,31.131,nan,nan,160,0
