function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,55.667,55.667,5742274560.000,5742274560.000,27.165,27.165,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,56.600,56.600,5662005248.000,5662005248.000,26.848,26.848,nan,nan,20,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,nmap,0,1.000,0.000,0.000,nan,1,0,0,env,0,1.000,0.000,0.000,nan,1,0,0,59.000,59.000,5599578112.000,5599578112.000,26.600,26.600,nan,nan,25,0
figlet,0,1.000,0.105,4301994.667,nan,1,0,0,nmap,0,1.000,0.118,4297216.000,nan,1,0,0,env,20,1.000,4.486,7082496.000,nan,1,0,7669709,59.000,74.933,5599578112.000,5560537600.000,26.600,26.446,nan,nan,10,0
figlet,0,1.000,0.109,4541098.667,nan,1,0,0,nmap,0,1.000,0.117,4526762.667,nan,1,0,0,env,20,1.000,4.129,3772979.200,nan,2,0,7521310,60.200,72.000,5579786240.000,5590744064.000,26.526,26.568,nan,nan,35,0
figlet,0,1.000,0.101,4744874.667,nan,1,0,0,nmap,0,1.000,0.109,4754602.667,nan,1,0,0,env,20,1.000,4.835,10471814.095,nan,1,0,7671217,61.800,74.700,5606086656.000,5601741824.000,26.633,26.614,nan,nan,25,0
figlet,0,1.000,0.103,4910933.333,nan,1,0,0,nmap,0,1.000,0.105,4927658.667,nan,1,0,0,env,40,1.000,8.327,3644245.333,nan,2,0,7259334,61.933,85.350,5620238336.000,5621511680.000,26.689,26.693,nan,nan,30,0
figlet,0,1.000,0.106,5113002.667,nan,1,0,0,nmap,0,1.000,0.104,5146965.333,nan,1,0,0,env,40,1.000,7.718,3975133.867,nan,2,0,7286555,62.200,86.283,5642174464.000,5641974272.000,26.777,26.776,nan,nan,30,0
figlet,0,1.000,0.109,5336541.867,nan,1,0,0,nmap,0,1.000,0.105,5356373.333,nan,1,0,0,env,40,1.000,7.361,10570581.333,nan,2,0,7152192,61.200,89.133,5656551424.000,5654593024.000,26.835,26.827,nan,nan,30,0
figlet,0,1.000,0.107,5555541.333,nan,1,0,0,nmap,0,1.000,0.101,5541376.000,nan,1,0,0,env,60,1.000,12.515,3763882.667,nan,1,0,6897447,58.733,94.067,5655646208.000,5650301952.000,26.832,26.810,nan,nan,25,0
figlet,0,1.000,0.106,5715968.000,nan,1,0,0,nmap,0,1.000,0.106,5753002.667,nan,1,0,0,env,60,1.000,11.876,3633152.000,nan,2,0,6865704,61.133,94.383,5621260288.000,5604166144.000,26.695,26.626,nan,nan,30,0
figlet,0,1.000,0.097,5903872.000,nan,1,0,0,nmap,0,1.000,0.109,5920597.333,nan,1,0,0,env,60,1.000,11.001,10913962.667,nan,2,0,6775218,59.467,91.050,5594722304.000,5593465344.000,26.591,26.584,nan,nan,30,0
figlet,0,1.000,0.100,6063981.714,nan,1,0,0,nmap,0,1.000,0.101,6100675.048,nan,1,0,0,env,80,1.000,16.538,3674333.867,nan,2,0,6560880,60.933,108.517,5594902528.000,5594250752.000,26.591,26.588,nan,nan,25,0
figlet,0,1.000,0.097,6236330.667,nan,1,0,0,nmap,0,1.000,0.090,6287360.000,nan,1,0,0,env,80,1.000,15.407,6162158.933,nan,1,0,6482554,60.333,103.167,5604788224.000,5602326528.000,26.632,26.622,nan,nan,30,0
figlet,0,1.000,0.115,6590976.000,nan,1,0,0,nmap,0,1.000,0.101,6467754.667,nan,1,0,0,env,80,1.000,14.809,10798933.333,nan,2,0,6401163,58.800,100.183,5593055232.000,5584365568.000,26.585,26.549,nan,nan,30,0
figlet,0,1.000,0.095,7164781.714,nan,1,0,0,nmap,0,1.000,0.097,7115776.000,nan,1,0,0,env,100,1.000,16.213,10785792.000,nan,2,0,6187547,60.200,105.100,5594546176.000,5596286464.000,26.592,26.598,nan,nan,30,0
figlet,0,1.000,0.104,7047241.143,nan,1,0,0,nmap,0,1.000,0.096,7255313.067,nan,1,0,0,env,100,1.000,16.834,10695728.762,nan,1,0,6220043,60.333,112.833,5612230656.000,5609632256.000,26.663,26.652,nan,nan,25,0
figlet,0,1.000,0.100,5489322.667,nan,1,0,0,nmap,0,1.000,0.106,5425493.333,nan,1,0,0,env,100,1.000,17.946,3775488.000,nan,1,0,6292595,60.933,109.333,5614397440.000,5616029184.000,26.673,26.678,nan,nan,30,0
figlet,0,1.000,0.110,5571413.333,nan,1,0,0,nmap,0,1.000,0.103,5503829.333,nan,1,0,0,env,120,1.000,19.627,10770432.000,nan,2,0,5932843,61.867,113.733,5656432640.000,5656633856.000,26.840,26.840,nan,nan,30,0
figlet,0,1.000,0.105,5611520.000,nan,1,0,0,nmap,0,1.000,0.095,5356544.000,nan,1,0,0,env,120,1.000,18.632,2978986.667,nan,2,0,5916280,60.200,109.450,5665871872.000,5665150464.000,26.878,26.874,nan,nan,30,0
figlet,0,1.000,0.092,5669478.400,nan,1,0,0,nmap,0,1.000,0.097,5434221.714,nan,1,0,0,env,120,1.000,20.640,10847232.000,nan,1,0,5898735,61.800,117.933,5678045184.000,5673270784.000,26.928,26.908,nan,nan,25,0
figlet,0,1.000,0.096,5838677.333,nan,1,0,0,nmap,0,1.000,0.090,5587626.667,nan,1,0,0,env,140,1.000,22.497,3532800.000,nan,1,0,5619195,60.000,119.017,5680080896.000,5673125376.000,26.936,26.907,nan,nan,30,0
figlet,0,1.000,0.107,5861034.667,nan,1,0,0,nmap,0,1.000,0.128,5727744.000,nan,1,0,0,env,140,1.000,21.140,10702848.000,nan,2,0,5577815,63.000,116.283,5675993088.000,5671973376.000,26.919,26.902,nan,nan,45,0
figlet,0,1.000,0.091,5761297.067,nan,1,0,0,nmap,0,1.000,0.098,5635754.667,nan,1,0,0,env,140,1.000,20.737,10966220.800,nan,2,0,5551293,58.667,113.017,5676056576.000,5672948736.000,26.921,26.907,nan,nan,30,0
figlet,0,1.000,0.098,5754880.000,nan,1,0,0,nmap,0,1.000,0.093,5673398.857,nan,1,0,0,env,160,1.000,24.944,10970624.000,nan,1,0,5331042,58.867,124.200,5601685504.000,5602634752.000,26.626,26.630,nan,nan,25,0
figlet,0,1.000,0.092,5754880.000,nan,1,0,0,nmap,0,1.000,0.096,5697536.000,nan,1,0,0,env,160,1.000,24.734,3466922.667,nan,2,0,5393355,60.400,122.750,5608312832.000,5603094016.000,26.653,26.631,nan,nan,30,0
figlet,0,1.000,0.095,5766485.333,nan,1,0,0,nmap,0,1.000,0.102,5696341.333,nan,1,0,0,env,160,1.000,22.101,3717290.667,nan,2,0,5271039,60.333,118.450,5601492992.000,5600345600.000,26.627,26.621,nan,nan,30,0
figlet,0,1.000,0.086,5782698.667,nan,1,0,0,nmap,0,1.000,0.089,5554176.000,nan,1,0,0,env,180,1.000,22.550,10966186.667,nan,2,0,5085689,60.000,118.550,5609295872.000,5608344064.000,26.659,26.654,nan,nan,30,0
figlet,0,1.000,0.096,5861580.800,nan,1,0,0,nmap,0,1.000,0.092,5570218.667,nan,1,0,0,env,180,1.000,26.486,11029674.667,nan,1,0,5087936,64.000,128.333,5648711680.000,5645765632.000,26.816,26.804,nan,nan,25,0
figlet,0,1.000,0.082,5992277.333,nan,1,0,0,nmap,0,1.000,0.093,5605376.000,nan,1,0,0,env,180,1.000,25.121,3872682.667,nan,2,0,5087218,59.733,124.383,5642463232.000,5639641088.000,26.792,26.780,nan,nan,30,0
figlet,0,1.000,0.105,6025386.667,nan,1,0,0,nmap,0,1.000,0.107,5597866.667,nan,1,0,0,env,200,1.000,25.064,10953216.000,nan,2,0,4876553,61.600,124.050,5600180224.000,5596357632.000,26.625,26.609,nan,nan,30,0
figlet,0,1.000,0.091,5913053.867,nan,1,0,0,nmap,0,1.000,0.095,5562270.476,nan,1,0,0,env,200,1.000,23.977,3576797.867,nan,1,0,4954702,60.400,132.517,5601953792.000,5600628736.000,26.633,26.626,nan,nan,25,0
figlet,0,1.000,0.101,5931008.000,nan,1,0,0,nmap,0,1.000,0.108,5629610.667,nan,1,0,0,env,200,1.000,27.163,11060565.333,nan,1,0,4936037,61.133,130.017,5609775104.000,5605966848.000,26.664,26.647,nan,nan,30,0
figlet,0,1.000,0.085,5853184.000,nan,1,0,0,nmap,20,1.000,87.525,13674154.667,nan,2,0,98032619,env,0,1.000,0.134,3630336.000,nan,1,0,0,61.133,144.783,5602463744.000,5604143616.000,26.636,26.645,nan,nan,30,0
figlet,0,1.000,0.105,5830656.000,nan,1,0,0,nmap,20,1.000,83.365,17810432.000,nan,2,0,100064252,env,0,1.000,0.092,11065100.190,nan,1,0,0,62.133,140.591,5610815488.000,5609848832.000,26.681,26.676,nan,nan,30,0
figlet,0,1.000,0.102,5763072.000,nan,1,0,0,nmap,20,1.000,88.270,18124595.200,nan,1,0,96917790,env,0,1.000,0.094,8752128.000,nan,1,0,0,63.467,153.683,5617147904.000,5613272576.000,26.706,26.690,nan,nan,25,0
figlet,0,1.000,0.102,5801984.000,nan,1,0,0,nmap,20,1.000,93.053,3839744.000,nan,2,0,102154109,env,20,1.000,3.385,9753258.667,nan,1,0,6806279,62.267,157.567,5612068864.000,5612118016.000,26.687,26.686,nan,nan,30,0
figlet,0,1.000,0.089,5775360.000,nan,1,0,0,nmap,20,1.000,88.805,3845034.667,nan,2,0,101263253,env,20,1.000,3.219,3505493.333,nan,2,0,7256611,62.600,152.100,5636558848.000,5632869376.000,26.786,26.769,nan,nan,30,0
figlet,0,1.000,0.089,5834752.000,nan,1,0,0,nmap,20,1.000,84.336,3973120.000,nan,2,0,100755890,env,20,1.000,2.935,11028275.200,nan,2,0,7263539,57.267,141.750,5619533824.000,5617046528.000,26.713,26.703,nan,nan,60,0
figlet,0,1.000,0.094,5901312.000,nan,1,0,0,nmap,20,1.000,93.413,3991552.000,nan,1,0,96780253,env,40,1.000,7.093,11046912.000,nan,1,0,6807906,58.667,162.383,5656303616.000,5660008960.000,26.859,26.875,nan,nan,55,0
figlet,0,1.000,0.088,5862229.333,nan,1,0,0,nmap,20,1.000,89.326,19335680.000,nan,2,0,99202998,env,40,1.000,6.838,11129856.000,nan,2,0,7067281,63.200,161.483,5712508928.000,5712537088.000,27.090,27.090,nan,nan,30,0
figlet,0,1.000,0.094,5846016.000,nan,1,0,0,nmap,20,1.000,80.997,18760021.333,nan,2,0,98570397,env,40,1.000,6.236,3538944.000,nan,2,0,6846601,59.800,151.333,5690759168.000,5679284224.000,26.999,26.954,nan,nan,60,0
figlet,0,1.000,0.095,5854549.333,nan,1,0,0,nmap,20,1.000,94.325,19645269.333,nan,1,0,104126675,env,60,1.000,9.478,3784704.000,nan,1,0,6420001,59.267,171.900,5674729472.000,5678380544.000,26.936,26.951,nan,nan,55,0
figlet,0,1.000,0.083,5877760.000,nan,1,0,0,nmap,20,1.000,89.116,3903146.667,nan,1,0,103094158,env,60,1.000,9.521,3519573.333,nan,2,0,6503183,62.000,168.817,5713377280.000,5706122752.000,27.100,27.068,nan,nan,30,0
figlet,0,1.000,0.082,6016682.667,nan,1,0,0,nmap,20,1.000,82.449,4186112.000,nan,2,0,102848921,env,60,1.000,9.478,3870720.000,nan,2,0,6433367,61.400,160.833,5692100608.000,5695546368.000,27.007,27.022,nan,nan,60,0
figlet,0,1.000,0.115,6041258.667,nan,1,0,0,nmap,20,1.000,83.543,3698688.000,nan,1,0,101108644,env,80,1.000,12.331,11203203.657,nan,1,0,5993978,59.600,178.084,5699584000.000,5697700352.000,27.037,27.031,nan,nan,55,0
figlet,0,1.000,0.089,5925888.000,nan,1,0,0,nmap,20,1.000,87.211,3607210.667,nan,1,0,102174807,env,80,1.000,11.937,3811072.000,nan,2,0,5911125,62.467,173.450,5709481984.000,5709542912.000,27.085,27.083,nan,nan,30,0
figlet,0,1.000,0.082,5890048.000,nan,1,0,0,nmap,20,1.000,84.767,4165632.000,nan,2,0,100674039,env,80,1.000,11.864,11066026.667,nan,2,0,6156080,56.333,164.807,5623248896.000,5606418944.000,26.738,26.672,nan,nan,75,0
figlet,0,1.000,0.089,5890048.000,nan,1,0,0,nmap,20,1.000,75.759,18480284.038,nan,1,0,105544310,env,100,1.000,14.537,10977080.076,nan,1,0,5783616,60.267,187.917,5656791040.000,5660551680.000,26.877,26.890,nan,nan,25,0
figlet,0,1.000,0.083,6051328.000,nan,1,0,0,nmap,20,1.000,94.355,3851264.000,nan,2,0,106781024,env,100,1.000,14.661,11038378.667,nan,2,0,5890857,60.600,183.067,5689751552.000,5694203904.000,27.011,27.026,nan,nan,30,0
figlet,0,1.000,0.086,6088362.667,nan,1,0,0,nmap,20,1.000,86.233,4085248.000,nan,2,0,106447401,env,100,1.000,13.710,11192866.133,nan,2,0,5764916,61.800,173.567,5722632192.000,5721420288.000,27.141,27.134,nan,nan,30,0
figlet,0,1.000,0.082,5805738.667,nan,1,0,0,nmap,20,1.000,88.266,4049083.733,nan,1,0,105515558,env,120,1.000,14.654,3629670.400,nan,1,0,5631510,61.267,193.267,5725140992.000,5717479424.000,27.155,27.121,nan,nan,25,0
figlet,0,1.000,0.080,5833386.667,nan,1,0,0,nmap,20,1.000,94.346,20525738.667,nan,1,0,107062685,env,120,1.000,15.469,4004693.333,nan,1,0,5739569,59.933,186.850,5726683136.000,5722008064.000,27.161,27.140,nan,nan,30,0
figlet,0,1.000,0.082,5894144.000,nan,1,0,0,nmap,20,1.000,91.180,4005717.333,nan,2,0,112074449,env,120,1.000,15.086,11142007.467,nan,2,0,5620863,59.400,179.983,5724803072.000,5722010112.000,27.155,27.141,nan,nan,30,0
figlet,0,1.000,0.085,5902199.467,nan,1,0,0,nmap,20,1.000,81.849,20177169.067,nan,2,0,105936286,env,140,1.000,16.432,11151896.381,nan,2,0,5540744,61.067,174.367,5735919616.000,5729352192.000,27.200,27.171,nan,nan,30,0
figlet,0,1.000,0.079,5986816.000,nan,1,0,0,nmap,20,1.000,96.248,5083750.400,nan,1,0,105635088,env,140,1.000,18.174,3610112.000,nan,1,0,5520082,62.733,191.133,5730736128.000,5721863168.000,27.182,27.144,nan,nan,25,0
figlet,0,1.000,0.086,6022826.667,nan,1,0,0,nmap,20,1.000,89.358,3625642.667,nan,2,0,108932244,env,140,1.000,17.188,3537920.000,nan,2,0,5547729,59.000,183.733,5746221056.000,5739304960.000,27.207,27.178,nan,nan,30,0
figlet,0,1.000,0.087,5782869.333,nan,1,0,0,nmap,20,1.000,83.651,20421973.333,nan,2,0,108962476,env,160,1.000,18.215,3782570.667,nan,2,0,5323486,60.000,181.733,5734469632.000,5729584128.000,27.163,27.141,nan,nan,30,0
figlet,0,1.000,0.076,5843626.667,nan,1,0,0,nmap,20,1.000,84.082,19244641.524,nan,1,0,104242124,env,160,1.000,19.455,3501143.771,nan,1,0,5158702,61.867,197.850,5734881280.000,5722668544.000,27.166,27.115,nan,nan,25,0
figlet,0,1.000,0.088,5810688.000,nan,1,0,0,nmap,20,1.000,90.203,3754496.000,nan,1,0,109162439,env,160,1.000,19.102,11055104.000,nan,1,0,5213773,61.133,191.067,5694752768.000,5686995456.000,27.007,26.974,nan,nan,30,0
figlet,0,1.000,0.089,5838506.667,nan,1,0,0,nmap,20,1.000,88.739,20468736.000,nan,2,0,110865524,env,180,1.000,19.238,11349162.667,nan,2,0,5387143,61.867,189.650,5694826496.000,5691052544.000,27.007,26.989,nan,nan,30,0
figlet,0,1.000,0.091,5791402.667,nan,1,0,0,nmap,20,1.000,81.621,20052821.333,nan,2,0,110354142,env,180,1.000,18.566,11155968.000,nan,2,0,5282375,63.067,184.233,5693859840.000,5701875200.000,27.004,27.034,nan,nan,30,0
figlet,0,1.000,0.082,5832874.667,nan,1,0,0,nmap,20,1.000,94.249,20062212.876,nan,1,0,112864925,env,180,1.000,20.529,11230822.400,nan,1,0,5236147,60.867,199.617,5750546432.000,5737398272.000,27.236,27.180,nan,nan,25,0
figlet,0,1.000,0.084,6034090.667,nan,1,0,0,nmap,20,1.000,87.766,20614826.667,nan,2,0,109757361,env,200,1.000,21.330,3753984.000,nan,1,0,5126751,59.400,189.817,5542287360.000,5553319424.000,26.397,26.442,nan,nan,60,0
figlet,0,1.000,0.081,5880661.333,nan,1,0,0,nmap,20,1.000,85.597,20674048.000,nan,2,0,112576339,env,200,1.000,20.394,3760128.000,nan,2,0,5118714,57.067,184.450,5529921536.000,5525603840.000,26.348,26.332,nan,nan,60,0
figlet,0,1.000,0.074,5880919.771,nan,1,0,0,nmap,20,1.000,84.243,20894378.667,nan,1,0,110942054,env,200,1.000,18.654,11279360.000,nan,1,0,5042610,61.933,204.933,5552654336.000,5552247808.000,26.447,26.445,nan,nan,25,0
figlet,0,1.000,0.088,5985621.333,nan,1,0,0,nmap,40,1.000,186.588,23758165.333,nan,1,0,101413986,env,0,1.000,0.110,11083776.000,nan,1,0,0,60.933,230.100,5565665280.000,5562278912.000,26.500,26.485,nan,nan,30,0
figlet,0,1.000,0.087,5983573.333,nan,1,0,0,nmap,40,1.000,175.438,3956736.000,nan,2,0,97499220,env,0,1.000,0.087,11083776.000,nan,1,0,0,59.800,219.250,5562513408.000,5571720192.000,26.484,26.521,nan,nan,30,0
figlet,0,1.000,0.085,6012928.000,nan,1,0,0,nmap,40,1.000,162.496,3878863.238,nan,2,0,98089860,env,0,1.000,0.088,9492138.667,nan,1,0,0,59.267,209.850,5603403776.000,5596525568.000,26.651,26.622,nan,nan,30,0
figlet,0,1.000,0.077,6012928.000,nan,1,0,0,nmap,40,1.000,187.166,3680504.686,nan,1,0,102386792,env,20,1.000,2.629,10152096.914,nan,1,0,8170705,58.733,236.150,5579124736.000,5585432064.000,26.554,26.578,nan,nan,25,0
figlet,0,1.000,0.078,5855402.667,nan,1,0,0,nmap,40,1.000,173.347,24840192.000,nan,2,0,99945389,env,20,1.000,2.700,11093333.333,nan,1,0,7643379,62.667,228.183,5580517376.000,5580636672.000,26.562,26.561,nan,nan,30,0
figlet,0,1.000,0.074,5840896.000,nan,1,0,0,nmap,40,1.000,165.502,24599381.333,nan,2,0,101848105,env,20,1.000,2.619,3853994.667,nan,2,0,7352875,62.400,221.117,5588973568.000,5580696064.000,26.596,26.561,nan,nan,30,0
figlet,0,1.000,0.078,5855914.667,nan,1,0,0,nmap,40,1.000,179.552,26099053.714,nan,1,0,109122403,env,40,1.000,4.541,3522099.200,nan,1,0,7540663,57.600,254.133,5553219584.000,5555270144.000,26.456,26.462,nan,nan,25,0
figlet,0,1.000,0.091,5878784.000,nan,1,0,0,nmap,40,1.000,181.018,24927744.000,nan,1,0,102189895,env,40,1.000,5.387,3692885.333,nan,1,0,7798870,61.333,239.067,5566175232.000,5577505792.000,26.506,26.550,nan,nan,30,0
figlet,0,1.000,0.090,5987157.333,nan,1,0,0,nmap,40,1.000,169.919,3965952.000,nan,2,0,101096572,env,40,1.000,5.117,11109546.667,nan,1,0,7322490,60.733,227.900,5617170432.000,5621191168.000,26.711,26.725,nan,nan,30,0
figlet,0,1.000,0.083,6004736.000,nan,1,0,0,nmap,40,1.000,158.879,24685397.333,nan,2,0,103086815,env,60,1.000,7.069,11261098.667,nan,2,0,7130306,60.000,221.683,5558405120.000,5566723584.000,26.476,26.508,nan,nan,30,0
figlet,0,1.000,0.079,5917696.000,nan,1,0,0,nmap,40,1.000,181.951,6400682.667,nan,1,0,107534836,env,60,1.000,7.188,3674197.333,nan,1,0,7681629,60.533,239.500,5598734336.000,5594131968.000,26.645,26.622,nan,nan,25,0
figlet,0,1.000,0.082,5940224.000,nan,1,0,0,nmap,40,1.000,170.665,3823957.333,nan,2,0,105847590,env,60,1.000,7.565,3738624.000,nan,2,0,7426076,62.533,235.483,5606795264.000,5605516288.000,26.671,26.664,nan,nan,30,0
figlet,0,1.000,0.091,5869226.667,nan,1,0,0,nmap,40,1.000,158.719,3691776.000,nan,2,0,106422216,env,80,1.000,8.720,11097770.667,nan,2,0,6894268,62.333,230.350,5609973760.000,5605168640.000,26.683,26.663,nan,nan,30,0
figlet,0,1.000,0.079,5873883.429,nan,1,0,0,nmap,40,1.000,180.760,3606345.143,nan,1,0,102900516,env,80,1.000,9.159,3584000.000,nan,1,0,6609092,59.533,250.500,5612627968.000,5609359360.000,26.698,26.682,nan,nan,25,0
figlet,0,1.000,0.088,5866837.333,nan,1,0,0,nmap,40,1.000,176.792,24719872.000,nan,2,0,109107642,env,80,1.000,9.582,11144362.667,nan,1,0,7100987,61.733,241.300,5612908544.000,5610108416.000,26.699,26.686,nan,nan,30,0
figlet,0,1.000,0.095,5888000.000,nan,1,0,0,nmap,40,1.000,167.574,3762107.733,nan,2,0,112130335,env,100,1.000,10.577,3622604.800,nan,2,0,6796890,62.733,237.750,5602242560.000,5586533888.000,26.656,26.593,nan,nan,45,0
figlet,0,1.000,0.084,5906432.000,nan,1,0,0,nmap,40,1.000,166.960,3987456.000,nan,1,0,103294517,env,100,1.000,10.865,11396213.029,nan,1,0,6312897,57.733,251.417,5545592832.000,5536199168.000,26.426,26.390,nan,nan,55,0
figlet,0,1.000,0.081,5911893.333,nan,1,0,0,nmap,40,1.000,179.238,24664234.667,nan,1,0,109474343,env,100,1.000,11.304,11192149.333,nan,1,0,6544149,63.200,248.183,5545578496.000,5545470976.000,26.432,26.430,nan,nan,30,0
figlet,0,1.000,0.082,5969066.667,nan,1,0,0,nmap,40,1.000,169.180,24799232.000,nan,2,0,110507681,env,120,1.000,12.268,11193685.333,nan,2,0,6636215,59.133,237.650,5527717888.000,5530142720.000,26.356,26.367,nan,nan,60,0
figlet,0,1.000,0.067,5907797.333,nan,1,0,0,nmap,40,1.000,158.391,25958400.000,nan,2,0,112102635,env,120,1.000,11.268,11114666.667,nan,2,0,6666334,60.933,232.400,5577433088.000,5572024832.000,26.562,26.539,nan,nan,30,0
figlet,0,1.000,0.073,5984938.667,nan,1,0,0,nmap,40,1.000,178.843,24144384.000,nan,1,0,105630605,env,120,1.000,13.000,3986318.222,nan,1,0,6476916,61.600,249.883,5606711296.000,5597947392.000,26.681,26.645,nan,nan,55,0
figlet,0,1.000,0.078,5945685.333,nan,1,0,0,nmap,40,1.000,169.515,24930986.667,nan,2,0,111756053,env,140,1.000,13.673,11162794.667,nan,2,0,6643636,63.067,246.217,5571725312.000,5573012480.000,26.542,26.545,nan,nan,30,0
figlet,0,1.000,0.084,6023680.000,nan,1,0,0,nmap,40,1.000,159.139,3647488.000,nan,2,0,115106606,env,140,1.000,13.505,11199488.000,nan,2,0,6758127,58.667,233.200,5540202496.000,5544791040.000,26.408,26.428,nan,nan,60,0
figlet,0,1.000,0.073,6061397.333,nan,1,0,0,nmap,40,1.000,184.336,25557674.667,nan,1,0,112642807,env,140,1.000,13.825,3514077.867,nan,1,0,6578376,62.759,261.930,5570277376.000,5569854976.000,26.537,26.533,nan,nan,25,0
figlet,0,1.000,0.079,5878954.667,nan,1,0,0,nmap,40,1.000,175.418,4037888.000,nan,1,0,120892157,env,160,1.000,15.773,11207680.000,nan,2,0,6888543,62.800,257.783,5574660096.000,5571146240.000,26.556,26.541,nan,nan,30,0
figlet,0,1.000,0.085,5901824.000,nan,1,0,0,nmap,40,1.000,169.486,3940352.000,nan,2,0,131664912,env,160,1.000,14.661,3608576.000,nan,2,0,7046897,60.467,245.517,5563742208.000,5558166528.000,26.506,26.484,nan,nan,60,0
figlet,0,1.000,0.064,5917500.952,nan,1,0,0,nmap,40,1.000,179.416,25986901.333,nan,1,0,117650073,env,160,1.000,15.216,3713433.600,nan,1,0,6971398,62.667,273.450,5540595712.000,5548291584.000,26.423,26.451,nan,nan,25,0
figlet,0,1.000,0.084,5997226.667,nan,1,0,0,nmap,40,1.000,183.557,26527573.333,nan,1,0,132033815,env,180,1.000,17.095,3919416.889,nan,1,0,7383359,61.533,268.550,5550905344.000,5562822656.000,26.464,26.509,nan,nan,45,0
figlet,0,1.000,0.073,6031018.667,nan,1,0,0,nmap,40,1.000,172.372,3926869.333,nan,2,0,136704110,env,180,1.000,16.322,11449685.333,nan,2,0,7392555,61.867,258.633,5613905920.000,5613122048.000,26.714,26.697,nan,nan,30,0
figlet,0,1.000,0.084,5884001.524,nan,1,0,0,nmap,40,1.000,165.858,27370861.714,nan,2,0,130384246,env,180,1.000,15.635,3862567.010,nan,2,0,7280565,60.400,245.450,5624829952.000,5623272960.000,26.725,26.717,nan,nan,30,0
figlet,0,1.000,0.072,5846698.667,nan,1,0,0,nmap,40,1.000,188.300,3561642.667,nan,1,0,131111084,env,200,1.000,19.099,4826999.467,nan,1,0,7149121,63.733,279.333,5613551616.000,5594526720.000,26.683,26.606,nan,nan,25,0
figlet,0,1.000,0.088,5928789.333,nan,1,0,0,nmap,40,1.000,185.178,26943829.333,nan,1,0,141658591,env,200,1.000,18.240,11572565.333,nan,1,0,7498302,63.000,273.367,5595267072.000,5597387264.000,26.611,26.618,nan,nan,30,0
figlet,0,1.000,0.077,6008490.667,nan,1,0,0,nmap,40,1.000,175.072,27389952.000,nan,2,0,133364750,env,200,1.000,17.691,3646976.000,nan,2,0,7310601,62.467,262.033,5621655552.000,5629051904.000,26.717,26.744,nan,nan,30,0
figlet,0,1.000,0.085,5910698.667,nan,1,0,0,nmap,60,1.000,213.527,4057122.133,nan,1,0,227939017,env,0,1.000,0.896,4011076.267,nan,1,0,0,58.200,310.567,5624365056.000,5631440384.000,26.730,26.758,nan,nan,25,0
figlet,0,1.000,0.076,5913600.000,nan,1,0,0,nmap,60,1.000,264.370,3650389.333,nan,1,0,116397873,env,0,1.000,0.081,11340458.667,nan,1,0,0,57.400,294.233,5619900416.000,5620704256.000,26.709,26.712,nan,nan,30,0
figlet,0,1.000,0.077,5927594.667,nan,1,0,0,nmap,60,1.000,254.652,3837696.000,nan,2,0,139755503,env,0,1.000,0.069,11311104.000,nan,1,0,0,59.067,294.133,5600534528.000,5602511872.000,26.631,26.640,nan,nan,30,0
figlet,0,1.000,0.072,5968554.667,nan,1,0,0,nmap,60,1.000,248.035,33234432.000,nan,2,0,231885062,env,20,1.000,1.874,10511189.333,nan,2,0,10477490,62.200,286.000,5592477696.000,5594959360.000,26.600,26.610,nan,nan,30,0
figlet,0,1.000,0.084,5903462.400,nan,1,0,0,nmap,60,1.000,270.080,5427707.124,nan,2,0,176889924,env,20,1.000,1.921,3609770.667,nan,1,0,9772531,63.667,315.917,5603739648.000,5612913152.000,26.651,26.692,nan,nan,25,0
figlet,0,1.000,0.079,5839872.000,nan,1,0,0,nmap,60,1.000,276.963,3681024.000,nan,2,0,1434038551,env,20,1.000,2.154,3439616.000,nan,1,0,11550240,60.000,312.383,5590376448.000,5738732544.000,26.595,27.184,nan,nan,30,0
figlet,0,1.000,0.088,5873152.000,nan,1,0,0,nmap,60,1.000,237.989,108683776.000,nan,2,0,1025978749,env,40,1.000,3.548,11484672.000,nan,2,0,9791888,62.467,289.250,5625739264.000,5694548480.000,26.738,27.013,nan,nan,30,0
