function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,1.000,21.388,6979584.000,nan,1,0,4573689,shasum,0,1.000,0.053,3782314.667,nan,1,0,0,env,40,1.000,3.806,6489600.000,nan,1,0,4175492,37.867,99.467,3992981504.000,4004499456.000,29.951,29.997,nan,nan,10,0
figlet,180,1.000,19.775,3953459.200,nan,1,0,4755728,shasum,0,1.000,0.056,4112408.381,nan,1,0,0,env,40,1.000,3.597,3581337.600,nan,1,0,4335898,39.533,102.950,4081891328.000,4083663360.000,30.318,30.323,nan,nan,30,0
figlet,180,1.000,24.817,10831360.000,nan,1,0,5312254,shasum,0,1.000,0.052,4534272.000,nan,1,0,0,env,40,1.000,4.562,10399232.000,nan,1,0,4708028,33.867,98.500,4125284352.000,4126657536.000,30.486,30.491,nan,nan,75,0
figlet,180,1.000,23.714,3727360.000,nan,2,0,5034407,shasum,0,1.000,0.050,4842154.667,nan,1,0,0,env,60,1.000,6.441,4009984.000,nan,2,0,4572095,34.467,128.533,4195635200.000,4197426688.000,30.775,30.779,nan,nan,60,0
figlet,180,1.000,23.833,6760106.667,nan,2,0,4901995,shasum,0,1.000,0.056,5046272.000,nan,1,0,0,env,60,1.000,6.278,5183283.200,nan,2,0,4400535,37.800,112.133,4192143360.000,4200377344.000,30.763,30.797,nan,nan,25,0
figlet,180,1.000,24.651,3600384.000,nan,1,0,4552641,shasum,0,1.000,0.052,5343095.467,nan,1,0,0,env,60,1.000,6.546,10519191.162,nan,1,0,4202247,34.267,101.483,4171020288.000,4175459840.000,30.674,30.692,nan,nan,60,0
figlet,180,1.000,22.696,3809280.000,nan,1,0,4652369,shasum,0,1.000,0.053,5706581.333,nan,1,0,0,env,80,1.000,7.585,3837952.000,nan,1,0,3966751,33.200,94.817,4213827584.000,4207529472.000,30.847,30.822,nan,nan,60,0
figlet,180,1.000,20.240,3767666.590,nan,2,0,4250850,shasum,0,1.000,0.052,5861424.762,nan,1,0,0,env,80,1.000,6.895,3806754.133,nan,2,0,3708149,36.133,117.300,4243595264.000,4248152064.000,30.974,30.993,nan,nan,30,0
figlet,180,1.000,21.018,6223950.019,nan,2,0,4572629,shasum,0,1.000,0.050,6034139.429,nan,1,0,0,env,80,1.000,7.859,10826605.714,nan,2,0,4081978,34.000,109.033,4252104704.000,4257088000.000,31.010,31.031,nan,nan,25,0
figlet,180,1.000,21.868,3714252.800,nan,1,0,4231154,shasum,0,1.000,0.052,6232390.705,nan,1,0,0,env,100,1.000,8.666,3604241.067,nan,1,0,3592991,35.600,104.317,4257550336.000,4256512512.000,31.033,31.027,nan,nan,30,0
figlet,180,1.000,23.437,3418794.667,nan,1,0,4750204,shasum,0,1.000,0.049,6410240.000,nan,1,0,0,env,100,1.000,9.690,10732373.333,nan,1,0,4096389,36.333,108.383,4278132736.000,4253280256.000,31.117,31.015,nan,nan,30,0
figlet,180,1.000,23.539,3712307.200,nan,2,0,5167309,shasum,0,1.000,0.064,7082666.667,nan,1,0,0,env,100,1.000,10.176,10716842.667,nan,2,0,4544515,34.800,135.767,4268351488.000,4274015232.000,31.078,31.101,nan,nan,30,0
figlet,180,1.000,25.198,6057984.000,nan,2,0,5364305,shasum,0,1.000,0.054,7248896.000,nan,1,0,0,env,120,1.000,12.697,6024270.019,nan,2,0,4613183,34.333,128.967,4300863488.000,4300217344.000,31.211,31.210,nan,nan,25,0
figlet,180,1.000,24.902,11942946.133,nan,1,0,4723364,shasum,0,1.000,0.048,5647155.200,nan,1,0,0,env,120,1.000,11.564,3567616.000,nan,1,0,4065004,32.733,112.483,4255737856.000,4255952384.000,31.027,31.028,nan,nan,60,0
figlet,180,1.000,24.168,3809280.000,nan,2,0,5021806,shasum,0,1.000,0.059,5687637.333,nan,1,0,0,env,120,1.000,11.935,10775040.000,nan,1,0,4288322,32.867,111.036,4268537856.000,4268270080.000,31.080,31.079,nan,nan,60,0
