function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.029,8470137.905,nan,2,0,11792218,shasum,20,1.000,1.479,7932112.980,nan,2,0,10351529,nmap,90,0.546,185.514,307487675.733,nan,1,1,17811962237,32.133,271.362,2773467136.000,3183652571.429,20.338,22.001,nan,nan,25,1
figlet,30,1.000,3.398,10907238.400,nan,2,0,11266675,shasum,20,1.000,1.777,3911680.000,nan,2,0,10473675,nmap,90,0.999,295.547,465395653.486,nan,3,0,10394794253,31.133,342.160,3051112448.000,3516071936.000,21.492,23.354,nan,nan,60,0
figlet,30,1.000,3.701,10747767.467,nan,3,0,10438535,shasum,20,1.000,1.865,9487018.667,nan,2,0,9129698,nmap,90,1.000,284.183,690312533.333,nan,3,0,10169035728,30.933,352.973,3081721856.000,3520096665.600,21.633,23.390,nan,nan,130,0
figlet,30,1.000,3.115,10802029.714,nan,2,0,8303591,shasum,20,1.000,1.564,4199310.222,nan,2,0,7501287,nmap,100,0.519,211.763,238848097.524,nan,1,1,19537898987,32.400,300.733,3134963712.000,3454954349.714,21.845,23.136,nan,nan,90,1
figlet,30,1.000,3.133,10188056.033,nan,2,0,7721426,shasum,20,1.000,1.546,3291363.556,nan,2,0,6743371,nmap,100,0.356,125.692,180714154.667,nan,1,1,22268404113,29.733,225.800,3119951872.000,3435829833.143,21.803,23.073,nan,nan,135,1
figlet,30,1.000,3.620,10043938.133,nan,3,0,10037458,shasum,20,1.000,1.746,3321856.000,nan,2,0,8633434,nmap,100,0.969,288.675,423142400.000,nan,3,0,13629534618,30.733,347.493,3131529216.000,3496482406.400,21.855,23.322,nan,nan,130,0
figlet,30,1.000,3.562,10675712.000,nan,1,0,4520609,shasum,30,1.000,2.543,9168725.333,nan,1,0,4160964,nmap,0,1.000,0.049,4170410.667,nan,1,0,0,29.867,44.883,3138682880.000,3098632704.000,21.891,21.732,nan,nan,145,0
figlet,30,1.000,3.342,10873344.000,nan,1,0,4288725,shasum,30,1.000,2.519,3477504.000,nan,1,0,4257607,nmap,0,1.000,0.049,4459861.333,nan,1,0,0,31.800,48.250,3052077056.000,3044528128.000,21.557,21.525,nan,nan,45,0
figlet,30,1.000,3.302,10958960.152,nan,2,0,4371091,shasum,30,1.000,2.454,3961446.400,nan,2,0,3487570,nmap,0,1.000,0.046,4638915.048,nan,1,0,0,32.667,48.467,3088369664.000,3087994880.000,21.703,21.701,nan,nan,30,0
figlet,30,1.000,3.824,10892629.333,nan,2,0,4423332,shasum,30,1.000,2.550,10674346.667,nan,2,0,3727921,nmap,10,1.000,37.758,10238805.333,nan,1,0,89339893,31.600,93.083,3106213888.000,3117750784.000,21.776,21.826,nan,nan,25,0
figlet,30,1.000,3.667,11056810.667,nan,1,0,4422721,shasum,30,1.000,2.399,3731456.000,nan,1,0,3570707,nmap,10,1.000,38.198,3481600.000,nan,1,0,80288195,29.600,82.533,3119048704.000,3113297920.000,21.834,21.811,nan,nan,75,0
figlet,30,1.000,3.492,10916522.667,nan,1,0,4616280,shasum,30,1.000,2.306,10674688.000,nan,1,0,3727236,nmap,10,1.000,35.709,15933952.000,nan,1,0,84486305,30.800,81.483,3130118144.000,3131440640.000,21.880,21.885,nan,nan,75,0
figlet,30,1.000,3.171,10979040.305,nan,1,0,4525992,shasum,30,1.000,2.332,11008341.333,nan,1,0,3951193,nmap,20,1.000,68.253,17569928.533,nan,1,0,82737956,30.133,114.100,3113385984.000,3103585280.000,21.816,21.777,nan,nan,75,0
figlet,30,1.000,3.547,11003733.333,nan,2,0,5179134,shasum,30,1.000,2.500,10664960.000,nan,2,0,4524257,nmap,20,1.000,79.025,18480128.000,nan,1,0,88306410,30.533,129.700,3113940992.000,3125132288.000,21.818,21.864,nan,nan,70,0
figlet,30,1.000,3.349,11044010.667,nan,1,0,4848430,shasum,30,1.000,2.155,3735552.000,nan,1,0,4202544,nmap,20,1.000,73.938,3588096.000,nan,1,0,85623843,29.467,117.917,3111088128.000,3114279936.000,21.810,21.824,nan,nan,75,0
figlet,30,1.000,3.369,11234235.733,nan,1,0,6218165,shasum,30,1.000,2.442,10597580.800,nan,1,0,5545722,nmap,30,1.000,111.498,20840584.533,nan,1,0,90280736,30.533,148.450,3128674304.000,3131410944.000,21.884,21.895,nan,nan,90,0
figlet,30,1.000,3.408,11069610.667,nan,2,0,5335275,shasum,30,1.000,2.528,10680661.333,nan,2,0,5046007,nmap,30,1.000,120.348,9000960.000,nan,2,0,92026545,31.667,166.683,3119773696.000,3132753408.000,21.818,21.873,nan,nan,70,0
figlet,30,1.000,3.361,10987008.000,nan,1,0,5313376,shasum,30,1.000,2.388,10568021.333,nan,1,0,4691265,nmap,30,1.000,110.005,11616256.000,nan,1,0,86468452,29.333,153.933,3117854720.000,3118806528.000,21.812,21.816,nan,nan,75,0
figlet,30,1.000,3.231,10878122.667,nan,1,0,6180126,shasum,30,1.000,2.471,10675638.857,nan,1,0,5718000,nmap,40,1.000,145.132,22627328.000,nan,1,0,90219711,29.933,185.633,3136163840.000,3137220608.000,21.887,21.892,nan,nan,75,0
figlet,30,1.000,3.460,10992128.000,nan,2,0,6280155,shasum,30,1.000,2.522,4659200.000,nan,2,0,5288225,nmap,40,1.000,155.617,21086208.000,nan,2,0,91365145,29.600,205.800,3161399296.000,3174176256.000,21.991,22.045,nan,nan,70,0
figlet,30,1.000,3.439,10316288.000,nan,1,0,6563727,shasum,30,1.000,2.434,9801045.333,nan,1,0,5535943,nmap,40,1.000,150.221,23125162.667,nan,1,0,89521782,32.333,195.567,3143684096.000,3134647808.000,21.923,21.887,nan,nan,135,0
figlet,30,1.000,3.301,10369843.200,nan,1,0,7156131,shasum,30,1.000,2.262,9782067.200,nan,1,0,6394194,nmap,50,1.000,174.390,24218521.600,nan,1,0,97077582,31.800,219.550,3156738048.000,3152943616.000,21.975,21.960,nan,nan,150,0
figlet,30,1.000,3.513,9951744.000,nan,2,0,7716912,shasum,30,1.000,2.551,9640789.333,nan,2,0,7119729,nmap,50,1.000,200.666,28237824.000,nan,2,0,100345988,28.800,249.783,3166068736.000,3175398912.000,22.015,22.056,nan,nan,175,0
figlet,30,1.000,3.387,10027861.333,nan,1,0,7119724,shasum,30,1.000,2.318,10384213.333,nan,1,0,5847274,nmap,50,1.000,192.246,25302357.333,nan,1,0,91580219,30.733,232.350,3134040064.000,3136986112.000,21.888,21.901,nan,nan,165,0
figlet,30,1.000,3.081,10930517.333,nan,1,0,8209967,shasum,30,1.000,2.239,10551808.000,nan,1,0,8036049,nmap,60,1.000,216.763,29383168.000,nan,1,0,105223221,29.333,257.783,3129059328.000,3143323648.000,21.872,21.930,nan,nan,75,0
