function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,180,1.000,27.116,7654302.476,nan,1,0,5841139,shasum,120,1.000,12.071,6937941.333,nan,1,0,4944780,env,60,1.000,6.235,6987605.333,nan,1,0,4843945,54.333,155.967,3618385920.000,3634022912.000,30.049,30.112,nan,nan,10,0
figlet,180,1.000,28.687,3936938.667,nan,1,0,5867776,shasum,120,1.000,14.066,3995875.556,nan,1,0,5181267,env,60,1.000,7.000,10380288.000,nan,1,0,5131911,60.333,158.300,3729164288.000,3721265664.000,30.512,30.476,nan,nan,45,0
figlet,180,1.000,26.860,11085824.000,nan,1,0,5868856,shasum,120,1.000,12.791,10647040.000,nan,1,0,5132264,env,60,1.000,6.630,10478592.000,nan,1,0,4886104,52.733,144.600,3765886976.000,3761213952.000,30.652,30.634,nan,nan,75,0
figlet,180,1.000,21.224,3577002.667,nan,1,0,5879144,shasum,120,1.000,12.922,10997603.962,nan,1,0,5063720,env,80,1.000,8.891,3592744.635,nan,1,0,5060171,59.733,166.650,3781672960.000,3768858624.000,30.729,30.674,nan,nan,40,0
figlet,180,1.000,28.699,11066026.667,nan,1,0,5871451,shasum,120,1.000,13.632,10928469.333,nan,1,0,5028186,env,80,1.000,9.273,10542080.000,nan,1,0,4943154,56.600,155.000,3778641920.000,3776326656.000,30.711,30.702,nan,nan,75,0
figlet,180,1.000,25.421,11216554.667,nan,1,0,5796066,shasum,120,1.000,12.821,3612444.444,nan,1,0,5018711,env,80,1.000,8.873,3669560.889,nan,1,0,4957660,61.333,154.100,3819769856.000,3801341440.000,30.888,30.811,nan,nan,45,0
figlet,180,1.000,26.258,11266218.667,nan,1,0,6171766,shasum,120,1.000,13.313,10874641.067,nan,1,0,5327696,env,100,1.000,9.913,3776512.000,nan,1,0,5177118,55.533,170.633,3797209088.000,3801888768.000,30.792,30.811,nan,nan,70,0
figlet,180,1.000,30.448,11366229.333,nan,1,0,6461760,shasum,120,1.000,14.410,3933866.667,nan,1,0,5590994,env,100,1.000,12.157,4110904.889,nan,1,0,5510282,60.400,170.267,3856424960.000,3844972544.000,31.041,30.992,nan,nan,45,0
figlet,180,1.000,27.081,11321685.333,nan,1,0,5950031,shasum,120,1.000,13.106,10864810.667,nan,1,0,5206693,env,100,1.000,10.904,10912256.000,nan,1,0,5046721,58.467,157.817,3827793920.000,3826935808.000,30.921,30.918,nan,nan,75,0
figlet,180,1.000,25.783,11276458.667,nan,1,0,6226361,shasum,120,1.000,12.289,3696298.667,nan,1,0,5263862,env,120,1.000,12.669,3873678.222,nan,1,0,5203631,61.400,202.733,3841601536.000,3827818496.000,30.989,30.929,nan,nan,45,0
figlet,180,1.000,24.759,11484862.171,nan,1,0,6009890,shasum,120,1.000,13.054,3834447.644,nan,1,0,5174645,env,120,1.000,11.564,10835114.667,nan,1,0,5046902,61.867,173.117,3887585280.000,3871162880.000,31.175,31.106,nan,nan,40,0
figlet,180,1.000,27.886,11451562.667,nan,1,0,5915969,shasum,120,1.000,12.795,11027968.000,nan,1,0,4945363,env,120,1.000,13.241,10756096.000,nan,1,0,4746886,56.800,160.533,3857022976.000,3862856704.000,31.046,31.069,nan,nan,75,0
figlet,180,1.000,23.881,11289668.267,nan,1,0,6127334,shasum,120,1.000,12.768,11183616.000,nan,1,0,5317119,env,140,1.000,14.338,10743466.667,nan,1,0,4965309,55.067,199.483,3891705856.000,3894182912.000,31.186,31.196,nan,nan,75,0
figlet,180,1.000,23.165,11479654.400,nan,1,0,5828193,shasum,120,1.000,11.483,11044127.695,nan,1,0,4953782,env,140,1.000,13.174,3999662.730,nan,1,0,4723405,62.667,173.710,3950592000.000,3939419648.000,31.434,31.385,nan,nan,40,0
figlet,180,1.000,26.659,11346602.667,nan,1,0,5709306,shasum,120,1.000,12.679,10784256.000,nan,1,0,4886750,env,140,1.000,14.637,10932906.667,nan,1,0,4625110,54.400,160.883,3917086720.000,3916770816.000,31.291,31.290,nan,nan,75,0
figlet,180,1.000,25.845,11496618.667,nan,1,0,6578629,shasum,120,1.000,12.791,10998784.000,nan,1,0,5635374,env,160,1.000,16.789,3864234.667,nan,1,0,5318576,62.200,174.850,3939487744.000,3924195840.000,31.394,31.329,nan,nan,45,0
figlet,180,1.000,22.813,11761815.162,nan,1,0,5866107,shasum,120,1.000,10.698,3514368.000,nan,1,0,5017932,env,160,1.000,14.087,3764224.000,nan,1,0,4653008,58.400,177.972,3901816832.000,3899966464.000,31.203,31.196,nan,nan,70,0
figlet,180,1.000,22.201,11584716.800,nan,1,0,5772555,shasum,120,1.000,10.114,11060521.448,nan,1,0,4973542,env,160,1.000,14.908,11049423.238,nan,1,0,4683151,62.267,171.500,3928596480.000,3918942720.000,31.323,31.280,nan,nan,45,0
