function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,50,1.000,5.762,3907857.067,nan,2,0,9620270,shasum,130,1.000,10.557,8601326.933,nan,2,0,8301796,nmap,90,0.521,222.858,311532417.219,nan,3,1,21841770535,39.667,325.400,3185868800.000,3868685458.286,26.478,29.246,nan,nan,10,1
figlet,50,1.000,6.340,10502251.276,nan,2,0,14717213,shasum,130,1.000,11.968,11587460.470,nan,2,0,14449703,nmap,90,0.802,275.309,451237091.556,nan,3,1,20258521184,41.267,408.211,3605876736.000,4420641109.333,28.246,31.496,nan,nan,35,1
figlet,50,1.000,6.404,4338346.667,nan,2,0,16673388,shasum,130,1.000,12.612,12968960.000,nan,2,0,16560901,nmap,90,0.794,279.815,644770986.667,nan,3,1,20289866281,39.267,405.244,3601129472.000,4325550421.333,28.216,31.121,nan,nan,105,1
figlet,50,1.000,6.387,11266389.333,nan,1,0,5135538,shasum,140,1.000,12.436,13908992.000,nan,1,0,4157039,nmap,0,1.000,0.056,4090368.000,nan,1,0,0,36.667,84.733,3598882816.000,3524532224.000,28.209,27.914,nan,nan,110,0
figlet,50,1.000,6.481,3798918.095,nan,1,0,5490099,shasum,140,1.000,13.449,14077713.067,nan,1,0,4490726,nmap,0,1.000,0.060,4323191.467,nan,1,0,0,46.333,113.567,3458334720.000,3455158784.000,27.658,27.645,nan,nan,30,0
figlet,50,1.000,7.006,11428454.400,nan,2,0,5607316,shasum,140,1.000,13.420,3588096.000,nan,2,0,4520624,nmap,0,1.000,0.056,4573023.086,nan,1,0,0,41.800,104.833,3464423424.000,3467325440.000,27.684,27.696,nan,nan,25,0
figlet,50,1.000,8.653,6563840.000,nan,3,0,5952150,shasum,140,1.000,16.674,7750229.333,nan,3,0,4867715,nmap,10,1.000,44.718,10846890.667,nan,1,0,112455336,55.267,151.383,3497043968.000,3510214144.000,27.817,27.876,nan,nan,15,0
figlet,50,1.000,6.526,5558272.000,nan,2,0,5714141,shasum,140,1.000,12.382,10508970.667,nan,2,0,4635533,nmap,10,1.000,44.399,3465216.000,nan,1,0,105422560,65.733,148.483,3563253760.000,3527955968.000,28.103,27.957,nan,nan,60,0
figlet,50,1.000,6.416,8226304.000,nan,1,0,6422530,shasum,140,1.000,13.554,14208000.000,nan,1,0,5292314,nmap,10,1.000,40.743,3797869.714,nan,1,0,117913479,50.000,148.200,3568103424.000,3567798272.000,28.131,28.129,nan,nan,30,0
figlet,50,1.000,7.555,5210112.000,nan,2,0,6937680,shasum,140,1.000,14.652,6311936.000,nan,2,0,5852217,nmap,20,1.000,100.561,11280384.000,nan,2,0,121789600,50.400,205.850,3551127552.000,3549337600.000,28.058,28.053,nan,nan,25,0
figlet,50,1.000,8.682,7917397.333,nan,3,0,6722553,shasum,140,1.000,16.680,6475776.000,nan,3,0,5516279,nmap,20,1.000,112.756,15188992.000,nan,3,0,117942544,68.400,197.133,3556589568.000,3569839616.000,28.093,28.149,nan,nan,15,0
figlet,50,1.000,6.697,10231808.000,nan,1,0,6380018,shasum,140,1.000,12.864,9658368.000,nan,2,0,5238410,nmap,20,1.000,88.125,14400170.667,nan,1,0,120626634,57.800,182.767,3579260928.000,3548704256.000,28.185,28.055,nan,nan,60,0
figlet,50,1.000,6.787,11546302.171,nan,2,0,8150115,shasum,140,1.000,13.290,5652480.000,nan,2,0,6966707,nmap,30,1.000,143.481,3668904.229,nan,2,0,133685754,43.133,245.150,3599321088.000,3612149760.000,28.261,28.314,nan,nan,25,0
figlet,50,1.000,8.663,11509077.333,nan,3,0,8806764,shasum,140,1.000,17.099,8099242.667,nan,3,0,7483267,nmap,30,1.000,172.129,16691200.000,nan,3,0,134551243,64.533,253.550,3607197696.000,3624276992.000,28.302,28.374,nan,nan,15,0
figlet,50,1.000,7.370,11454464.000,nan,2,0,8924689,shasum,140,1.000,14.197,10383360.000,nan,2,0,7701361,nmap,30,1.000,142.716,18931712.000,nan,2,0,137681237,61.800,247.117,3620450304.000,3598857216.000,28.357,28.264,nan,nan,60,0
figlet,50,1.000,6.275,11537749.333,nan,1,0,8648191,shasum,140,1.000,12.569,14047641.600,nan,1,0,7747020,nmap,40,1.000,174.070,11526656.000,nan,1,0,132024761,48.067,251.250,3602051072.000,3596038144.000,28.273,28.246,nan,nan,60,0
figlet,50,1.000,7.133,11541699.048,nan,2,0,10169694,shasum,140,1.000,13.135,14065644.495,nan,2,0,9031659,nmap,40,1.000,176.481,3825766.400,nan,2,0,264221164,43.733,293.150,3628797952.000,3661649920.000,28.352,28.482,nan,nan,25,0
figlet,50,1.000,7.138,5693440.000,nan,2,0,10328779,shasum,140,1.000,13.889,4222976.000,nan,2,0,9561653,nmap,40,1.000,198.942,3428352.000,nan,2,0,242154682,41.800,283.050,3605530624.000,3624007168.000,28.246,28.323,nan,nan,75,0
figlet,50,1.000,6.420,11351040.000,nan,2,0,10927300,shasum,140,1.000,11.965,8237056.000,nan,2,0,10093453,nmap,50,1.000,221.978,13561856.000,nan,2,0,3038207840,37.600,290.817,3611740160.000,3841081344.000,28.273,29.191,nan,nan,75,0
figlet,50,1.000,6.528,10887168.000,nan,2,0,11694488,shasum,140,1.000,12.171,14000810.667,nan,2,0,10356525,nmap,50,1.000,223.228,87388160.000,nan,2,0,3326345429,36.733,295.467,3621175296.000,3874362880.000,28.326,29.336,nan,nan,205,0
figlet,50,1.000,6.863,10252970.667,nan,2,0,12212105,shasum,140,1.000,13.171,7135232.000,nan,2,0,11419352,nmap,50,1.000,228.667,2904064.000,nan,2,0,5199033450,39.800,300.333,3616542720.000,3978235904.000,28.309,29.752,nan,nan,265,0
figlet,50,1.000,6.550,11457365.333,nan,2,0,11957233,shasum,140,1.000,11.920,13356714.667,nan,2,0,10757762,nmap,60,1.000,217.582,419168426.667,nan,2,0,8438085981,37.200,290.983,3629344768.000,4045738496.000,28.357,30.022,nan,nan,145,0
figlet,50,1.000,6.834,3579904.000,nan,3,0,10071238,shasum,140,1.000,12.343,3487744.000,nan,3,0,9649901,nmap,60,1.000,227.491,400969728.000,nan,2,0,9722827948,32.867,346.027,3629969408.000,4111248998.400,28.365,30.284,nan,nan,230,0
figlet,50,1.000,7.182,10715545.600,nan,2,0,11184783,shasum,140,1.000,12.701,13284420.267,nan,2,0,9867445,nmap,60,0.999,258.155,250534570.667,nan,2,0,7788863551,33.933,352.227,3630022656.000,3867654144.000,28.372,29.322,nan,nan,235,0
figlet,50,1.000,6.914,3219456.000,nan,3,0,11597023,shasum,140,1.000,13.354,3203072.000,nan,3,0,10941450,nmap,70,0.999,244.466,365961216.000,nan,2,0,12432875280,41.400,349.320,3623585792.000,4170385408.000,28.340,30.527,nan,nan,245,0
figlet,50,1.000,7.887,4595712.000,nan,2,0,14296789,shasum,140,1.000,14.563,13237179.733,nan,2,0,13086019,nmap,70,0.862,258.223,191974741.333,nan,1,1,16465017097,36.533,357.413,3602638848.000,4266620518.400,28.275,30.925,nan,nan,340,1
figlet,50,1.000,8.211,4910421.333,nan,2,0,24029878,shasum,140,1.000,14.983,13203182.933,nan,2,0,23302892,nmap,70,0.917,250.987,7888896.000,nan,2,0,17075398767,40.067,360.907,3617288192.000,4263969996.800,28.323,30.906,nan,nan,280,0
figlet,50,1.000,6.800,10593280.000,nan,2,0,11991157,shasum,140,1.000,13.204,13621248.000,nan,2,0,10774160,nmap,80,0.840,252.845,327825066.667,nan,3,1,17967089901,37.467,365.344,3627909120.000,4031970986.667,28.379,29.997,nan,nan,295,1
figlet,50,1.000,6.862,10556416.000,nan,2,0,13386386,shasum,140,1.000,13.330,3422208.000,nan,2,0,11787026,nmap,80,0.717,242.887,718788608.000,nan,3,1,19674673593,37.000,337.389,3586713600.000,4216175957.333,28.210,30.730,nan,nan,245,1
