function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,7.697,8098474.667,nan,2,0,10988285,shasum,60,1.000,5.364,3095210.667,nan,2,0,9637065,nmap,80,0.968,307.183,267610794.667,nan,3,0,15111325472,37.400,398.722,3243651072.000,4030117888.000,27.602,30.765,nan,nan,10,0
figlet,60,1.000,7.832,10824362.667,nan,2,0,11464850,shasum,60,1.000,5.536,3354624.000,nan,2,0,10545027,nmap,80,0.711,224.722,490125710.222,nan,3,1,17367306384,45.267,310.800,3638491136.000,3858688341.333,29.254,30.135,nan,nan,30,1
figlet,60,1.000,7.532,11017557.333,nan,2,0,10900461,shasum,60,1.000,5.297,3788800.000,nan,2,0,9216863,nmap,80,0.910,275.947,153563136.000,nan,2,0,16040987003,56.600,352.567,3662387200.000,4148453717.333,29.356,31.296,nan,nan,30,0
figlet,60,1.000,6.461,3603456.000,nan,2,0,9611755,shasum,60,1.000,4.790,3734186.667,nan,2,0,8642664,nmap,90,0.511,207.843,392150973.127,nan,3,1,20666839982,32.400,332.676,3690864640.000,4034564973.714,29.471,30.845,nan,nan,105,1
figlet,60,1.000,6.892,11134780.952,nan,2,0,8525754,shasum,60,1.000,4.846,3560448.000,nan,2,0,6950943,nmap,90,0.429,181.737,238426794.667,nan,1,1,22114648813,35.067,288.438,3667378176.000,3934047963.429,29.384,30.452,nan,nan,45,1
figlet,60,1.000,8.045,11073308.444,nan,2,0,11431561,shasum,60,1.000,5.417,4391936.000,nan,2,0,10081892,nmap,90,0.839,306.229,789723648.000,nan,2,1,17479451093,36.400,403.922,3678318592.000,4239626581.333,29.423,31.672,nan,nan,115,1
figlet,60,1.000,8.995,10365952.000,nan,1,0,4945720,shasum,70,1.000,6.867,9997141.333,nan,1,0,4000378,nmap,0,1.000,0.050,4176384.000,nan,1,0,0,33.200,72.433,3644784640.000,3620029440.000,29.295,29.197,nan,nan,125,0
figlet,60,1.000,8.494,11326464.000,nan,1,0,4815551,shasum,70,1.000,6.627,3801173.333,nan,1,0,3934872,nmap,0,1.000,0.047,4381184.000,nan,1,0,0,35.200,73.467,3603728384.000,3604153344.000,29.141,29.142,nan,nan,30,0
figlet,60,1.000,8.219,11282261.333,nan,1,0,5006267,shasum,70,1.000,6.462,3678003.200,nan,1,0,4082569,nmap,0,1.000,0.050,4584106.667,nan,1,0,0,35.333,73.117,3611123712.000,3604732416.000,29.173,29.147,nan,nan,30,0
figlet,60,1.000,8.043,11354965.333,nan,2,0,5144769,shasum,70,1.000,6.258,3244032.000,nan,2,0,4270697,nmap,10,1.000,41.063,10295466.667,nan,1,0,105529869,38.800,125.667,3591757824.000,3586364416.000,29.099,29.082,nan,nan,25,0
