function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_eat-memory,rate_function_eat-memory,success_rate_function_eat-memory,cpu_usage_function_eat-memory,ram_usage_function_eat-memory,power_usage_function_eat-memory,replica_eat-memory,overloaded_function_eat-memory,medium_latency_function_eat-memory,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,53.133,53.133,5489721344.000,5489721344.000,27.229,27.229,nan,nan,10,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,56.867,56.867,5491445760.000,5491445760.000,27.238,27.238,nan,nan,25,0
figlet,0,1.000,0.000,0.000,nan,1,0,0,shasum,0,1.000,0.000,0.000,nan,1,0,0,eat-memory,0,1.000,0.000,0.000,nan,1,0,0,56.867,56.867,5491445760.000,5491445760.000,27.238,27.238,nan,nan,10,0
figlet,0,1.000,0.085,4390058.667,nan,1,0,0,shasum,0,1.000,0.080,4451328.000,nan,1,0,0,eat-memory,20,1.000,68.254,60959402.667,nan,2,0,1079136980,56.267,124.133,5495275520.000,5534996992.000,27.253,27.412,nan,nan,20,0
figlet,0,1.000,0.094,4585120.914,nan,1,0,0,shasum,0,1.000,0.084,4644693.333,nan,1,0,0,eat-memory,20,1.000,73.853,67341482.667,nan,1,0,1078761093,61.000,133.133,5519712256.000,5545206784.000,27.356,27.456,nan,nan,25,0
figlet,0,1.000,0.086,4795562.667,nan,1,0,0,shasum,0,1.000,0.093,4857173.333,nan,1,0,0,eat-memory,20,1.000,71.896,66779306.667,nan,2,0,1079089146,59.467,126.400,5448116224.000,5488218624.000,27.071,27.229,nan,nan,30,0
figlet,0,1.000,0.077,4972032.000,nan,1,0,0,shasum,0,1.000,0.069,5044224.000,nan,1,0,0,eat-memory,40,1.000,146.168,3764224.000,nan,2,0,1078579216,62.400,201.183,5472485376.000,5552907264.000,27.168,27.487,nan,nan,25,0
figlet,0,1.000,0.085,5161813.333,nan,1,0,0,shasum,0,1.000,0.091,5252437.333,nan,1,0,0,eat-memory,40,1.000,139.705,4050944.000,nan,2,0,1079054400,60.800,187.233,5497356288.000,5581101568.000,27.268,27.600,nan,nan,30,0
figlet,0,1.000,0.081,5400488.229,nan,1,0,0,shasum,0,1.000,0.082,5423893.943,nan,1,0,0,eat-memory,40,1.000,135.928,111813144.381,nan,1,0,1076932950,60.667,196.967,5520156672.000,5591475712.000,27.359,27.642,nan,nan,25,0
figlet,0,1.000,0.080,5615957.333,nan,1,0,0,shasum,0,1.000,0.072,5649408.000,nan,1,0,0,eat-memory,60,1.000,188.219,3700736.000,nan,2,0,1077351823,58.867,235.900,5520517120.000,5634755072.000,27.362,27.814,nan,nan,30,0
figlet,0,1.000,0.070,5797717.333,nan,1,0,0,shasum,0,1.000,0.075,5841920.000,nan,1,0,0,eat-memory,60,1.000,189.991,3543040.000,nan,2,0,1080404556,60.067,289.517,5511643136.000,5662715392.000,27.327,27.926,nan,nan,30,0
figlet,0,1.000,0.075,5976917.333,nan,1,0,0,shasum,0,1.000,0.074,6037845.333,nan,1,0,0,eat-memory,60,1.000,199.123,3371008.000,nan,2,0,1078744839,58.000,241.133,5524586496.000,5646882304.000,27.383,27.867,nan,nan,25,0
figlet,0,1.000,0.070,6154786.133,nan,1,0,0,shasum,0,1.000,0.076,6218922.667,nan,1,0,0,eat-memory,80,1.000,235.212,7294976.000,nan,2,0,1133740198,62.133,273.517,5537607680.000,5696777216.000,27.434,28.065,nan,nan,30,0
figlet,0,1.000,0.069,6298794.667,nan,1,0,0,shasum,0,1.000,0.060,6409557.333,nan,1,0,0,eat-memory,80,1.000,272.195,3830459.733,nan,2,0,1590517006,58.467,304.150,5586849792.000,5743378432.000,27.636,28.256,nan,nan,25,0
figlet,0,1.000,0.085,6904661.333,nan,1,0,0,shasum,0,1.000,0.078,6806528.000,nan,1,0,0,eat-memory,80,1.000,237.038,259204778.667,nan,2,0,1262759685,61.467,280.150,5586302976.000,5743687680.000,27.632,28.257,nan,nan,30,0
figlet,0,1.000,0.060,7130453.333,nan,1,0,0,shasum,0,1.000,0.063,7219746.133,nan,1,0,0,eat-memory,100,0.446,324.475,3721898.667,nan,2,1,7911615301,57.333,364.747,5580566528.000,5844382105.600,27.613,28.664,nan,nan,25,1
figlet,0,1.000,0.076,5765802.667,nan,1,0,0,shasum,0,1.000,0.082,6110139.733,nan,1,0,0,eat-memory,100,0.500,324.381,353185382.400,nan,2,1,7367604576,63.000,367.107,5754312704.000,5982980505.600,28.326,29.233,nan,nan,30,1
figlet,0,1.000,0.079,5799744.853,nan,1,0,0,shasum,0,1.000,0.063,5699938.987,nan,1,0,0,eat-memory,100,0.501,314.329,3403776.000,nan,2,1,7461817898,57.267,371.827,5746022400.000,5968366387.200,28.299,29.180,nan,nan,30,1
figlet,0,1.000,0.087,5681425.067,nan,1,0,0,shasum,20,1.000,4.020,7585548.190,nan,2,0,7918916,eat-memory,0,1.000,34.126,3561472.000,nan,1,0,0,61.133,74.617,5796802560.000,5768507904.000,28.492,28.379,nan,nan,20,0
figlet,0,1.000,0.102,5727914.667,nan,1,0,0,shasum,20,1.000,4.581,10626218.667,nan,1,0,7912478,eat-memory,0,1.000,0.094,89739264.000,nan,1,0,0,59.200,71.467,5761292288.000,5732043776.000,28.353,28.236,nan,nan,25,0
figlet,0,1.000,0.094,5678421.333,nan,1,0,0,shasum,20,1.000,4.308,10686293.333,nan,2,0,8001748,eat-memory,0,1.000,1.233,56442197.333,nan,1,0,0,60.667,72.717,5607833600.000,5593211392.000,27.744,27.685,nan,nan,30,0
figlet,0,1.000,0.106,5729280.000,nan,1,0,0,shasum,20,1.000,3.766,10622976.000,nan,2,0,8054811,eat-memory,20,1.000,68.446,106050560.000,nan,2,0,1079764452,59.333,133.100,5580591104.000,5615192576.000,27.636,27.772,nan,nan,30,0
figlet,0,1.000,0.085,5674666.667,nan,1,0,0,shasum,20,1.000,4.065,10890240.000,nan,1,0,7970202,eat-memory,20,1.000,77.844,94072320.000,nan,1,0,1079515142,63.067,141.333,5589227520.000,5618327040.000,27.674,27.787,nan,nan,25,0
figlet,0,1.000,0.095,5711701.333,nan,1,0,0,shasum,20,1.000,3.614,10699946.667,nan,2,0,8057586,eat-memory,20,1.000,69.069,3588096.000,nan,2,0,1080304024,63.200,134.650,5582987264.000,5612325376.000,27.651,27.765,nan,nan,30,0
figlet,0,1.000,0.081,5767655.619,nan,1,0,0,shasum,20,1.000,3.092,10743978.667,nan,2,0,7714133,eat-memory,40,1.000,147.001,139292476.952,nan,1,0,1079642305,61.533,202.967,5523816448.000,5579517440.000,27.413,27.633,nan,nan,40,0
figlet,0,1.000,0.092,5790720.000,nan,1,0,0,shasum,20,1.000,2.847,10612155.733,nan,2,0,7705827,eat-memory,40,1.000,135.729,146526378.667,nan,2,0,1079503108,62.667,192.367,5547661312.000,5622434816.000,27.512,27.807,nan,nan,30,0
figlet,0,1.000,0.080,5734741.333,nan,1,0,0,shasum,20,1.000,2.952,10550418.286,nan,1,0,7790046,eat-memory,40,1.000,138.533,142063352.686,nan,1,0,1079558401,63.667,205.117,5580314624.000,5663984640.000,27.643,27.972,nan,nan,25,0
figlet,0,1.000,0.078,5758293.333,nan,1,0,0,shasum,20,1.000,2.251,10482176.000,nan,2,0,7295903,eat-memory,60,1.000,191.666,199788032.000,nan,2,0,1081763245,63.133,242.700,5630377984.000,5749363200.000,27.841,28.312,nan,nan,30,0
figlet,0,1.000,0.063,5709136.457,nan,1,0,0,shasum,20,1.000,2.381,10553051.429,nan,1,0,7597148,eat-memory,60,1.000,211.639,3732821.333,nan,1,0,1081165015,63.267,261.700,5647814656.000,5756490752.000,27.912,28.341,nan,nan,25,0
figlet,0,1.000,0.075,5718016.000,nan,1,0,0,shasum,20,1.000,2.255,10626389.333,nan,2,0,8371257,eat-memory,60,1.000,195.673,3663872.000,nan,2,0,1082317968,63.467,246.700,5644013568.000,5756542976.000,27.898,28.343,nan,nan,30,0
figlet,0,1.000,0.069,5644678.095,nan,1,0,0,shasum,20,1.000,1.886,10724078.933,nan,1,0,10762343,eat-memory,80,1.000,253.376,3653632.000,nan,1,0,1416287067,62.200,321.967,5645469696.000,5812354048.000,27.905,28.567,nan,nan,25,0
figlet,0,1.000,0.081,5699242.667,nan,1,0,0,shasum,20,1.000,1.977,10658133.333,nan,2,0,10250298,eat-memory,80,1.000,257.656,263309653.333,nan,2,0,1571876427,60.733,299.367,5651466240.000,5782896128.000,27.929,28.450,nan,nan,45,0
figlet,0,1.000,0.068,5708253.867,nan,1,0,0,shasum,20,1.000,1.794,10514900.114,nan,1,0,10443877,eat-memory,80,1.000,264.053,3809962.667,nan,1,0,1357387594,60.733,316.583,5631608832.000,5786492416.000,27.859,28.458,nan,nan,25,0
figlet,0,1.000,0.080,5832977.067,nan,1,0,0,shasum,20,1.000,2.124,3553280.000,nan,2,0,10810851,eat-memory,100,0.357,305.433,312338705.067,nan,1,1,9215048310,62.400,357.973,5641707520.000,5869714227.200,27.861,28.765,nan,nan,30,1
figlet,0,1.000,0.071,5928140.800,nan,1,0,0,shasum,20,1.000,2.097,3919872.000,nan,2,0,9426870,eat-memory,100,0.386,292.058,350559027.200,nan,1,1,9187764420,57.667,346.547,5797435392.000,6014509465.600,28.478,29.339,nan,nan,45,1
figlet,0,1.000,0.067,5800314.392,nan,1,0,0,shasum,20,1.000,2.012,10648644.267,nan,2,0,10592795,eat-memory,100,0.445,328.627,362953679.238,nan,1,1,8027727608,64.200,375.747,5824559104.000,6021099110.400,28.588,29.368,nan,nan,25,1
figlet,0,1.000,0.108,5846430.476,nan,1,0,0,shasum,40,1.000,8.461,10954020.571,nan,1,0,7561606,eat-memory,0,1.000,0.093,90574848.000,nan,1,0,0,64.467,86.267,5842092032.000,5825798656.000,28.661,28.595,nan,nan,30,0
figlet,0,1.000,0.095,5846016.000,nan,1,0,0,shasum,40,1.000,8.149,10900309.333,nan,2,0,7472277,eat-memory,0,1.000,1.154,87404202.667,nan,1,0,0,59.200,84.317,5734367232.000,5709497856.000,28.232,28.132,nan,nan,30,0
figlet,0,1.000,0.105,5850794.667,nan,1,0,0,shasum,40,1.000,7.848,10786133.333,nan,2,0,7551280,eat-memory,0,1.000,0.104,61251584.000,nan,1,0,0,59.400,82.317,5657051136.000,5652428800.000,27.925,27.906,nan,nan,30,0
figlet,0,1.000,0.083,5819196.952,nan,1,0,0,shasum,40,1.000,6.502,3934293.333,nan,2,0,7026477,eat-memory,20,1.000,62.795,101088460.800,nan,2,0,1080875369,59.133,137.650,5654276096.000,5686014464.000,27.916,28.040,nan,nan,30,0
figlet,0,1.000,0.094,5861717.333,nan,1,0,0,shasum,40,1.000,7.181,10644821.333,nan,2,0,7109899,eat-memory,20,1.000,73.884,2337450.667,nan,2,0,1079474482,62.800,147.450,5553092608.000,5599783936.000,27.516,27.700,nan,nan,25,0
figlet,0,1.000,0.080,5872810.667,nan,1,0,0,shasum,40,1.000,6.458,10884300.800,nan,2,0,7210154,eat-memory,20,1.000,67.528,93927424.000,nan,2,0,1080731929,63.733,139.767,5596633088.000,5631143424.000,27.690,27.825,nan,nan,30,0
figlet,0,1.000,0.089,5874688.000,nan,1,0,0,shasum,40,1.000,6.033,10607786.667,nan,1,0,6972431,eat-memory,40,1.000,143.724,3588096.000,nan,2,0,1079285527,63.533,204.450,5608200192.000,5679699456.000,27.738,28.019,nan,nan,25,0
figlet,0,1.000,0.075,5821098.667,nan,1,0,0,shasum,40,1.000,5.493,10709845.333,nan,2,0,7141107,eat-memory,40,1.000,128.499,139997866.667,nan,2,0,1078719518,63.467,190.167,5620518912.000,5685698048.000,27.786,28.043,nan,nan,45,0
figlet,0,1.000,0.076,5861717.333,nan,1,0,0,shasum,40,1.000,5.763,10673493.333,nan,2,0,7474469,eat-memory,40,1.000,139.631,3559424.000,nan,2,0,1081574983,56.067,197.233,5551122432.000,5634061824.000,27.507,27.837,nan,nan,55,0
figlet,0,1.000,0.074,5884586.667,nan,1,0,0,shasum,40,1.000,4.632,10917644.190,nan,1,0,8261457,eat-memory,60,1.000,193.584,3400704.000,nan,1,0,1086393109,63.733,272.850,5608538112.000,5718379520.000,27.742,28.176,nan,nan,25,0
figlet,0,1.000,0.074,5847722.667,nan,1,0,0,shasum,40,1.000,4.542,10704213.333,nan,2,0,7738522,eat-memory,60,1.000,195.792,202006357.333,nan,1,0,1082752055,63.600,251.133,5628516352.000,5735278592.000,27.824,28.245,nan,nan,30,0
figlet,0,1.000,0.078,5949610.667,nan,1,0,0,shasum,40,1.000,4.161,10685952.000,nan,2,0,8249585,eat-memory,60,1.000,183.837,3796992.000,nan,2,0,1086836833,62.200,237.250,5627873280.000,5739931648.000,27.817,28.261,nan,nan,45,0
figlet,0,1.000,0.075,5948416.000,nan,1,0,0,shasum,40,1.000,3.944,10777258.667,nan,2,0,10672691,eat-memory,80,1.000,262.826,255645184.000,nan,2,0,1889084672,59.267,302.317,5618851840.000,5776992768.000,27.781,28.409,nan,nan,70,0
figlet,0,1.000,0.071,5841237.333,nan,1,0,0,shasum,40,1.000,4.046,10577749.333,nan,2,0,10458951,eat-memory,80,1.000,274.325,3948544.000,nan,2,0,1771123116,58.867,311.300,5644802048.000,5784078848.000,27.882,28.436,nan,nan,55,0
figlet,0,1.000,0.068,5704021.333,nan,1,0,0,shasum,40,1.000,3.849,10939835.733,nan,1,0,10399379,eat-memory,80,1.000,254.837,252217378.133,nan,2,0,1953763520,56.867,312.883,5621260288.000,5769542656.000,27.792,28.380,nan,nan,55,0
figlet,0,1.000,0.062,5805069.653,nan,1,0,0,shasum,40,1.000,4.079,10564348.587,nan,2,0,10183852,eat-memory,100,0.361,287.187,3138901.333,nan,1,1,9381183942,64.400,347.187,5657733120.000,5886045798.400,27.939,28.845,nan,nan,30,1
figlet,0,1.000,0.067,5810995.200,nan,1,0,0,shasum,40,1.000,4.289,10574506.667,nan,2,0,10312139,eat-memory,100,0.379,321.995,330084488.533,nan,1,1,9094751333,59.200,370.360,5820010496.000,6005479014.400,28.586,29.324,nan,nan,40,1
figlet,0,1.000,0.065,5826969.600,nan,1,0,0,shasum,40,1.000,4.240,10550340.267,nan,2,0,9891730,eat-memory,100,0.383,309.893,343390208.000,nan,1,1,8953512038,63.667,365.093,5847306240.000,6035759513.600,28.700,29.445,nan,nan,30,1
figlet,0,1.000,0.103,5866837.333,nan,1,0,0,shasum,60,1.000,11.609,10686976.000,nan,2,0,7231356,eat-memory,0,1.000,0.088,91107328.000,nan,1,0,0,64.200,90.233,5811562496.000,5791154176.000,28.554,28.472,nan,nan,30,0
figlet,0,1.000,0.092,5813930.667,nan,1,0,0,shasum,60,1.000,11.078,3592277.333,nan,2,0,7327086,eat-memory,0,1.000,1.017,87572821.333,nan,1,0,0,60.267,89.850,5706354688.000,5676107264.000,28.135,28.014,nan,nan,30,0
figlet,0,1.000,0.096,5882314.362,nan,1,0,0,shasum,60,1.000,12.599,10977182.476,nan,1,0,7336685,eat-memory,0,1.000,0.100,65236992.000,nan,1,0,0,61.800,96.167,5613436928.000,5609291776.000,27.767,27.749,nan,nan,25,0
figlet,0,1.000,0.083,5835093.333,nan,1,0,0,shasum,60,1.000,10.441,10671104.000,nan,1,0,6988065,eat-memory,20,1.000,75.644,114731008.000,nan,2,0,1082359540,63.733,157.950,5611202560.000,5652755456.000,27.759,27.923,nan,nan,30,0
figlet,0,1.000,0.097,5853013.333,nan,1,0,0,shasum,60,1.000,9.682,10991001.600,nan,2,0,6790575,eat-memory,20,1.000,68.682,95087274.667,nan,2,0,1081745866,62.067,147.183,5608413184.000,5642308096.000,27.747,27.881,nan,nan,45,0
figlet,0,1.000,0.093,5869568.000,nan,1,0,0,shasum,60,1.000,10.236,10730496.000,nan,1,0,6809982,eat-memory,20,1.000,73.337,94842880.000,nan,2,0,1081029877,62.533,156.633,5629270016.000,5671011840.000,27.836,27.999,nan,nan,25,0
figlet,0,1.000,0.079,5875370.667,nan,1,0,0,shasum,60,1.000,7.657,10704213.333,nan,2,0,7077563,eat-memory,40,1.000,128.051,3731456.000,nan,2,0,1082431012,64.067,200.300,5651378176.000,5725623808.000,27.924,28.216,nan,nan,30,0
figlet,0,1.000,0.082,5759658.667,nan,1,0,0,shasum,60,1.000,8.237,4159488.000,nan,2,0,7467824,eat-memory,40,1.000,151.314,147257685.333,nan,1,0,1087749141,58.933,216.500,5668298752.000,5740505088.000,27.987,28.273,nan,nan,55,0
figlet,0,1.000,0.077,5871957.333,nan,1,0,0,shasum,60,1.000,7.709,10575701.333,nan,2,0,7142124,eat-memory,40,1.000,127.993,145929045.333,nan,2,0,1082736860,58.867,196.417,5663516672.000,5736638976.000,27.968,28.258,nan,nan,60,0
figlet,0,1.000,0.083,5889024.000,nan,1,0,0,shasum,60,1.000,6.724,10603861.333,nan,2,0,7725458,eat-memory,60,1.000,202.773,200451584.000,nan,1,0,1089131517,59.800,260.883,5655908352.000,5776146432.000,27.940,28.417,nan,nan,55,0
figlet,0,1.000,0.075,5964682.971,nan,1,0,0,shasum,60,1.000,6.275,10825557.333,nan,2,0,9055016,eat-memory,60,1.000,192.554,192958464.000,nan,2,0,1094218174,62.933,249.933,5679527936.000,5791343104.000,28.036,28.479,nan,nan,45,0
figlet,0,1.000,0.071,5908138.667,nan,1,0,0,shasum,60,1.000,6.759,10716501.333,nan,1,0,8684026,eat-memory,60,1.000,211.697,201887061.333,nan,2,0,1094730334,56.533,263.900,5633617920.000,5733168128.000,27.852,28.247,nan,nan,70,0
figlet,0,1.000,0.074,5901312.000,nan,1,0,0,shasum,60,1.000,5.370,10738858.667,nan,2,0,10321669,eat-memory,80,1.000,235.013,209059498.667,nan,2,0,2958157384,56.733,280.800,5633046528.000,5799107072.000,27.851,28.509,nan,nan,60,0
figlet,0,1.000,0.076,5976249.295,nan,1,0,0,shasum,60,1.000,5.530,10666583.771,nan,2,0,10206714,eat-memory,80,1.000,240.358,3702784.000,nan,1,0,2346413871,57.533,322.733,5709805568.000,5847389696.000,28.153,28.698,nan,nan,50,0
figlet,0,1.000,0.069,6007125.333,nan,1,0,0,shasum,60,1.000,5.531,3647146.667,nan,2,0,10408544,eat-memory,80,1.000,236.885,3428352.000,nan,2,0,2686519926,63.667,287.500,5699629056.000,5837122048.000,28.115,28.660,nan,nan,30,0
figlet,0,1.000,0.072,5932646.400,nan,1,0,0,shasum,60,1.000,6.093,10765731.352,nan,2,0,10292812,eat-memory,100,0.275,293.866,296837502.293,nan,1,1,10500094052,61.467,347.893,5667321856.000,5881186713.600,27.995,28.841,nan,nan,25,1
figlet,0,1.000,0.067,5929369.600,nan,1,0,0,shasum,60,1.000,6.378,10692608.000,nan,2,0,10236481,eat-memory,100,0.337,307.970,354503748.267,nan,1,1,9733747591,62.467,369.040,5812789248.000,5997513113.600,28.576,29.309,nan,nan,25,1
figlet,0,1.000,0.068,5898513.067,nan,1,0,0,shasum,60,1.000,6.075,3383296.000,nan,2,0,10155995,eat-memory,100,0.353,294.755,343215991.467,nan,1,1,9684485715,60.800,356.253,5785059328.000,5956214374.400,28.466,29.145,nan,nan,45,1
figlet,0,1.000,0.124,5925546.667,nan,1,0,0,shasum,80,1.000,15.634,3701873.778,nan,1,0,6922055,eat-memory,0,1.000,0.093,101314560.000,nan,1,0,0,64.400,105.667,5769480192.000,5740662784.000,28.408,28.292,nan,nan,25,0
figlet,0,1.000,0.106,5917184.000,nan,1,0,0,shasum,80,1.000,15.181,10919765.333,nan,1,0,6726579,eat-memory,0,1.000,0.694,99718826.667,nan,1,0,0,59.533,100.933,5686396928.000,5654946304.000,28.077,27.951,nan,nan,30,0
figlet,0,1.000,0.103,5907626.667,nan,1,0,0,shasum,80,1.000,14.743,10948437.333,nan,2,0,6810704,eat-memory,0,1.000,0.171,64001706.667,nan,1,0,0,61.067,100.400,5580871680.000,5577325056.000,27.659,27.644,nan,nan,30,0
figlet,0,1.000,0.081,5907797.333,nan,1,0,0,shasum,80,1.000,12.244,10943453.867,nan,2,0,6488391,eat-memory,20,1.000,66.882,106768554.667,nan,2,0,1082921221,59.533,151.583,5546297344.000,5581930496.000,27.522,27.662,nan,nan,30,0
figlet,0,1.000,0.089,5971968.000,nan,1,0,0,shasum,80,1.000,12.608,10857301.333,nan,2,0,6499704,eat-memory,20,1.000,74.415,97086122.667,nan,1,0,1083692157,57.200,159.233,5516453888.000,5538849792.000,27.401,27.490,nan,nan,55,0
figlet,0,1.000,0.088,5969237.333,nan,1,0,0,shasum,80,1.000,11.657,10768042.667,nan,2,0,6499496,eat-memory,20,1.000,66.852,3483648.000,nan,2,0,1083906873,62.267,153.233,5539463168.000,5573287936.000,27.499,27.631,nan,nan,30,0
figlet,0,1.000,0.074,5933397.333,nan,1,0,0,shasum,80,1.000,10.436,10762240.000,nan,1,0,7059379,eat-memory,40,1.000,142.518,149504341.333,nan,2,0,1083172006,56.133,209.583,5515857920.000,5599949312.000,27.401,27.735,nan,nan,55,0
figlet,0,1.000,0.084,6043989.333,nan,1,0,0,shasum,80,1.000,9.432,3819520.000,nan,2,0,7013878,eat-memory,40,1.000,137.851,149198214.095,nan,2,0,1085987194,57.733,201.267,5511925760.000,5591339008.000,27.387,27.702,nan,nan,60,0
figlet,0,1.000,0.079,6047573.333,nan,1,0,0,shasum,80,1.000,10.789,10779136.000,nan,1,0,6940971,eat-memory,40,1.000,142.564,158677504.000,nan,2,0,1083976129,61.467,217.217,5583151104.000,5645880832.000,27.683,27.928,nan,nan,25,0
figlet,0,1.000,0.078,5902336.000,nan,1,0,0,shasum,80,1.000,7.939,10865322.667,nan,2,0,7953378,eat-memory,60,1.000,189.450,214371635.200,nan,2,0,1089661966,63.800,245.450,5547892736.000,5667789824.000,27.538,28.012,nan,nan,30,0
figlet,0,1.000,0.083,5932714.667,nan,1,0,0,shasum,80,1.000,8.535,10724864.000,nan,1,0,7804720,eat-memory,60,1.000,207.089,203053397.333,nan,1,0,1087263135,58.267,263.000,5519419392.000,5634036224.000,27.422,27.877,nan,nan,55,0
figlet,0,1.000,0.078,5902336.000,nan,1,0,0,shasum,80,1.000,7.850,10795861.333,nan,2,0,7869316,eat-memory,60,1.000,183.678,176950954.667,nan,2,0,1090212663,63.467,247.100,5551304704.000,5643833344.000,27.518,27.884,nan,nan,45,0
figlet,0,1.000,0.070,5971114.667,nan,1,0,0,shasum,80,1.000,7.868,3997696.000,nan,2,0,10954595,eat-memory,80,1.000,259.968,256811861.333,nan,2,0,2718058771,56.800,310.167,5517596672.000,5695526912.000,27.384,28.088,nan,nan,70,0
figlet,0,1.000,0.069,5971968.000,nan,1,0,0,shasum,80,1.000,7.504,10980352.000,nan,2,0,10303722,eat-memory,80,1.000,264.798,269738325.333,nan,2,0,2514604883,59.272,311.384,5628817408.000,5781344768.000,27.818,28.424,nan,nan,55,0
figlet,0,1.000,0.069,6038357.333,nan,1,0,0,shasum,80,1.000,7.868,3686843.733,nan,2,0,10005849,eat-memory,80,1.000,256.973,3971754.667,nan,2,0,3001527469,64.067,316.033,5664212992.000,5803895296.000,27.970,28.521,nan,nan,25,0
figlet,0,1.000,0.068,5905885.867,nan,1,0,0,shasum,80,1.000,7.924,10821632.000,nan,2,0,10073076,eat-memory,100,0.294,297.152,329768413.867,nan,1,1,10353822709,64.400,368.200,5673953280.000,5899267276.800,28.008,28.901,nan,nan,25,1
figlet,0,1.000,0.082,5873664.000,nan,1,0,0,shasum,80,1.000,8.017,10878293.333,nan,2,0,9816870,eat-memory,100,0.339,277.440,319982223.360,nan,1,1,9994663412,60.533,354.853,5796470784.000,5961545318.400,28.499,29.153,nan,nan,45,1
figlet,0,1.000,0.069,5890886.705,nan,1,0,0,shasum,80,1.000,7.040,10799856.884,nan,2,0,9858100,eat-memory,100,0.318,272.139,314851347.505,nan,1,1,9921612851,56.067,374.493,5765150720.000,5915824537.600,28.369,28.968,nan,nan,40,1
figlet,0,1.000,0.097,5947733.333,nan,1,0,0,shasum,100,1.000,18.027,10963114.667,nan,2,0,6457840,eat-memory,0,1.000,0.102,96878592.000,nan,1,0,0,58.867,108.050,5784678400.000,5730991616.000,28.449,28.235,nan,nan,45,0
figlet,0,1.000,0.096,5947392.000,nan,1,0,0,shasum,100,1.000,17.312,3651072.000,nan,2,0,6694060,eat-memory,0,1.000,2.053,83751424.000,nan,1,0,0,62.800,109.500,5598777344.000,5581689856.000,27.710,27.641,nan,nan,30,0
figlet,0,1.000,0.098,5924376.381,nan,1,0,0,shasum,100,1.000,16.278,3748912.762,nan,2,0,6457280,eat-memory,0,1.000,0.101,69046272.000,nan,1,0,0,58.600,101.100,5573470208.000,5571379200.000,27.610,27.601,nan,nan,30,0
figlet,0,1.000,0.089,5941077.333,nan,1,0,0,shasum,100,1.000,16.658,11143777.524,nan,2,0,6047842,eat-memory,20,1.000,76.216,110496085.333,nan,1,0,1081824377,59.133,167.250,5572655104.000,5602380288.000,27.608,27.726,nan,nan,25,0
figlet,0,1.000,0.091,5967018.667,nan,1,0,0,shasum,100,1.000,14.326,10917205.333,nan,2,0,6030302,eat-memory,20,1.000,68.838,96707584.000,nan,2,0,1082355013,63.667,159.717,5506361344.000,5540509184.000,27.343,27.478,nan,nan,45,0
figlet,0,1.000,0.090,5927302.095,nan,1,0,0,shasum,100,1.000,15.487,10892800.000,nan,2,0,6220435,eat-memory,20,1.000,70.157,93079376.457,nan,1,0,1082344980,64.333,168.500,5535473664.000,5578327552.000,27.459,27.629,nan,nan,40,0
figlet,0,1.000,0.089,5968896.000,nan,1,0,0,shasum,100,1.000,11.391,10979669.333,nan,2,0,6541319,eat-memory,40,1.000,130.142,150528512.000,nan,2,0,1083157828,58.200,203.859,5552736256.000,5632020480.000,27.527,27.842,nan,nan,60,0
figlet,0,1.000,0.083,5943296.000,nan,1,0,0,shasum,100,1.000,12.591,4100004.978,nan,1,0,6418408,eat-memory,40,1.000,143.820,150367402.667,nan,1,0,1080807551,63.267,218.483,5577314304.000,5650570240.000,27.628,27.917,nan,nan,40,0
figlet,0,1.000,0.084,5911552.000,nan,1,0,0,shasum,100,1.000,11.353,10939050.667,nan,2,0,6453703,eat-memory,40,1.000,125.142,3190784.000,nan,2,0,1082696405,64.000,208.167,5594902528.000,5664896000.000,27.702,27.978,nan,nan,30,0
figlet,0,1.000,0.070,5941623.467,nan,1,0,0,shasum,100,1.000,10.427,10807686.095,nan,2,0,7795099,eat-memory,60,1.000,203.586,189177997.410,nan,1,0,1088621810,58.600,271.333,5567328256.000,5683120640.000,27.592,28.050,nan,nan,40,0
figlet,0,1.000,0.071,5919402.667,nan,1,0,0,shasum,100,1.000,9.973,10926933.333,nan,2,0,8582098,eat-memory,60,1.000,192.837,206005589.333,nan,2,0,1101213097,62.200,263.233,5592590336.000,5712038400.000,27.695,28.167,nan,nan,30,0
figlet,0,1.000,0.073,5947611.429,nan,1,0,0,shasum,100,1.000,9.713,10968039.619,nan,1,0,7831653,eat-memory,60,1.000,207.015,3908949.333,nan,1,0,1092453129,63.133,277.483,5634195456.000,5747659776.000,27.860,28.308,nan,nan,25,0
