function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,15.009,7174826.667,nan,1,0,5608374,shasum,20,1.000,2.619,6211584.000,nan,1,0,5483466,env,140,1.000,14.865,7259477.333,nan,1,0,4350472,40.333,137.133,3642976256.000,3655288320.000,27.280,27.330,nan,nan,10,0
figlet,100,1.000,14.163,10724010.667,nan,1,0,5542278,shasum,20,1.000,2.366,10205696.000,nan,1,0,5701007,env,140,1.000,15.336,10815078.400,nan,1,0,4282739,40.067,136.517,3748419584.000,3745647616.000,27.709,27.698,nan,nan,75,0
figlet,100,1.000,15.795,10870369.524,nan,1,0,5458579,shasum,20,1.000,2.680,3792896.000,nan,1,0,5822170,env,140,1.000,16.406,3764224.000,nan,1,0,4279187,44.867,136.450,3814950912.000,3814576640.000,27.977,27.975,nan,nan,60,0
figlet,100,1.000,15.209,3788800.000,nan,1,0,5182260,shasum,20,1.000,2.435,4220928.000,nan,1,0,4736847,env,160,1.000,17.103,10770602.667,nan,1,0,4080335,45.200,130.783,3825641472.000,3826910208.000,28.023,28.027,nan,nan,60,0
figlet,100,1.000,12.904,10623385.600,nan,1,0,5333083,shasum,20,1.000,2.287,10453504.000,nan,1,0,5063073,env,160,1.000,15.908,10623829.333,nan,1,0,4048122,42.867,139.433,3883345920.000,3878797824.000,28.251,28.233,nan,nan,85,0
figlet,100,1.000,16.299,10811026.286,nan,1,0,5738501,shasum,20,1.000,2.852,4272128.000,nan,1,0,5476595,env,160,1.000,18.995,10829750.857,nan,1,0,4430052,45.267,145.117,3871217664.000,3870349824.000,28.208,28.203,nan,nan,60,0
figlet,100,1.000,16.671,10855594.667,nan,1,0,5778808,shasum,20,1.000,2.712,10778282.667,nan,1,0,5858677,env,180,1.000,20.701,10938538.667,nan,1,0,4445323,42.400,143.617,3936704512.000,3936980480.000,28.468,28.469,nan,nan,75,0
figlet,100,1.000,14.291,10767189.333,nan,1,0,5728355,shasum,20,1.000,2.366,10350933.333,nan,1,0,5835402,env,180,1.000,18.329,10728994.133,nan,1,0,4371320,41.467,151.550,3905832960.000,3899761664.000,28.348,28.324,nan,nan,70,0
figlet,100,1.000,15.534,3997696.000,nan,1,0,5687522,shasum,20,1.000,2.950,3769685.333,nan,1,0,5844082,env,180,1.000,20.496,3750570.667,nan,1,0,4349414,43.400,148.233,3909603328.000,3906260992.000,28.368,28.353,nan,nan,60,0
figlet,100,1.000,16.110,3964928.000,nan,1,0,5822739,shasum,20,1.000,2.694,3899392.000,nan,1,0,5574308,env,200,1.000,22.603,10881706.667,nan,1,0,4474415,44.200,149.850,3890360320.000,3893684736.000,28.293,28.305,nan,nan,60,0
figlet,100,1.000,14.612,11003084.800,nan,1,0,5840274,shasum,20,1.000,2.433,3868672.000,nan,1,0,5900464,env,200,1.000,20.653,3792896.000,nan,1,0,4550012,44.067,160.017,3924844544.000,3924676608.000,28.431,28.430,nan,nan,55,0
figlet,100,1.000,16.056,10648517.486,nan,1,0,5785580,shasum,20,1.000,2.646,10286421.333,nan,1,0,5579823,env,200,1.000,22.294,10950148.876,nan,1,0,4371772,44.733,152.150,3943780352.000,3939655168.000,28.510,28.492,nan,nan,60,0
figlet,100,1.000,14.850,3063808.000,nan,2,0,4827654,shasum,40,1.000,4.862,3231744.000,nan,2,0,4422283,env,0,1.000,0.066,4087808.000,nan,1,0,0,46.133,96.400,3923953664.000,3922306048.000,28.433,28.425,nan,nan,60,0
figlet,100,1.000,14.141,6012962.133,nan,1,0,4704408,shasum,40,1.000,4.581,3699268.267,nan,1,0,4413895,env,0,1.000,0.072,10004616.533,nan,1,0,0,45.733,114.683,3957856256.000,3961360384.000,28.575,28.588,nan,nan,30,0
figlet,100,1.000,13.292,10778350.933,nan,1,0,4651951,shasum,40,1.000,4.502,3497437.867,nan,1,0,4273762,env,0,1.000,0.060,9027584.000,nan,1,0,0,45.733,99.700,3974133760.000,3960079872.000,28.641,28.583,nan,nan,25,0
figlet,100,1.000,13.605,3977216.000,nan,1,0,4604038,shasum,40,1.000,4.704,3878912.000,nan,1,0,4458257,env,20,1.000,2.395,9316659.200,nan,1,0,4411514,43.800,99.150,3949514752.000,3945800192.000,28.537,28.521,nan,nan,60,0
figlet,100,1.000,15.169,10692778.667,nan,1,0,4903380,shasum,40,1.000,5.001,3960832.000,nan,1,0,4718558,env,20,1.000,2.528,4190208.000,nan,1,0,5173033,45.467,100.950,3923345408.000,3930229248.000,28.435,28.462,nan,nan,60,0
figlet,100,1.000,13.442,10718378.667,nan,1,0,4642526,shasum,40,1.000,4.272,3847509.333,nan,1,0,4310771,env,20,1.000,2.247,11201604.267,nan,1,0,4491553,44.333,104.483,3978895360.000,3981987840.000,28.658,28.669,nan,nan,55,0
figlet,100,1.000,14.484,10755959.467,nan,1,0,5393566,shasum,40,1.000,4.118,3334144.000,nan,1,0,5074366,env,40,1.000,4.620,3731456.000,nan,1,0,4816423,45.267,115.667,3967500288.000,3968886272.000,28.614,28.619,nan,nan,60,0
figlet,100,1.000,14.956,10834432.000,nan,1,0,4951969,shasum,40,1.000,4.729,10516480.000,nan,1,0,4541551,env,40,1.000,4.528,11068928.000,nan,1,0,4215086,41.533,105.833,3997667328.000,3994336768.000,28.735,28.721,nan,nan,75,0
figlet,100,1.000,13.997,10774869.333,nan,1,0,4931801,shasum,40,1.000,4.545,10502656.000,nan,1,0,4438133,env,40,1.000,4.060,10887611.733,nan,1,0,4226613,40.800,123.967,4009074688.000,4008558592.000,28.781,28.779,nan,nan,75,0
figlet,100,1.000,13.242,4067328.000,nan,1,0,5062835,shasum,40,1.000,4.279,4012714.667,nan,1,0,4530932,env,60,1.000,6.142,11030528.000,nan,1,0,4223501,44.867,119.100,4013377536.000,4009439232.000,28.802,28.785,nan,nan,55,0
figlet,100,1.000,16.595,10855862.857,nan,1,0,5300878,shasum,40,1.000,5.227,3756032.000,nan,1,0,4752816,env,60,1.000,7.420,4120576.000,nan,1,0,4359727,45.267,119.783,4010575872.000,4010914304.000,28.792,28.793,nan,nan,60,0
figlet,100,1.000,15.962,10736810.667,nan,1,0,5394936,shasum,40,1.000,4.938,10594816.000,nan,1,0,5092885,env,60,1.000,7.400,3817472.000,nan,1,0,4639416,44.667,117.533,4031170560.000,4019381760.000,28.843,28.795,nan,nan,60,0
