function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.395,6713685.333,nan,1,0,9009768,shasum,110,1.000,7.951,6976438.857,nan,1,0,8829742,nmap,70,1.000,230.313,370851718.095,nan,1,0,5058087677,30.333,286.750,2896148480.000,3276051968.000,22.230,23.752,nan,nan,10,0
figlet,30,1.000,3.412,4673536.000,nan,2,0,9835851,shasum,110,1.000,8.417,10560512.000,nan,2,0,9244645,nmap,70,1.000,269.761,273395712.000,nan,2,0,5680996032,44.467,276.817,3192115200.000,3501411328.000,23.474,24.705,nan,nan,20,0
figlet,30,1.000,3.137,5587358.476,nan,2,0,11559763,shasum,110,1.000,7.578,11049813.333,nan,2,0,10273552,nmap,70,1.000,229.943,327376896.000,nan,2,0,5580920220,38.333,294.000,3296147456.000,3597141504.000,23.901,25.099,nan,nan,35,0
figlet,30,1.000,3.722,3813376.000,nan,2,0,10415890,shasum,110,1.000,8.866,11710190.933,nan,2,0,9958062,nmap,80,1.000,294.218,67768320.000,nan,2,0,8973784880,33.200,337.960,3253131264.000,3678461542.400,23.711,25.410,nan,nan,70,0
figlet,30,1.000,3.588,10384042.667,nan,2,0,9950944,shasum,110,1.000,8.587,11320797.867,nan,3,0,9196411,nmap,80,1.000,287.505,521381341.867,nan,3,0,9491165086,28.200,358.200,3241795584.000,3695615590.400,23.676,25.490,nan,nan,120,0
figlet,30,1.000,3.576,10056744.960,nan,2,0,10409922,shasum,110,1.000,8.429,11656954.636,nan,2,0,9255051,nmap,80,1.000,287.513,246561450.667,nan,2,0,8598678453,26.933,340.867,3279636480.000,3807919308.800,23.843,25.949,nan,nan,125,0
figlet,30,1.000,3.637,9805004.800,nan,2,0,9724977,shasum,110,1.000,8.910,11569971.200,nan,2,0,9193808,nmap,90,0.999,282.985,523743232.000,nan,3,0,12097171306,30.000,364.800,3295821824.000,3823810150.400,23.895,26.013,nan,nan,120,0
figlet,30,1.000,3.036,9918512.762,nan,2,0,9431847,shasum,110,1.000,7.941,11512149.333,nan,2,0,8671815,nmap,90,0.875,235.858,317989624.686,nan,2,1,14674074840,26.600,326.600,3282665472.000,3665556480.000,23.870,25.398,nan,nan,150,1
figlet,30,1.000,3.325,4376576.000,nan,2,0,9672892,shasum,110,1.000,8.508,11617621.333,nan,2,0,8924902,nmap,90,0.781,205.068,708661760.000,nan,3,1,17612789451,27.467,294.167,3291097088.000,3637180074.667,23.896,25.289,nan,nan,140,1
figlet,30,1.000,3.619,9785685.333,nan,2,0,5098717,shasum,120,1.000,9.098,11512285.867,nan,2,0,3888390,nmap,0,1.000,0.045,4059340.800,nan,1,0,0,26.267,72.383,3288487936.000,3248413696.000,23.899,23.741,nan,nan,165,0
