function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,100,1.000,24.352,7291392.000,nan,1,0,15571929,shasum,100,1.000,19.035,7273813.333,nan,1,0,13832573,env,120,1.000,21.678,7371776.000,nan,1,0,12275225,92.000,264.200,3419613184.000,3445926912.000,27.197,27.303,nan,nan,10,0
figlet,100,1.000,27.361,11215164.952,nan,1,0,13560156,shasum,100,1.000,17.592,11046190.324,nan,1,0,12081236,env,120,1.000,22.306,11044864.000,nan,2,0,11571016,105.267,262.076,3565180928.000,3575582208.000,27.789,27.830,nan,nan,75,0
figlet,100,1.000,25.898,3739648.000,nan,2,0,18076445,shasum,100,1.000,19.816,11138218.667,nan,2,0,14757352,env,120,1.000,23.004,2625536.000,nan,2,0,14533205,104.800,254.871,3616784384.000,3629526528.000,27.998,28.049,nan,nan,75,0
figlet,100,1.000,23.296,11453269.333,nan,1,0,14062455,shasum,100,1.000,17.532,11619840.000,nan,1,0,12108713,env,140,1.000,23.763,11410432.000,nan,1,0,12515641,95.333,234.168,3662329856.000,3671559680.000,28.182,28.219,nan,nan,90,0
figlet,100,1.000,22.099,3944448.000,nan,1,0,13351404,shasum,100,1.000,18.243,11471223.467,nan,2,0,11425980,env,140,1.000,21.765,11443438.933,nan,1,0,10930037,100.067,259.769,3705675776.000,3713212928.000,28.357,28.388,nan,nan,70,0
figlet,100,1.000,25.500,4108970.667,nan,2,0,13866037,shasum,100,1.000,19.530,3985408.000,nan,2,0,11355764,env,140,1.000,25.630,4181845.333,nan,2,0,11110821,103.900,259.813,3734042624.000,3729218560.000,28.486,28.464,nan,nan,45,0
figlet,100,1.000,23.705,3485696.000,nan,2,0,14600221,shasum,100,1.000,18.888,11656362.667,nan,2,0,11688368,env,160,1.000,27.445,11600384.000,nan,2,0,11683127,102.067,251.517,3676250112.000,3686202368.000,28.247,28.286,nan,nan,75,0
figlet,100,1.000,21.581,11376640.000,nan,1,0,12960773,shasum,100,1.000,18.561,11623082.667,nan,2,0,11002869,env,160,1.000,24.934,11530171.733,nan,1,0,11097834,96.900,262.553,3694907392.000,3701042176.000,28.321,28.347,nan,nan,85,0
figlet,100,1.000,24.215,11656874.667,nan,2,0,14805333,shasum,100,1.000,19.574,11751253.333,nan,2,0,12387863,env,160,1.000,27.894,11937621.333,nan,2,0,14967731,104.467,257.753,3718105088.000,3743693824.000,28.417,28.519,nan,nan,90,0
figlet,100,1.000,23.372,12126890.667,nan,1,0,12981672,shasum,100,1.000,18.293,12010325.333,nan,1,0,11028212,env,180,1.000,29.707,12475733.333,nan,1,0,11777396,96.533,248.119,3740796928.000,3734325248.000,28.510,28.484,nan,nan,90,0
figlet,100,1.000,22.159,3581952.000,nan,1,0,13798327,shasum,100,1.000,17.658,11745621.333,nan,1,0,11551421,env,180,1.000,25.691,4128768.000,nan,2,0,12366374,101.700,265.013,3739138048.000,3735874560.000,28.506,28.493,nan,nan,70,0
figlet,100,1.000,24.598,4055040.000,nan,2,0,14298641,shasum,100,1.000,19.042,11775829.333,nan,2,0,13091323,env,180,1.000,30.459,4265984.000,nan,2,0,13549862,101.200,259.867,3727980544.000,3734671872.000,28.465,28.492,nan,nan,75,0
figlet,100,1.000,20.979,4188160.000,nan,1,0,10605695,shasum,100,1.000,16.156,11773781.333,nan,1,0,8643925,env,200,1.000,27.724,2539520.000,nan,2,0,8468300,94.767,237.779,3734196224.000,3732960768.000,28.493,28.488,nan,nan,75,0
figlet,100,1.000,25.116,4192256.000,nan,2,0,16304398,shasum,100,1.000,17.533,11763541.333,nan,1,0,12152287,env,200,1.000,30.623,8174250.667,nan,1,0,15515301,96.633,280.183,3749801984.000,3762279424.000,28.559,28.609,nan,nan,70,0
figlet,100,1.000,24.691,3786752.000,nan,2,0,13753637,shasum,100,1.000,18.289,11752789.333,nan,2,0,11460563,env,200,1.000,31.884,3776341.333,nan,2,0,12246348,103.700,268.399,3797669888.000,3799201792.000,28.763,28.767,nan,nan,45,0
figlet,100,1.000,28.139,3690496.000,nan,1,0,10813946,shasum,120,1.000,25.683,11797504.000,nan,1,0,9076294,env,0,1.000,0.133,3948544.000,nan,1,0,0,98.833,218.850,3766059008.000,3764887040.000,28.611,28.598,nan,nan,75,0
figlet,100,1.000,29.526,3633152.000,nan,2,0,11444513,shasum,120,1.000,26.491,3809572.571,nan,2,0,9831690,env,0,1.000,0.133,11227136.000,nan,1,0,0,99.467,237.553,3780542464.000,3791083520.000,28.661,28.702,nan,nan,40,0
figlet,100,1.000,27.945,9399722.667,nan,2,0,11341191,shasum,120,1.000,25.777,3457024.000,nan,2,0,9449913,env,0,1.000,0.120,11227136.000,nan,1,0,0,102.300,231.867,3844302848.000,3840031232.000,28.917,28.900,nan,nan,30,0
figlet,100,1.000,24.081,3870720.000,nan,2,0,12748440,shasum,120,1.000,23.674,4034560.000,nan,2,0,11393523,env,20,1.000,4.567,10826971.429,nan,1,0,11371324,100.733,245.233,3785183232.000,3778483200.000,28.676,28.650,nan,nan,70,0
figlet,100,1.000,29.256,3289088.000,nan,2,0,11969446,shasum,120,1.000,26.328,3416064.000,nan,2,0,10342218,env,20,1.000,4.964,3993600.000,nan,1,0,11429755,102.067,237.634,3795212288.000,3793160704.000,28.719,28.711,nan,nan,75,0
figlet,100,1.000,26.531,12043878.400,nan,2,0,11864413,shasum,120,1.000,23.175,11828614.095,nan,1,0,10352439,env,20,1.000,5.104,12381115.733,nan,1,0,10982595,101.467,241.951,3831853056.000,3830118912.000,28.867,28.860,nan,nan,85,0
figlet,100,1.000,26.906,3006464.000,nan,2,0,11833730,shasum,120,1.000,23.904,3901184.000,nan,2,0,9711689,env,40,1.000,8.540,4257962.667,nan,2,0,9883116,104.966,239.155,3899168768.000,3888509952.000,29.149,29.104,nan,nan,45,0
figlet,100,1.000,26.621,6040814.933,nan,1,0,11706013,shasum,120,1.000,23.053,11877546.667,nan,1,0,9674469,env,40,1.000,8.927,3988309.333,nan,1,0,10383940,104.900,235.050,3901642752.000,3893789184.000,29.160,29.129,nan,nan,30,0
figlet,100,1.000,26.492,3871695.238,nan,2,0,12583412,shasum,120,1.000,20.971,12047701.333,nan,1,0,10350230,env,40,1.000,7.791,3898831.238,nan,1,0,10387250,105.500,251.650,3897745408.000,3888878080.000,29.145,29.106,nan,nan,40,0
figlet,100,1.000,27.432,3969024.000,nan,1,0,12787758,shasum,120,1.000,24.947,11957760.000,nan,1,0,10681018,env,60,1.000,13.217,12388693.333,nan,1,0,10560180,98.367,244.434,3862165504.000,3860081152.000,28.995,28.987,nan,nan,75,0
figlet,100,1.000,26.482,12040874.667,nan,1,0,12189305,shasum,120,1.000,23.392,11896149.333,nan,2,0,10507295,env,60,1.000,12.905,4087808.000,nan,1,0,10384312,102.467,237.583,3862460416.000,3857018880.000,28.999,28.976,nan,nan,75,0
figlet,100,1.000,24.727,4038656.000,nan,1,0,12774492,shasum,120,1.000,21.761,11894467.048,nan,2,0,11088626,env,60,1.000,12.659,4333568.000,nan,2,0,9857392,102.900,249.201,3871131648.000,3874599936.000,29.036,29.049,nan,nan,70,0
figlet,100,1.000,25.320,2977792.000,nan,2,0,12790933,shasum,120,1.000,22.873,12071936.000,nan,2,0,10355974,env,80,1.000,15.553,3590144.000,nan,2,0,10245762,101.400,241.717,3890042880.000,3892570624.000,29.113,29.123,nan,nan,75,0
figlet,100,1.000,22.550,3639978.667,nan,1,0,12102897,shasum,120,1.000,22.277,3891200.000,nan,2,0,10010617,env,80,1.000,15.600,12368739.962,nan,1,0,9851339,97.366,250.970,3891505152.000,3889443840.000,29.121,29.113,nan,nan,70,0
figlet,100,1.000,26.334,3894169.600,nan,1,0,12070564,shasum,120,1.000,23.214,3972334.933,nan,1,0,10370207,env,80,1.000,16.403,12330496.000,nan,2,0,9895917,105.467,250.583,3920379904.000,3921428992.000,29.249,29.253,nan,nan,30,0
figlet,100,1.000,24.608,4124672.000,nan,1,0,11099331,shasum,120,1.000,21.859,12035242.667,nan,1,0,9365767,env,100,1.000,17.885,4063232.000,nan,1,0,8742047,102.333,235.787,3892439040.000,3886688768.000,29.129,29.106,nan,nan,75,0
figlet,100,1.000,24.841,3516074.667,nan,2,0,12757043,shasum,120,1.000,20.335,11850376.533,nan,1,0,10687819,env,100,1.000,17.912,3831637.333,nan,1,0,10398844,104.333,266.764,3920701440.000,3915615744.000,29.254,29.230,nan,nan,40,0
figlet,100,1.000,25.278,12120405.333,nan,1,0,12240401,shasum,120,1.000,22.426,12025344.000,nan,1,0,10579407,env,100,1.000,19.291,12459690.667,nan,2,0,10148460,95.067,244.319,3916247040.000,3928300544.000,29.227,29.276,nan,nan,90,0
figlet,100,1.000,23.537,12123106.743,nan,2,0,12267047,shasum,120,1.000,20.256,11828087.467,nan,1,0,9886459,env,120,1.000,20.974,12596121.600,nan,1,0,9721441,96.233,250.317,3925803008.000,3934912000.000,29.267,29.304,nan,nan,85,0
figlet,100,1.000,24.919,4136960.000,nan,2,0,13026703,shasum,120,1.000,22.365,11885056.000,nan,2,0,10887254,env,120,1.000,22.103,3895296.000,nan,2,0,10775708,101.267,250.619,3925583872.000,3933934592.000,29.270,29.303,nan,nan,75,0
figlet,100,1.000,25.403,12078762.667,nan,1,0,12905021,shasum,120,1.000,22.773,11846485.333,nan,1,0,11081814,env,120,1.000,22.537,12530176.000,nan,1,0,10430735,102.733,250.017,3924969472.000,3925023744.000,29.268,29.268,nan,nan,90,0
