function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,70,1.000,10.671,6870732.800,nan,1,0,6605584,shasum,180,1.000,15.728,7575235.048,nan,1,0,5149644,nmap,20,1.000,89.953,14305631.086,nan,1,0,114981723,54.667,218.283,3380936704.000,3422305792.000,29.982,30.156,nan,nan,10,0
figlet,70,1.000,11.468,3670016.000,nan,1,0,6706380,shasum,180,1.000,18.829,3825664.000,nan,1,0,5194415,nmap,20,1.000,91.258,4112384.000,nan,1,0,112849514,55.667,207.117,3485169664.000,3494656512.000,30.416,30.455,nan,nan,60,0
figlet,70,1.000,11.389,3743744.000,nan,1,0,7409460,shasum,180,1.000,18.886,3690496.000,nan,1,0,5900524,nmap,20,1.000,91.817,3776512.000,nan,1,0,118584058,59.733,209.217,3541514240.000,3540574720.000,30.646,30.642,nan,nan,60,0
figlet,70,1.000,9.666,3780608.000,nan,2,0,8224817,shasum,180,1.000,16.927,3932160.000,nan,2,0,6922052,nmap,30,1.000,122.872,22376106.667,nan,2,0,126684712,58.133,234.900,3560894464.000,3569277440.000,30.728,30.762,nan,nan,60,0
figlet,70,1.000,11.353,10574336.000,nan,1,0,8143526,shasum,180,1.000,19.075,3999573.333,nan,1,0,6862155,nmap,30,1.000,147.403,3763712.000,nan,1,0,130892896,62.267,264.250,3625089024.000,3624165888.000,30.997,30.990,nan,nan,25,0
figlet,70,1.000,10.577,10522282.667,nan,1,0,8406361,shasum,180,1.000,17.564,11459925.333,nan,1,0,7116493,nmap,30,1.000,136.310,3719168.000,nan,1,0,129959974,60.867,247.800,3625816064.000,3628517376.000,30.991,31.003,nan,nan,60,0
figlet,70,1.000,9.564,10835797.333,nan,1,0,9629344,shasum,180,1.000,15.257,3633152.000,nan,2,0,8754537,nmap,40,1.000,169.201,3813376.000,nan,1,0,161203948,56.800,268.767,3599728640.000,3610299392.000,30.891,30.934,nan,nan,60,0
figlet,70,1.000,10.050,10673083.733,nan,1,0,9379125,shasum,180,1.000,17.453,3973120.000,nan,2,0,8279514,nmap,40,1.000,185.788,28221917.867,nan,2,0,151982745,57.267,337.300,3672625152.000,3664362496.000,31.186,31.154,nan,nan,60,0
figlet,70,1.000,10.057,3727360.000,nan,1,0,8050651,shasum,180,1.000,16.000,3796992.000,nan,1,0,6895601,nmap,40,1.000,181.661,3338240.000,nan,1,0,130190815,55.933,278.467,3671388160.000,3680009728.000,31.184,31.219,nan,nan,55,0
figlet,70,1.000,8.955,10717525.333,nan,2,0,10668425,shasum,180,1.000,14.454,3981312.000,nan,2,0,9349275,nmap,50,1.000,219.806,3616768.000,nan,2,0,2293530885,57.533,307.533,3691585536.000,3863441408.000,31.268,31.953,nan,nan,60,0
