function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,30,1.000,3.869,6988629.333,nan,1,0,9434964,shasum,80,1.000,5.812,6631867.733,nan,1,0,8640161,nmap,50,1.000,216.147,25298056.533,nan,1,0,187916718,36.333,316.750,2953728000.000,2982224384.000,22.147,22.268,nan,nan,10,0
figlet,30,1.000,4.086,3963357.867,nan,2,0,9956509,shasum,80,1.000,7.667,10550442.667,nan,2,0,9530723,nmap,50,1.000,220.014,42368000.000,nan,2,0,346355161,43.200,282.833,3070683136.000,3111943680.000,22.639,22.804,nan,nan,25,0
figlet,30,1.000,3.816,4423338.667,nan,1,0,9797589,shasum,80,1.000,7.271,10548053.333,nan,1,0,8959515,nmap,50,1.000,215.562,38010709.333,nan,1,0,259413676,40.600,266.167,3134767104.000,3157708800.000,22.908,22.998,nan,nan,30,0
figlet,30,1.000,3.952,10687795.200,nan,1,0,11737524,shasum,80,1.000,6.992,3613917.867,nan,1,0,10793040,nmap,60,0.999,231.284,3734681.600,nan,1,0,5943484542,43.133,276.083,3177234432.000,3472378880.000,23.071,24.247,nan,nan,30,0
figlet,30,1.000,4.400,3857322.667,nan,2,0,11812129,shasum,80,1.000,7.877,3018752.000,nan,2,0,11683844,nmap,60,0.999,294.418,509363473.067,nan,2,0,6445528545,43.800,305.917,3353483264.000,3704448512.000,23.793,25.191,nan,nan,20,0
figlet,30,1.000,3.902,3594240.000,nan,2,0,9977425,shasum,80,1.000,7.559,3482828.800,nan,2,0,9430727,nmap,60,0.956,218.057,441161728.000,nan,3,0,11558344427,47.467,298.833,3377762304.000,3546095957.333,23.904,24.568,nan,nan,25,0
figlet,30,1.000,4.163,10854946.133,nan,2,0,13272264,shasum,80,1.000,8.170,10866005.333,nan,2,0,12754413,nmap,70,1.000,287.680,610318609.067,nan,2,0,10920560329,46.133,348.760,3370786816.000,3934291148.800,23.863,26.107,nan,nan,50,0
figlet,30,1.000,4.406,3893248.000,nan,2,0,10735768,shasum,80,1.000,7.455,8056285.867,nan,2,0,9469798,nmap,70,0.872,229.710,242340867.251,nan,2,1,16431492871,43.133,316.244,3329638400.000,3613502122.667,23.700,24.845,nan,nan,75,1
figlet,30,1.000,4.121,10152482.133,nan,2,0,11112057,shasum,80,1.000,8.149,10552115.200,nan,2,0,10686095,nmap,70,0.997,262.639,568892246.309,nan,2,0,10521526634,35.867,337.493,3350403072.000,3861536768.000,23.794,25.837,nan,nan,115,0
figlet,30,1.000,3.553,3641344.000,nan,2,0,9590950,shasum,80,1.000,6.657,11093040.762,nan,2,0,8301250,nmap,80,0.472,175.461,3973120.000,nan,1,1,20639591596,40.133,294.514,3380961280.000,3700435236.571,23.921,25.208,nan,nan,75,1
figlet,30,1.000,4.377,4361045.333,nan,2,0,11931357,shasum,80,1.000,7.314,10615547.937,nan,2,0,9885100,nmap,80,0.912,289.444,554899456.000,nan,2,0,16820167050,38.600,403.110,3335735296.000,3907844437.333,23.738,26.033,nan,nan,115,0
figlet,30,1.000,3.646,3511808.000,nan,2,0,9689292,shasum,80,1.000,6.936,11210752.000,nan,2,0,8412744,nmap,80,0.468,170.320,285730816.000,nan,1,1,20843730580,39.133,288.543,3377934336.000,3635679817.143,23.912,24.951,nan,nan,100,1
figlet,30,1.000,4.395,3637248.000,nan,2,0,5755782,shasum,90,1.000,8.778,11267413.333,nan,2,0,4797316,nmap,0,1.000,0.056,75018240.000,nan,1,0,0,39.600,83.767,3372490752.000,3321252352.000,23.894,23.692,nan,nan,40,0
figlet,30,1.000,4.225,4458154.667,nan,2,0,5313802,shasum,90,1.000,8.420,11451801.600,nan,2,0,4406203,nmap,0,1.000,0.059,4238609.067,nan,1,0,0,43.933,85.117,3265308672.000,3269176320.000,23.474,23.490,nan,nan,30,0
figlet,30,1.000,5.537,10955605.333,nan,2,0,6643006,shasum,90,1.000,10.779,11467776.000,nan,2,0,5126872,nmap,0,1.000,0.062,4544000.000,nan,1,0,0,47.333,93.933,3279335424.000,3278924288.000,23.531,23.527,nan,nan,45,0
figlet,30,1.000,4.561,10888704.000,nan,1,0,6342698,shasum,90,1.000,9.883,11336874.667,nan,1,0,5548912,nmap,10,1.000,44.820,10634581.333,nan,1,0,112837514,44.467,127.683,3293401088.000,3298048512.000,23.592,23.614,nan,nan,30,0
figlet,30,1.000,4.200,3578385.067,nan,1,0,6048470,shasum,90,1.000,9.095,11506688.000,nan,1,0,5209325,nmap,10,1.000,44.257,3527099.733,nan,1,0,108689977,48.133,125.883,3324616704.000,3321850880.000,23.727,23.712,nan,nan,30,0
figlet,30,1.000,4.617,3799040.000,nan,2,0,7086532,shasum,90,1.000,10.178,11572497.067,nan,2,0,5556820,nmap,10,1.000,41.410,4186316.800,nan,1,0,111831748,47.133,142.767,3332745216.000,3322630144.000,23.731,23.688,nan,nan,40,0
figlet,30,1.000,4.731,3466581.333,nan,1,0,7381530,shasum,90,1.000,10.211,3330048.000,nan,2,0,6087330,nmap,20,1.000,97.508,3987148.800,nan,1,0,116434998,49.533,186.100,3381661696.000,3382030336.000,23.934,23.936,nan,nan,30,0
figlet,30,1.000,4.372,3730500.267,nan,1,0,6527528,shasum,90,1.000,9.049,5230592.000,nan,1,0,5477454,nmap,20,1.000,91.153,3816584.533,nan,1,0,108828467,49.133,166.133,3380299776.000,3361667072.000,23.932,23.852,nan,nan,45,0
figlet,30,1.000,3.913,11072785.067,nan,1,0,6562149,shasum,90,1.000,8.165,11529728.000,nan,1,0,5185881,nmap,20,1.000,85.101,3743112.533,nan,1,0,110180847,48.333,155.233,3367114752.000,3368585728.000,23.878,23.884,nan,nan,30,0
figlet,30,1.000,4.119,5623808.000,nan,2,0,7215286,shasum,90,1.000,8.427,11465864.533,nan,2,0,6269216,nmap,30,1.000,115.670,3129344.000,nan,2,0,115542244,38.933,215.283,3352389632.000,3358889472.000,23.811,23.840,nan,nan,70,0
figlet,30,1.000,4.283,5969237.333,nan,1,0,7433612,shasum,90,1.000,8.707,11371008.000,nan,1,0,6334765,nmap,30,1.000,133.080,3825493.333,nan,1,0,108581798,41.667,200.667,3381399552.000,3382800896.000,23.941,23.946,nan,nan,30,0
figlet,30,1.000,4.019,10857813.333,nan,1,0,7266434,shasum,90,1.000,8.508,11304277.333,nan,1,0,6037457,nmap,30,1.000,131.504,22931114.667,nan,1,0,110622332,38.133,191.050,3356637184.000,3355411968.000,23.834,23.830,nan,nan,75,0
figlet,30,1.000,3.734,3448832.000,nan,2,0,8648997,shasum,90,1.000,9.004,11369325.714,nan,2,0,7571019,nmap,40,1.000,165.065,3997696.000,nan,2,0,120702698,37.600,254.050,3351705600.000,3365716480.000,23.815,23.873,nan,nan,70,0
figlet,30,1.000,4.486,10892117.333,nan,1,0,9463111,shasum,90,1.000,9.131,11438933.333,nan,2,0,8355028,nmap,40,1.000,192.192,25112234.667,nan,1,0,126371963,41.733,253.450,3356471296.000,3343989760.000,23.837,23.788,nan,nan,90,0
figlet,30,1.000,4.170,3796992.000,nan,1,0,8760816,shasum,90,1.000,8.832,3985408.000,nan,1,0,7949529,nmap,40,1.000,179.276,3993600.000,nan,1,0,126048774,40.267,235.600,3324882944.000,3328063488.000,23.713,23.727,nan,nan,75,0
figlet,30,1.000,4.065,3930521.600,nan,2,0,11737106,shasum,90,1.000,8.922,11259050.667,nan,2,0,10607253,nmap,50,1.000,231.349,3352064.000,nan,2,0,2007779207,49.600,319.900,3379050496.000,3563761664.000,23.940,24.674,nan,nan,25,0
figlet,30,1.000,3.948,9313792.000,nan,1,0,11786801,shasum,90,1.000,8.166,10097152.000,nan,1,0,10787636,nmap,50,1.000,220.142,184790528.000,nan,1,0,2084505529,37.400,270.817,3351214080.000,3491458560.000,23.824,24.382,nan,nan,270,0
figlet,30,1.000,4.093,10415786.667,nan,1,0,10241535,shasum,90,1.000,8.488,11330560.000,nan,2,0,9491110,nmap,50,1.000,236.032,59279530.667,nan,1,0,276933831,35.600,281.983,3376316416.000,3402056192.000,23.930,24.033,nan,nan,130,0
figlet,30,1.000,3.640,9980635.429,nan,2,0,12637404,shasum,90,1.000,8.602,11010755.048,nan,2,0,10976875,nmap,60,0.999,237.240,91348992.000,nan,2,0,6538863641,38.400,308.200,3386820608.000,3771194368.000,23.969,25.501,nan,nan,220,0
figlet,30,1.000,3.999,4026368.000,nan,2,0,11730880,shasum,90,1.000,9.308,10115193.905,nan,2,0,10805745,nmap,60,0.999,241.777,420876531.810,nan,2,0,7256195532,41.533,306.600,3386357760.000,3693745664.000,23.965,25.192,nan,nan,275,0
figlet,30,1.000,4.085,9456640.000,nan,1,0,11954763,shasum,90,1.000,8.662,10180437.333,nan,3,0,10655178,nmap,60,1.000,252.122,3297280.000,nan,2,0,6160145673,39.200,298.350,3378681856.000,3776627200.000,23.939,25.525,nan,nan,260,0
figlet,30,1.000,4.879,3097600.000,nan,2,0,12308016,shasum,90,1.000,9.312,10318896.762,nan,2,0,12131832,nmap,70,1.000,269.032,514191047.924,nan,2,0,12915417728,43.533,366.013,3351896064.000,3856376217.600,23.834,25.849,nan,nan,305,0
figlet,30,1.000,4.647,9551052.800,nan,2,0,13105566,shasum,90,1.000,10.109,10457224.533,nan,2,0,12236691,nmap,70,0.998,254.700,639648137.996,nan,3,0,13860493008,46.133,413.333,3380641792.000,4038245990.400,23.960,26.579,nan,nan,345,0
figlet,30,1.000,4.654,3302741.333,nan,2,0,12968044,shasum,90,1.000,9.457,10435679.573,nan,2,0,12157225,nmap,70,0.989,270.575,626508868.267,nan,2,0,12786626775,40.467,362.947,3386329088.000,4056865587.200,23.979,26.655,nan,nan,305,0
figlet,30,1.000,3.584,3678208.000,nan,2,0,10970179,shasum,90,1.000,7.565,10757558.857,nan,2,0,9897233,nmap,80,0.595,234.878,417548561.067,nan,2,1,20148030455,42.333,345.029,3364456448.000,3909314560.000,23.898,26.078,nan,nan,330,1
figlet,30,1.000,4.181,2962682.311,nan,3,0,12367325,shasum,90,1.000,8.460,3644074.667,nan,3,0,10739038,nmap,80,1.000,299.079,408075605.333,nan,2,0,14763618409,37.133,395.656,3378247680.000,4106634581.333,23.951,26.863,nan,nan,250,0
figlet,30,1.000,4.000,3597653.333,nan,2,0,10961367,shasum,90,1.000,8.504,10793528.889,nan,2,0,10528436,nmap,80,0.842,259.733,360153088.000,nan,2,1,16683800702,36.333,343.511,3380447232.000,3871762090.667,23.960,25.928,nan,nan,235,1
figlet,30,1.000,4.020,9353966.933,nan,1,0,4970446,shasum,100,1.000,8.843,10358613.333,nan,1,0,4105469,nmap,0,1.000,0.059,37197653.333,nan,1,0,0,35.200,70.250,3370031104.000,3367994368.000,23.938,23.930,nan,nan,300,0
