function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,power_usage_function_figlet,replica_figlet,overloaded_function_figlet,medium_latency_function_figlet,function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
figlet,60,1.000,11.119,6786218.667,nan,1,0,6763623,shasum,180,1.000,20.204,7300949.333,nan,1,0,4738746,env,40,1.000,5.167,6894080.000,nan,1,0,5349009,57.333,137.850,3384836096.000,3393312768.000,26.261,26.296,nan,nan,10,0
figlet,60,1.000,10.660,10518869.333,nan,2,0,6714696,shasum,180,1.000,19.841,3630387.200,nan,2,0,4812185,env,40,1.000,4.851,10232661.333,nan,2,0,5446609,57.733,138.483,3481268224.000,3482152960.000,26.661,26.663,nan,nan,45,0
figlet,60,1.000,11.190,3465216.000,nan,2,0,7005031,shasum,180,1.000,18.774,11098999.467,nan,2,0,5111509,env,40,1.000,5.007,3755383.467,nan,2,0,5664563,60.333,167.000,3542667264.000,3546550784.000,26.914,26.929,nan,nan,30,0
figlet,60,1.000,11.043,5943978.667,nan,2,0,6165192,shasum,180,1.000,20.357,3371008.000,nan,2,0,4751938,env,60,1.000,7.429,10626389.333,nan,2,0,4862208,64.467,150.183,3581900800.000,3585385984.000,27.078,27.091,nan,nan,25,0
figlet,60,1.000,10.654,10348373.333,nan,2,0,6427133,shasum,180,1.000,19.706,3839744.000,nan,2,0,4881019,env,60,1.000,6.787,3582190.933,nan,2,0,4711101,61.733,144.817,3604242432.000,3597207552.000,27.167,27.136,nan,nan,30,0
figlet,60,1.000,10.491,10345472.000,nan,2,0,7370966,shasum,180,1.000,18.856,4052601.905,nan,2,0,5003811,env,60,1.000,6.673,3464669.867,nan,2,0,5489248,59.800,172.433,3634542592.000,3629811200.000,27.290,27.271,nan,nan,30,0
figlet,60,1.000,11.377,10522897.067,nan,2,0,6597287,shasum,180,1.000,19.615,8413661.867,nan,2,0,4888171,env,80,1.000,8.896,10602325.333,nan,2,0,4926274,61.467,152.883,3601391616.000,3606368768.000,27.164,27.183,nan,nan,25,0
figlet,60,1.000,10.610,3911680.000,nan,2,0,6518929,shasum,180,1.000,19.270,3894886.400,nan,2,0,4700508,env,80,1.000,8.977,10585770.667,nan,2,0,4802491,59.867,148.017,3619282944.000,3608022016.000,27.235,27.187,nan,nan,30,0
figlet,60,1.000,9.946,4336810.667,nan,2,0,6449621,shasum,180,1.000,18.516,3630899.200,nan,2,0,4573339,env,80,1.000,8.509,10531498.667,nan,2,0,4755311,59.400,143.000,3638503424.000,3642556928.000,27.315,27.331,nan,nan,30,0
figlet,60,1.000,9.729,3256320.000,nan,2,0,7001925,shasum,180,1.000,18.682,5605034.667,nan,2,0,5237236,env,100,1.000,10.782,10596234.971,nan,2,0,5172556,60.667,180.383,3660580864.000,3681592832.000,27.408,27.491,nan,nan,30,0
figlet,60,1.000,10.648,5310976.000,nan,2,0,6524526,shasum,180,1.000,19.505,3428352.000,nan,2,0,4721185,env,100,1.000,11.383,3473408.000,nan,2,0,4645680,65.133,152.267,3712749568.000,3703662080.000,27.618,27.581,nan,nan,25,0
figlet,60,1.000,10.336,10738176.000,nan,2,0,7130676,shasum,180,1.000,19.277,3961173.333,nan,2,0,5205149,env,100,1.000,10.890,3785898.667,nan,2,0,5270440,61.467,156.000,3707463680.000,3694914048.000,27.594,27.541,nan,nan,30,0
figlet,60,1.000,9.660,10652160.000,nan,2,0,6525456,shasum,180,1.000,16.988,3928763.733,nan,2,0,4806919,env,120,1.000,11.676,3924138.667,nan,2,0,4725572,62.600,147.683,3721129984.000,3717355520.000,27.652,27.634,nan,nan,45,0
figlet,60,1.000,9.305,10627754.667,nan,1,0,6284880,shasum,180,1.000,18.420,11626496.000,nan,2,0,4613272,env,120,1.000,12.691,10659669.333,nan,2,0,4516600,60.733,156.067,3739807744.000,3744967680.000,27.729,27.749,nan,nan,25,0
figlet,60,1.000,10.352,3420160.000,nan,2,0,6695850,shasum,180,1.000,18.821,3708040.533,nan,2,0,4682597,env,120,1.000,12.737,3096576.000,nan,2,0,4660617,58.667,153.150,3753766912.000,3744712192.000,27.787,27.747,nan,nan,30,0
figlet,60,1.000,9.601,3949226.667,nan,2,0,6864886,shasum,180,1.000,17.780,3678924.800,nan,2,0,4958912,env,140,1.000,14.151,4031146.667,nan,2,0,4855092,65.000,158.400,3792302080.000,3787087872.000,27.948,27.926,nan,nan,30,0
figlet,60,1.000,9.833,10753199.543,nan,2,0,6944999,shasum,180,1.000,17.786,3133440.000,nan,2,0,5125397,env,140,1.000,13.782,3158016.000,nan,2,0,4989176,63.333,188.715,3733112832.000,3742571008.000,27.711,27.748,nan,nan,30,0
figlet,60,1.000,10.631,3080192.000,nan,2,0,6468673,shasum,180,1.000,19.720,8343552.000,nan,2,0,4732108,env,140,1.000,15.510,9048064.000,nan,2,0,4545239,58.933,157.716,3705237504.000,3701130752.000,27.557,27.541,nan,nan,70,0
figlet,60,1.000,9.854,3338649.600,nan,2,0,6642891,shasum,180,1.000,18.046,3448832.000,nan,2,0,4942727,env,160,1.000,16.119,3870310.400,nan,2,0,4738007,64.733,162.150,3735691264.000,3722712576.000,27.690,27.635,nan,nan,30,0
figlet,60,1.000,9.226,10620245.333,nan,2,0,6549231,shasum,180,1.000,17.473,3845546.667,nan,2,0,4878725,env,160,1.000,15.633,11044010.667,nan,2,0,4735575,65.533,194.000,3740651520.000,3740119040.000,27.714,27.707,nan,nan,45,0
figlet,60,1.000,10.145,10599253.333,nan,2,0,6505473,shasum,180,1.000,18.371,6295722.667,nan,1,0,4741441,env,160,1.000,16.265,11071146.667,nan,2,0,4536024,63.000,163.683,3787831296.000,3787077632.000,27.903,27.900,nan,nan,25,0
figlet,60,1.000,9.460,2990080.000,nan,2,0,6277821,shasum,180,1.000,17.287,3575808.000,nan,2,0,4463442,env,180,1.000,17.130,11051520.000,nan,2,0,4294944,63.600,160.667,3779993600.000,3763611648.000,27.874,27.805,nan,nan,30,0
figlet,60,1.000,9.941,3689164.800,nan,2,0,7052234,shasum,180,1.000,18.168,3974792.533,nan,2,0,5161469,env,180,1.000,17.558,3893213.867,nan,2,0,4866727,64.267,163.633,3801251840.000,3816809472.000,27.960,28.021,nan,nan,30,0
figlet,60,1.000,10.842,3047424.000,nan,2,0,6943735,shasum,180,1.000,19.339,5090440.533,nan,2,0,4950593,env,180,1.000,18.939,11432140.800,nan,2,0,4808247,65.200,193.383,3843756032.000,3823362560.000,28.133,28.047,nan,nan,45,0
figlet,60,1.000,10.825,7008426.667,nan,2,0,7439152,shasum,180,1.000,19.544,11814741.333,nan,2,0,5542252,env,200,1.000,21.066,9789781.333,nan,2,0,5258322,61.200,178.817,3843960832.000,3828941824.000,28.138,28.074,nan,nan,40,0
figlet,60,1.000,9.178,10628437.333,nan,2,0,6159457,shasum,180,1.000,16.745,3489792.000,nan,2,0,4582983,env,200,1.000,18.310,3276800.000,nan,2,0,4305401,57.867,156.350,3786000384.000,3789541376.000,27.895,27.909,nan,nan,60,0
figlet,60,1.000,8.979,3426706.286,nan,2,0,6362325,shasum,180,1.000,16.058,3936494.933,nan,2,0,4697285,env,200,1.000,17.569,3628192.914,nan,2,0,4482917,58.333,156.767,3836112896.000,3836847104.000,28.106,28.109,nan,nan,30,0
